model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
2586_train,0.94719,0.94750,0.89288,0.92421,0.94700,0.94800,0.94750,0.94795,0.94700,0.94747,0.94750
,,,,,,,,,,,
2588_test,0.88682,0.88650,0.76841,0.84248,0.88700,0.88600,0.88650,0.88611,0.88700,0.88656,0.88650
2588_train,0.95000,0.95000,0.89798,0.92750,0.95000,0.95000,0.95000,0.95000,0.95000,0.95000,0.95000
,,,,,,,,,,,
2946_test,0.88644,0.87450,0.74393,0.82250,0.89300,0.85600,0.87450,0.86114,0.89300,0.87678,0.87450
2946_train,0.96211,0.95750,0.91328,0.93496,0.96500,0.95000,0.95750,0.95074,0.96500,0.95782,0.95750
,,,,,,,,,,,
908_test,0.88638,0.87250,0.73985,0.81929,0.89400,0.85100,0.87250,0.85714,0.89400,0.87518,0.87250
908_train,0.96556,0.95850,0.91532,0.93475,0.97000,0.94700,0.95850,0.94819,0.97000,0.95897,0.95850
,,,,,,,,,,,
1690_test,0.88635,0.88700,0.76943,0.84357,0.88600,0.88800,0.88700,0.88778,0.88600,0.88689,0.88700
1690_train,0.94695,0.94850,0.89492,0.92641,0.94600,0.95100,0.94850,0.95075,0.94600,0.94837,0.94850
,,,,,,,,,,,
758_test,0.88611,0.88450,0.76433,0.83935,0.88700,0.88200,0.88450,0.88259,0.88700,0.88479,0.88450
758_train,0.88458,0.88200,0.75923,0.83577,0.88600,0.87800,0.88200,0.87897,0.88600,0.88247,0.88200
,,,,,,,,,,,
1680_test,0.88611,0.88450,0.76433,0.83935,0.88700,0.88200,0.88450,0.88259,0.88700,0.88479,0.88450
1680_train,0.88047,0.87950,0.75413,0.83334,0.88100,0.87800,0.87950,0.87836,0.88100,0.87968,0.87950
,,,,,,,,,,,
2408_test,0.88605,0.88250,0.76025,0.83596,0.88800,0.87700,0.88250,0.87834,0.88800,0.88314,0.88250
2408_train,0.95129,0.94850,0.89492,0.92361,0.95300,0.94400,0.94850,0.94450,0.95300,0.94873,0.94850
,,,,,,,,,,,
736_test,0.88594,0.88400,0.76331,0.83858,0.88700,0.88100,0.88400,0.88171,0.88700,0.88435,0.88400
736_train,0.92770,0.92550,0.84799,0.89254,0.92900,0.92200,0.92550,0.92254,0.92900,0.92576,0.92550
,,,,,,,,,,,
2484_test,0.88584,0.75800,0.50622,0.67668,0.95600,0.56000,0.75800,0.68481,0.95600,0.79800,0.75800
2484_train,0.93107,0.85200,0.69802,0.77496,0.97800,0.72600,0.85200,0.78115,0.97800,0.86856,0.85200
,,,,,,,,,,,
1148_test,0.88581,0.88000,0.75515,0.83185,0.88900,0.87100,0.88000,0.87328,0.88900,0.88107,0.88000
1148_train,0.96054,0.95500,0.90818,0.93086,0.96400,0.94600,0.95500,0.94695,0.96400,0.95540,0.95500
,,,,,,,,,,,
674_test,0.88577,0.80700,0.60620,0.72926,0.92900,0.68500,0.80700,0.74678,0.92900,0.82799,0.80700
674_train,0.91486,0.85050,0.69496,0.77737,0.95200,0.74900,0.85050,0.79135,0.95200,0.86428,0.85050
,,,,,,,,,,,
2994_test,0.88576,0.88350,0.76229,0.83780,0.88700,0.88000,0.88350,0.88083,0.88700,0.88391,0.88350
2994_train,0.89175,0.88950,0.77454,0.84541,0.89300,0.88600,0.88950,0.88679,0.89300,0.88989,0.88950
,,,,,,,,,,,
260_test,0.88519,0.86000,0.71434,0.80022,0.89900,0.82100,0.86000,0.83395,0.89900,0.86526,0.86000
260_train,0.91601,0.89700,0.78984,0.84719,0.92700,0.86700,0.89700,0.87453,0.92700,0.90000,0.89700
,,,,,,,,,,,
1718_test,0.88511,0.87800,0.75107,0.82881,0.88900,0.86700,0.87800,0.86986,0.88900,0.87933,0.87800
1718_train,0.96288,0.95950,0.91736,0.93859,0.96500,0.95400,0.95950,0.95450,0.96500,0.95972,0.95950
,,,,,,,,,,,
108_test,0.88488,0.84450,0.68272,0.77774,0.90700,0.78200,0.84450,0.80622,0.90700,0.85365,0.84450
108_train,0.92126,0.89600,0.78780,0.84320,0.93600,0.85600,0.89600,0.86667,0.93600,0.90000,0.89600
,,,,,,,,,,,
2410_test,0.88464,0.87850,0.75209,0.82984,0.88800,0.86900,0.87850,0.87144,0.88800,0.87964,0.87850
2410_train,0.93202,0.92700,0.85105,0.89296,0.93500,0.91900,0.92700,0.92028,0.93500,0.92758,0.92700
,,,,,,,,,,,
1034_test,0.88452,0.88000,0.75515,0.83241,0.88700,0.87300,0.88000,0.87475,0.88700,0.88083,0.88000
1034_train,0.92061,0.91650,0.82963,0.87950,0.92300,0.91000,0.91650,0.91115,0.92300,0.91704,0.91650
,,,,,,,,,,,
2402_test,0.88446,0.87800,0.75107,0.82908,0.88800,0.86800,0.87800,0.87059,0.88800,0.87921,0.87800
2402_train,0.92933,0.92650,0.85003,0.89353,0.93100,0.92200,0.92650,0.92270,0.93100,0.92683,0.92650
,,,,,,,,,,,
140_test,0.88435,0.87950,0.75413,0.83164,0.88700,0.87200,0.87950,0.87389,0.88700,0.88040,0.87950
140_train,0.90491,0.90300,0.80208,0.86294,0.90600,0.90000,0.90300,0.90060,0.90600,0.90329,0.90300
,,,,,,,,,,,
1064_test,0.88423,0.88100,0.75719,0.83422,0.88600,0.87600,0.88100,0.87723,0.88600,0.88159,0.88100
1064_train,0.91898,0.91550,0.82759,0.87851,0.92100,0.91000,0.91550,0.91098,0.92100,0.91596,0.91550
,,,,,,,,,,,
292_test,0.88416,0.76750,0.52561,0.68633,0.94800,0.58700,0.76750,0.69655,0.94800,0.80305,0.76750
292_train,0.90960,0.80400,0.60008,0.72138,0.97000,0.63800,0.80400,0.72823,0.97000,0.83190,0.80400
,,,,,,,,,,,
1510_test,0.88400,0.88400,0.76331,0.83946,0.88400,0.88400,0.88400,0.88400,0.88400,0.88400,0.88400
1510_train,0.93193,0.93350,0.86431,0.90562,0.93100,0.93600,0.93350,0.93568,0.93100,0.93333,0.93350
,,,,,,,,,,,
146_test,0.88388,0.88000,0.75515,0.83269,0.88600,0.87400,0.88000,0.87549,0.88600,0.88072,0.88000
146_train,0.89557,0.89300,0.78168,0.84972,0.89700,0.88900,0.89300,0.88988,0.89700,0.89343,0.89300
,,,,,,,,,,,
1780_test,0.88384,0.90000,0.79596,0.86842,0.87500,0.92500,0.90000,0.92105,0.87500,0.89744,0.90000
1780_train,0.91275,0.92450,0.84595,0.89937,0.90600,0.94300,0.92450,0.94081,0.90600,0.92308,0.92450
,,,,,,,,,,,
1648_test,0.88376,0.88150,0.75821,0.83528,0.88500,0.87800,0.88150,0.87885,0.88500,0.88191,0.88150
1648_train,0.89920,0.89600,0.78780,0.85326,0.90100,0.89100,0.89600,0.89208,0.90100,0.89652,0.89600
,,,,,,,,,,,
2598_test,0.88347,0.88250,0.76025,0.83712,0.88400,0.88100,0.88250,0.88136,0.88400,0.88268,0.88250
2598_train,0.95562,0.95500,0.90818,0.93411,0.95600,0.95400,0.95500,0.95409,0.95600,0.95504,0.95500
,,,,,,,,,,,
104_test,0.88335,0.87300,0.74087,0.82131,0.88900,0.85700,0.87300,0.86143,0.88900,0.87500,0.87300
104_train,0.94592,0.94250,0.88268,0.91493,0.94800,0.93700,0.94250,0.93769,0.94800,0.94281,0.94250
,,,,,,,,,,,
238_test,0.88335,0.88400,0.76331,0.83975,0.88300,0.88500,0.88400,0.88477,0.88300,0.88388,0.88400
238_train,0.93287,0.93600,0.86941,0.91002,0.93100,0.94100,0.93600,0.94040,0.93100,0.93568,0.93600
,,,,,,,,,,,
2874_test,0.88329,0.88200,0.75923,0.83634,0.88400,0.88000,0.88200,0.88048,0.88400,0.88224,0.88200
2874_train,0.90419,0.90100,0.79800,0.85971,0.90600,0.89600,0.90100,0.89703,0.90600,0.90149,0.90100
,,,,,,,,,,,
2930_test,0.88328,0.86550,0.72557,0.80938,0.89300,0.83800,0.86550,0.84645,0.89300,0.86910,0.86550
2930_train,0.95622,0.94850,0.89492,0.92050,0.96100,0.93600,0.94850,0.93756,0.96100,0.94914,0.94850
,,,,,,,,,,,
744_test,0.88306,0.87950,0.75413,0.83220,0.88500,0.87400,0.87950,0.87537,0.88500,0.88016,0.87950
744_train,0.88335,0.87850,0.75209,0.83040,0.88600,0.87100,0.87850,0.87291,0.88600,0.87940,0.87850
,,,,,,,,,,,
1722_test,0.88294,0.88100,0.75719,0.83480,0.88400,0.87800,0.88100,0.87873,0.88400,0.88136,0.88100
1722_train,0.96165,0.95950,0.91736,0.93942,0.96300,0.95600,0.95950,0.95631,0.96300,0.95964,0.95950
,,,,,,,,,,,
2950_test,0.88294,0.87000,0.73475,0.81663,0.89000,0.85000,0.87000,0.85577,0.89000,0.87255,0.87000
2950_train,0.96177,0.95500,0.90818,0.93007,0.96600,0.94400,0.95500,0.94521,0.96600,0.95549,0.95500
,,,,,,,,,,,
212_test,0.88259,0.88000,0.75515,0.83325,0.88400,0.87600,0.88000,0.87698,0.88400,0.88048,0.88000
212_train,0.94767,0.94550,0.88880,0.91984,0.94900,0.94200,0.94550,0.94240,0.94900,0.94569,0.94550
,,,,,,,,,,,
2528_test,0.88241,0.87400,0.74291,0.82333,0.88700,0.86100,0.87400,0.86452,0.88700,0.87562,0.87400
2528_train,0.96108,0.95800,0.91430,0.93669,0.96300,0.95300,0.95800,0.95347,0.96300,0.95821,0.95800
,,,,,,,,,,,
2526_test,0.88229,0.87550,0.74597,0.82585,0.88600,0.86500,0.87550,0.86778,0.88600,0.87679,0.87550
2526_train,0.94759,0.94200,0.88166,0.91291,0.95100,0.93300,0.94200,0.93418,0.95100,0.94252,0.94200
,,,,,,,,,,,
2000_test,0.88176,0.89050,0.77658,0.85197,0.87700,0.90400,0.89050,0.90134,0.87700,0.88900,0.89050
2000_train,0.94459,0.95050,0.89900,0.93213,0.94100,0.96000,0.95050,0.95923,0.94100,0.95003,0.95050
,,,,,,,,,,,
1602_test,0.88165,0.87000,0.73475,0.81714,0.88800,0.85200,0.87000,0.85714,0.88800,0.87230,0.87000
1602_train,0.91506,0.90650,0.80922,0.86415,0.92000,0.89300,0.90650,0.89581,0.92000,0.90775,0.90650
,,,,,,,,,,,
1182_test,0.88124,0.87800,0.75107,0.83047,0.88300,0.87300,0.87800,0.87426,0.88300,0.87861,0.87800
1182_train,0.91390,0.91200,0.82044,0.87473,0.91500,0.90900,0.91200,0.90954,0.91500,0.91226,0.91200
,,,,,,,,,,,
1060_test,0.88124,0.87800,0.75107,0.83047,0.88300,0.87300,0.87800,0.87426,0.88300,0.87861,0.87800
1060_train,0.88541,0.88250,0.76025,0.83625,0.88700,0.87800,0.88250,0.87909,0.88700,0.88303,0.88250
,,,,,,,,,,,
296_test,0.88076,0.88950,0.77454,0.85067,0.87600,0.90300,0.88950,0.90031,0.87600,0.88799,0.88950
296_train,0.85835,0.87050,0.73577,0.82779,0.85200,0.88900,0.87050,0.88474,0.85200,0.86806,0.87050
,,,,,,,,,,,
650_test,0.88059,0.82100,0.63477,0.74753,0.91300,0.72900,0.82100,0.77111,0.91300,0.83608,0.82100
650_train,0.88224,0.82950,0.65211,0.75810,0.91100,0.74800,0.82950,0.78332,0.91100,0.84235,0.82950
,,,,,,,,,,,
2540_test,0.88012,0.87850,0.75209,0.83180,0.88100,0.87600,0.87850,0.87662,0.88100,0.87880,0.87850
2540_train,0.89575,0.89350,0.78270,0.85052,0.89700,0.89000,0.89350,0.89076,0.89700,0.89387,0.89350
,,,,,,,,,,,
210_test,0.88010,0.72200,0.43277,0.64412,0.96600,0.47800,0.72200,0.64919,0.96600,0.77653,0.72200
210_train,0.90218,0.75550,0.50112,0.67249,0.98500,0.52600,0.75550,0.67512,0.98500,0.80114,0.75550
,,,,,,,,,,,
1772_test,0.88001,0.87450,0.74393,0.82516,0.88300,0.86600,0.87450,0.86824,0.88300,0.87556,0.87450
1772_train,0.90265,0.89850,0.79290,0.85601,0.90500,0.89200,0.89850,0.89339,0.90500,0.89916,0.89850
,,,,,,,,,,,
2462_test,0.87990,0.87050,0.73577,0.81865,0.88500,0.85600,0.87050,0.86006,0.88500,0.87235,0.87050
2462_train,0.96253,0.95700,0.91226,0.93366,0.96600,0.94800,0.95700,0.94892,0.96600,0.95738,0.95700
,,,,,,,,,,,
1044_test,0.87971,0.87550,0.74597,0.82694,0.88200,0.86900,0.87550,0.87068,0.88200,0.87630,0.87550
1044_train,0.91235,0.90600,0.80820,0.86460,0.91600,0.89600,0.90600,0.89804,0.91600,0.90693,0.90600
,,,,,,,,,,,
1508_test,0.87959,0.87700,0.74903,0.82950,0.88100,0.87300,0.87700,0.87401,0.88100,0.87749,0.87700
1508_train,0.93675,0.93800,0.87350,0.91161,0.93600,0.94000,0.93800,0.93976,0.93600,0.93788,0.93800
,,,,,,,,,,,
1694_test,0.87953,0.88050,0.75617,0.83547,0.87900,0.88200,0.88050,0.88164,0.87900,0.88032,0.88050
1694_train,0.94833,0.95050,0.89900,0.92963,0.94700,0.95400,0.95050,0.95368,0.94700,0.95033,0.95050
,,,,,,,,,,,
2094_test,0.87946,0.88400,0.76331,0.84155,0.87700,0.89100,0.88400,0.88945,0.87700,0.88318,0.88400
2094_train,0.88271,0.88950,0.77454,0.84971,0.87900,0.90000,0.88950,0.89785,0.87900,0.88833,0.88950
,,,,,,,,,,,
1142_test,0.87944,0.86550,0.72557,0.81083,0.88700,0.84400,0.86550,0.85043,0.88700,0.86833,0.86550
1142_train,0.96024,0.95100,0.90002,0.92298,0.96600,0.93600,0.95100,0.93786,0.96600,0.95172,0.95100
,,,,,,,,,,,
2912_test,0.87901,0.70200,0.39196,0.62739,0.97500,0.42900,0.70200,0.63066,0.97500,0.76591,0.70200
2912_train,0.92482,0.80700,0.60620,0.72209,0.99400,0.62000,0.80700,0.72344,0.99400,0.83741,0.80700
,,,,,,,,,,,
2730_test,0.87863,0.85950,0.71332,0.80179,0.88900,0.83000,0.85950,0.83947,0.88900,0.86353,0.85950
2730_train,0.90136,0.88250,0.76025,0.82941,0.91200,0.85300,0.88250,0.86119,0.91200,0.88587,0.88250
,,,,,,,,,,,
764_test,0.87842,0.87550,0.74597,0.82749,0.88000,0.87100,0.87550,0.87215,0.88000,0.87606,0.87550
764_train,0.88687,0.88300,0.76127,0.83645,0.88900,0.87700,0.88300,0.87846,0.88900,0.88370,0.88300
,,,,,,,,,,,
2680_test,0.87825,0.85100,0.69598,0.78915,0.89300,0.80900,0.85100,0.82380,0.89300,0.85701,0.85100
2680_train,0.90246,0.87850,0.75209,0.82252,0.91600,0.84100,0.87850,0.85209,0.91600,0.88289,0.87850
,,,,,,,,,,,
712_test,0.87817,0.90250,0.80106,0.87639,0.86500,0.94000,0.90250,0.93514,0.86500,0.89870,0.90250
712_train,0.89694,0.91650,0.82963,0.89299,0.88600,0.94700,0.91650,0.94356,0.88600,0.91387,0.91650
,,,,,,,,,,,
2606_test,0.87754,0.79350,0.57866,0.71517,0.92300,0.66400,0.79350,0.73312,0.92300,0.81718,0.79350
2606_train,0.94497,0.90050,0.79698,0.84058,0.97200,0.82900,0.90050,0.85039,0.97200,0.90714,0.90050
,,,,,,,,,,,
1186_test,0.87735,0.84100,0.67558,0.77507,0.89700,0.78500,0.84100,0.80665,0.89700,0.84943,0.84100
1186_train,0.92353,0.89200,0.77964,0.83569,0.94200,0.84200,0.89200,0.85636,0.94200,0.89714,0.89200
,,,,,,,,,,,
1178_test,0.87723,0.86100,0.71638,0.80462,0.88600,0.83600,0.86100,0.84381,0.88600,0.86439,0.86100
1178_train,0.89523,0.87950,0.75413,0.82704,0.90400,0.85500,0.87950,0.86177,0.90400,0.88238,0.87950
,,,,,,,,,,,
1022_test,0.87698,0.86400,0.72251,0.80940,0.88400,0.84400,0.86400,0.85000,0.88400,0.86667,0.86400
1022_train,0.96357,0.95650,0.91124,0.93196,0.96800,0.94500,0.95650,0.94624,0.96800,0.95699,0.95650
,,,,,,,,,,,
1166_test,0.87693,0.86200,0.71842,0.80628,0.88500,0.83900,0.86200,0.84608,0.88500,0.86510,0.86200
1166_train,0.87822,0.86200,0.71842,0.80580,0.88700,0.83700,0.86200,0.84476,0.88700,0.86537,0.86200
,,,,,,,,,,,
286_test,0.87644,0.86800,0.73067,0.81599,0.88100,0.85500,0.86800,0.85867,0.88100,0.86969,0.86800
286_train,0.92016,0.91700,0.83065,0.88067,0.92200,0.91200,0.91700,0.91287,0.92200,0.91741,0.91700
,,,,,,,,,,,
1042_test,0.87639,0.86600,0.72659,0.81280,0.88200,0.85000,0.86600,0.85465,0.88200,0.86811,0.86600
1042_train,0.91678,0.90950,0.81534,0.86867,0.92100,0.89800,0.90950,0.90029,0.92100,0.91053,0.90950
,,,,,,,,,,,
1676_test,0.87630,0.87500,0.74495,0.82756,0.87700,0.87300,0.87500,0.87351,0.87700,0.87525,0.87500
1676_train,0.85948,0.85850,0.71128,0.80739,0.86000,0.85700,0.85850,0.85743,0.86000,0.85871,0.85850
,,,,,,,,,,,
866_test,0.87609,0.86700,0.72863,0.81452,0.88100,0.85300,0.86700,0.85700,0.88100,0.86884,0.86700
866_train,0.88790,0.87500,0.74495,0.82272,0.89500,0.85500,0.87500,0.86058,0.89500,0.87745,0.87500
,,,,,,,,,,,
2678_test,0.87587,0.82000,0.63273,0.74737,0.90600,0.73400,0.82000,0.77304,0.90600,0.83425,0.82000
2678_train,0.89310,0.84650,0.68680,0.77811,0.91900,0.77400,0.84650,0.80262,0.91900,0.85688,0.84650
,,,,,,,,,,,
100_test,0.87568,0.88250,0.76025,0.84069,0.87200,0.89300,0.88250,0.89070,0.87200,0.88125,0.88250
100_train,0.93612,0.94300,0.88370,0.92216,0.93200,0.95400,0.94300,0.95297,0.93200,0.94237,0.94300
,,,,,,,,,,,
864_test,0.87565,0.87500,0.74495,0.82784,0.87600,0.87400,0.87500,0.87425,0.87600,0.87512,0.87500
864_train,0.89411,0.89250,0.78066,0.84954,0.89500,0.89000,0.89250,0.89055,0.89500,0.89277,0.89250
,,,,,,,,,,,
2552_test,0.87547,0.87450,0.74393,0.82708,0.87600,0.87300,0.87450,0.87338,0.87600,0.87469,0.87450
2552_train,0.86465,0.86400,0.72251,0.81423,0.86500,0.86300,0.86400,0.86327,0.86500,0.86414,0.86400
,,,,,,,,,,,
886_test,0.87510,0.84000,0.67354,0.77433,0.89400,0.78600,0.84000,0.80686,0.89400,0.84820,0.84000
886_train,0.88195,0.85250,0.69904,0.79014,0.89800,0.80700,0.85250,0.82310,0.89800,0.85892,0.85250
,,,,,,,,,,,
1558_test,0.87510,0.82700,0.64701,0.75664,0.90100,0.75300,0.82700,0.78484,0.90100,0.83892,0.82700
1558_train,0.90625,0.86800,0.73067,0.80491,0.92800,0.80800,0.86800,0.82857,0.92800,0.87547,0.86800
,,,,,,,,,,,
1030_test,0.87490,0.85800,0.71026,0.80083,0.88400,0.83200,0.85800,0.84030,0.88400,0.86160,0.85800
1030_train,0.96652,0.96100,0.92042,0.93926,0.97000,0.95200,0.96100,0.95285,0.97000,0.96135,0.96100
,,,,,,,,,,,
938_test,0.87475,0.85200,0.69802,0.79180,0.88700,0.81700,0.85200,0.82897,0.88700,0.85700,0.85200
938_train,0.90334,0.88450,0.76433,0.83185,0.91400,0.85500,0.88450,0.86308,0.91400,0.88781,0.88450
,,,,,,,,,,,
2960_test,0.87472,0.77200,0.53479,0.69222,0.93000,0.61400,0.77200,0.70669,0.93000,0.80311,0.77200
2960_train,0.91356,0.82250,0.63783,0.74206,0.96600,0.67900,0.82250,0.75058,0.96600,0.84477,0.82250
,,,,,,,,,,,
152_test,0.87465,0.87400,0.74291,0.82660,0.87500,0.87300,0.87400,0.87325,0.87500,0.87413,0.87400
152_train,0.89047,0.88950,0.77454,0.84601,0.89100,0.88800,0.88950,0.88833,0.89100,0.88967,0.88950
,,,,,,,,,,,
272_test,0.87455,0.88300,0.76127,0.84210,0.87000,0.89600,0.88300,0.89322,0.87000,0.88146,0.88300
272_train,0.88614,0.89550,0.78678,0.85884,0.88100,0.91000,0.89550,0.90731,0.88100,0.89396,0.89550
,,,,,,,,,,,
742_test,0.87443,0.87150,0.73781,0.82253,0.87600,0.86700,0.87150,0.86819,0.87600,0.87208,0.87150
742_train,0.89122,0.88800,0.77148,0.84305,0.89300,0.88300,0.88800,0.88416,0.89300,0.88856,0.88800
,,,,,,,,,,,
116_test,0.87406,0.72350,0.43583,0.64589,0.95500,0.49200,0.72350,0.65277,0.95500,0.77548,0.72350
116_train,0.89987,0.78050,0.55213,0.69756,0.96700,0.59400,0.78050,0.70430,0.96700,0.81500,0.78050
,,,,,,,,,,,
1646_test,0.87400,0.87400,0.74291,0.82688,0.87400,0.87400,0.87400,0.87400,0.87400,0.87400,0.87400
1646_train,0.88182,0.88150,0.75821,0.83615,0.88200,0.88100,0.88150,0.88112,0.88200,0.88156,0.88150
,,,,,,,,,,,
2654_test,0.87338,0.86850,0.73169,0.81804,0.87600,0.86100,0.86850,0.86305,0.87600,0.86948,0.86850
2654_train,0.86944,0.86650,0.72761,0.81637,0.87100,0.86200,0.86650,0.86323,0.87100,0.86710,0.86650
,,,,,,,,,,,
1658_test,0.87283,0.87250,0.73985,0.82487,0.87300,0.87200,0.87250,0.87213,0.87300,0.87256,0.87250
1658_train,0.90482,0.90450,0.80514,0.86571,0.90500,0.90400,0.90450,0.90410,0.90500,0.90455,0.90450
,,,,,,,,,,,
1934_test,0.87281,0.86500,0.72455,0.81260,0.87700,0.85300,0.86500,0.85645,0.87700,0.86660,0.86500
1934_train,0.90601,0.89900,0.79392,0.85527,0.91000,0.88800,0.89900,0.89041,0.91000,0.90010,0.89900
,,,,,,,,,,,
144_test,0.87281,0.86500,0.72455,0.81260,0.87700,0.85300,0.86500,0.85645,0.87700,0.86660,0.86500
144_train,0.91806,0.91300,0.82249,0.87438,0.92100,0.90500,0.91300,0.90650,0.92100,0.91369,0.91300
,,,,,,,,,,,
622_test,0.87237,0.68650,0.36033,0.61539,0.97200,0.40100,0.68650,0.61871,0.97200,0.75613,0.68650
622_train,0.86925,0.68400,0.35523,0.61359,0.96800,0.40000,0.68400,0.61735,0.96800,0.75389,0.68400
,,,,,,,,,,,
1176_test,0.87229,0.89150,0.77862,0.85863,0.86200,0.92100,0.89150,0.91605,0.86200,0.88820,0.89150
1176_train,0.85825,0.88550,0.76637,0.85481,0.84400,0.92700,0.88550,0.92039,0.84400,0.88054,0.88550
,,,,,,,,,,,
830_test,0.87224,0.64500,0.27566,0.58488,0.99400,0.29600,0.64500,0.58539,0.99400,0.73684,0.64500
830_train,0.88984,0.69050,0.36850,0.61767,1.00000,0.38100,0.69050,0.61767,1.00000,0.76365,0.69050
,,,,,,,,,,,
142_test,0.87147,0.86300,0.72047,0.80993,0.87600,0.85000,0.86300,0.85380,0.87600,0.86476,0.86300
142_train,0.92249,0.91650,0.82963,0.87849,0.92600,0.90700,0.91650,0.90873,0.92600,0.91729,0.91650
,,,,,,,,,,,
2818_test,0.87125,0.73150,0.45215,0.65325,0.94600,0.51700,0.73150,0.66200,0.94600,0.77892,0.73150
2818_train,0.90680,0.79400,0.57968,0.71084,0.97100,0.61700,0.79400,0.71713,0.97100,0.82498,0.79400
,,,,,,,,,,,
1184_test,0.87113,0.86950,0.73373,0.82060,0.87200,0.86700,0.86950,0.86766,0.87200,0.86983,0.86950
1184_train,0.88840,0.88550,0.76637,0.84003,0.89000,0.88100,0.88550,0.88206,0.89000,0.88601,0.88550
,,,,,,,,,,,
46_test,0.87086,0.79950,0.59090,0.72334,0.90900,0.69000,0.79950,0.74569,0.90900,0.81929,0.79950
46_train,0.88161,0.82400,0.64089,0.75111,0.91300,0.73500,0.82400,0.77504,0.91300,0.83838,0.82400
,,,,,,,,,,,
2550_test,0.87083,0.87050,0.73577,0.82238,0.87100,0.87000,0.87050,0.87013,0.87100,0.87056,0.87050
2550_train,0.86565,0.86500,0.72455,0.81546,0.86600,0.86400,0.86500,0.86427,0.86600,0.86513,0.86500
,,,,,,,,,,,
1758_test,0.87079,0.88350,0.76229,0.84479,0.86400,0.90300,0.88350,0.89906,0.86400,0.88118,0.88350
1758_train,0.88360,0.89750,0.79086,0.86386,0.87600,0.91900,0.89750,0.91536,0.87600,0.89525,0.89750
,,,,,,,,,,,
942_test,0.87052,0.87150,0.73781,0.82418,0.87000,0.87300,0.87150,0.87262,0.87000,0.87131,0.87150
942_train,0.89566,0.90400,0.80412,0.86957,0.89100,0.91700,0.90400,0.91478,0.89100,0.90274,0.90400
,,,,,,,,,,,
680_test,0.87014,0.88350,0.76229,0.84511,0.86300,0.90400,0.88350,0.89990,0.86300,0.88106,0.88350
680_train,0.91431,0.92700,0.85105,0.90343,0.90700,0.94700,0.92700,0.94479,0.90700,0.92551,0.92700
,,,,,,,,,,,
2858_test,0.87013,0.86100,0.71638,0.80727,0.87500,0.84700,0.86100,0.85117,0.87500,0.86292,0.86100
2858_train,0.91389,0.90850,0.81330,0.86833,0.91700,0.90000,0.90850,0.90167,0.91700,0.90927,0.90850
,,,,,,,,,,,
1948_test,0.87004,0.86450,0.72353,0.81289,0.87300,0.85600,0.86450,0.85841,0.87300,0.86564,0.86450
1948_train,0.89072,0.88300,0.76127,0.83475,0.89500,0.87100,0.88300,0.87402,0.89500,0.88439,0.88300
,,,,,,,,,,,
2682_test,0.86957,0.88750,0.77046,0.85265,0.86000,0.91500,0.88750,0.91005,0.86000,0.88432,0.88750
2682_train,0.88521,0.90200,0.80004,0.87147,0.87600,0.92800,0.90200,0.92405,0.87600,0.89938,0.90200
,,,,,,,,,,,
1174_test,0.86926,0.88100,0.75719,0.84108,0.86300,0.89900,0.88100,0.89523,0.86300,0.87882,0.88100
1174_train,0.84412,0.86200,0.71842,0.81952,0.83500,0.88900,0.86200,0.88266,0.83500,0.85817,0.86200
,,,,,,,,,,,
2414_test,0.86917,0.71750,0.42359,0.64104,0.95000,0.48500,0.71750,0.64846,0.95000,0.77079,0.71750
2414_train,0.87443,0.72650,0.44195,0.64851,0.95400,0.49900,0.72650,0.65567,0.95400,0.77719,0.72650
,,,,,,,,,,,
760_test,0.86909,0.85800,0.71026,0.80295,0.87500,0.84100,0.85800,0.84623,0.87500,0.86037,0.85800
760_train,0.89399,0.88500,0.76535,0.83669,0.89900,0.87100,0.88500,0.87451,0.89900,0.88659,0.88500
,,,,,,,,,,,
2778_test,0.86909,0.85050,0.69496,0.79148,0.87900,0.82200,0.85050,0.83160,0.87900,0.85464,0.85050
2778_train,0.93756,0.92850,0.85411,0.89269,0.94300,0.91400,0.92850,0.91642,0.94300,0.92952,0.92850
,,,,,,,,,,,
636_test,0.86902,0.81650,0.62559,0.74453,0.89700,0.73600,0.81650,0.77261,0.89700,0.83017,0.81650
636_train,0.85280,0.80800,0.60824,0.73751,0.87600,0.74000,0.80800,0.77113,0.87600,0.82022,0.80800
,,,,,,,,,,,
48_test,0.86888,0.84800,0.68986,0.78782,0.88000,0.81600,0.84800,0.82707,0.88000,0.85271,0.84800
48_train,0.92043,0.90400,0.80412,0.85715,0.93000,0.87800,0.90400,0.88403,0.93000,0.90643,0.90400
,,,,,,,,,,,
1640_test,0.86878,0.86650,0.72761,0.81664,0.87000,0.86300,0.86650,0.86395,0.87000,0.86697,0.86650
1640_train,0.88975,0.88750,0.77046,0.84286,0.89100,0.88400,0.88750,0.88481,0.89100,0.88789,0.88750
,,,,,,,,,,,
2692_test,0.86871,0.75550,0.50112,0.67621,0.92900,0.58200,0.75550,0.68968,0.92900,0.79165,0.75550
2692_train,0.86463,0.75800,0.50622,0.67920,0.92100,0.59500,0.75800,0.69457,0.92100,0.79192,0.75800
,,,,,,,,,,,
2756_test,0.86869,0.88500,0.76535,0.84853,0.86000,0.91000,0.88500,0.90526,0.86000,0.88205,0.88500
