model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
63_train,0.96716,0.96900,0.93675,0.95579,0.96600,0.97200,0.96900,0.97183,0.96600,0.96891,0.96900
,,,,,,,,,,,
501_test,0.81070,0.80800,0.60824,0.74811,0.81200,0.80400,0.80800,0.80556,0.81200,0.80876,0.80800
501_train,0.91884,0.92200,0.84085,0.89088,0.91700,0.92700,0.92200,0.92626,0.91700,0.92161,0.92200
,,,,,,,,,,,
303_test,0.81067,0.83500,0.66333,0.78843,0.79900,0.87100,0.83500,0.86099,0.79900,0.82884,0.83500
303_train,0.88925,0.90600,0.80820,0.87688,0.88000,0.93200,0.90600,0.92827,0.88000,0.90349,0.90600
,,,,,,,,,,,
1383_test,0.81065,0.82450,0.64191,0.77205,0.80400,0.84500,0.82450,0.83837,0.80400,0.82083,0.82450
1383_train,0.86329,0.88850,0.77250,0.85777,0.85000,0.92700,0.88850,0.92091,0.85000,0.88404,0.88850
,,,,,,,,,,,
415_test,0.81060,0.55550,0.09304,0.52951,0.93300,0.17800,0.55550,0.53162,0.93300,0.67731,0.55550
415_train,0.85541,0.60050,0.18486,0.55594,0.98800,0.21300,0.60050,0.55662,0.98800,0.71207,0.60050
,,,,,,,,,,,
1797_test,0.81037,0.52550,0.03183,0.51310,0.94700,0.10400,0.52550,0.51384,0.94700,0.66620,0.52550
1797_train,0.78853,0.50100,-0.01816,0.50050,0.92100,0.08100,0.50100,0.50054,0.92100,0.64859,0.50100
,,,,,,,,,,,
1325_test,0.81029,0.82550,0.64395,0.77369,0.80300,0.84800,0.82550,0.84084,0.80300,0.82148,0.82550
1325_train,0.86613,0.88900,0.77352,0.85721,0.85400,0.92400,0.88900,0.91828,0.85400,0.88497,0.88900
,,,,,,,,,,,
307_test,0.81002,0.83300,0.65925,0.78548,0.79900,0.86700,0.83300,0.85730,0.79900,0.82712,0.83300
307_train,0.88491,0.90300,0.80208,0.87354,0.87500,0.93100,0.90300,0.92691,0.87500,0.90021,0.90300
,,,,,,,,,,,
1331_test,0.80991,0.82850,0.65007,0.77844,0.80100,0.85600,0.82850,0.84762,0.80100,0.82365,0.82850
1331_train,0.85584,0.88050,0.75617,0.84677,0.84300,0.91800,0.88050,0.91135,0.84300,0.87584,0.88050
,,,,,,,,,,,
1203_test,0.80961,0.82550,0.64395,0.77393,0.80200,0.84900,0.82550,0.84155,0.80200,0.82130,0.82550
1203_train,0.85656,0.88450,0.76433,0.85382,0.84200,0.92700,0.88450,0.92022,0.84200,0.87937,0.88450
,,,,,,,,,,,
309_test,0.80939,0.82900,0.65109,0.77941,0.80000,0.85800,0.82900,0.84926,0.80000,0.82389,0.82900
309_train,0.88235,0.89950,0.79494,0.86828,0.87300,0.92600,0.89950,0.92186,0.87300,0.89676,0.89950
,,,,,,,,,,,
729_test,0.80932,0.81000,0.61232,0.75129,0.80900,0.81100,0.81000,0.81062,0.80900,0.80981,0.81000
729_train,0.96816,0.97000,0.93879,0.95723,0.96700,0.97300,0.97000,0.97284,0.96700,0.96991,0.97000
,,,,,,,,,,,
9_test,0.80931,0.82250,0.63783,0.76948,0.80300,0.84200,0.82250,0.83559,0.80300,0.81897,0.82250
9_train,0.93253,0.94350,0.88472,0.92558,0.92600,0.96100,0.94350,0.95959,0.92600,0.94249,0.94350
,,,,,,,,,,,
1693_test,0.80931,0.82250,0.63783,0.76948,0.80300,0.84200,0.82250,0.83559,0.80300,0.81897,0.82250
1693_train,0.94916,0.96250,0.92349,0.95477,0.94100,0.98400,0.96250,0.98328,0.94100,0.96168,0.96250
,,,,,,,,,,,
129_test,0.80916,0.80950,0.61130,0.75064,0.80900,0.81000,0.80950,0.80981,0.80900,0.80940,0.80950
129_train,0.97258,0.97350,0.94593,0.96163,0.97200,0.97500,0.97350,0.97492,0.97200,0.97346,0.97350
,,,,,,,,,,,
1271_test,0.80915,0.82200,0.63681,0.76878,0.80300,0.84100,0.82200,0.83472,0.80300,0.81855,0.82200
1271_train,0.86228,0.88750,0.77046,0.85643,0.84900,0.92600,0.88750,0.91983,0.84900,0.88300,0.88750
,,,,,,,,,,,
545_test,0.80914,0.83450,0.66231,0.78821,0.79700,0.87200,0.83450,0.86162,0.79700,0.82805,0.83450
545_train,0.88390,0.90200,0.80004,0.87219,0.87400,0.93000,0.90200,0.92585,0.87400,0.89918,0.90200
,,,,,,,,,,,
1103_test,0.80910,0.81350,0.61947,0.75633,0.80700,0.82000,0.81350,0.81763,0.80700,0.81228,0.81350
1103_train,0.94784,0.95250,0.90308,0.93412,0.94500,0.96000,0.95250,0.95939,0.94500,0.95214,0.95250
,,,,,,,,,,,
793_test,0.80884,0.83150,0.65619,0.78353,0.79800,0.86500,0.83150,0.85531,0.79800,0.82566,0.83150
793_train,0.94921,0.96100,0.92042,0.95142,0.94200,0.98000,0.96100,0.97921,0.94200,0.96024,0.96100
,,,,,,,,,,,
301_test,0.80881,0.83350,0.66027,0.78673,0.79700,0.87000,0.83350,0.85976,0.79700,0.82719,0.83350
301_train,0.87794,0.90000,0.79596,0.87167,0.86600,0.93400,0.90000,0.92918,0.86600,0.89648,0.90000
,,,,,,,,,,,
855_test,0.80861,0.63000,0.24505,0.57606,0.89400,0.36600,0.63000,0.58508,0.89400,0.70728,0.63000
855_train,0.83913,0.68500,0.35727,0.61588,0.91700,0.45300,0.68500,0.62637,0.91700,0.74432,0.68500
,,,,,,,,,,,
223_test,0.80857,0.80350,0.59906,0.74250,0.81100,0.79600,0.80350,0.79901,0.81100,0.80496,0.80350
223_train,0.96081,0.96050,0.91940,0.94210,0.96100,0.96000,0.96050,0.96004,0.96100,0.96052,0.96050
,,,,,,,,,,,
1359_test,0.80853,0.81800,0.62865,0.76304,0.80400,0.83200,0.81800,0.82716,0.80400,0.81542,0.81800
1359_train,0.85790,0.88450,0.76433,0.85312,0.84400,0.92500,0.88450,0.91839,0.84400,0.87962,0.88450
,,,,,,,,,,,
459_test,0.80840,0.81550,0.62355,0.75943,0.80500,0.82600,0.81550,0.82227,0.80500,0.81354,0.81550
459_train,0.89772,0.91150,0.81942,0.88269,0.89000,0.93300,0.91150,0.92999,0.89000,0.90956,0.91150
,,,,,,,,,,,
1209_test,0.80824,0.82550,0.64395,0.77439,0.80000,0.85100,0.82550,0.84299,0.80000,0.82093,0.82550
1209_train,0.85738,0.88300,0.76127,0.85060,0.84400,0.92200,0.88300,0.91540,0.84400,0.87825,0.88300
,,,,,,,,,,,
249_test,0.80816,0.80850,0.60926,0.74952,0.80800,0.80900,0.80850,0.80881,0.80800,0.80840,0.80850
249_train,0.95376,0.95500,0.90818,0.93536,0.95300,0.95700,0.95500,0.95683,0.95300,0.95491,0.95500
,,,,,,,,,,,
485_test,0.80812,0.83350,0.66027,0.78699,0.79600,0.87100,0.83350,0.86054,0.79600,0.82701,0.83350
485_train,0.88579,0.90000,0.79596,0.86736,0.87800,0.92200,0.90000,0.91841,0.87800,0.89775,0.90000
,,,,,,,,,,,
481_test,0.80793,0.83500,0.66333,0.78948,0.79500,0.87500,0.83500,0.86413,0.79500,0.82812,0.83500
481_train,0.88479,0.90450,0.80514,0.87650,0.87400,0.93500,0.90450,0.93078,0.87400,0.90150,0.90450
,,,,,,,,,,,
819_test,0.80792,0.82450,0.64191,0.77298,0.80000,0.84900,0.82450,0.84122,0.80000,0.82009,0.82450
819_train,0.92742,0.94000,0.87758,0.92167,0.92000,0.96000,0.94000,0.95833,0.92000,0.93878,0.94000
,,,,,,,,,,,
425_test,0.80782,0.83050,0.65415,0.78232,0.79700,0.86400,0.83050,0.85423,0.79700,0.82462,0.83050
425_train,0.87955,0.89900,0.79392,0.86886,0.86900,0.92900,0.89900,0.92447,0.86900,0.89588,0.89900
,,,,,,,,,,,
731_test,0.80758,0.80250,0.59702,0.74140,0.81000,0.79500,0.80250,0.79803,0.81000,0.80397,0.80250
731_train,0.94168,0.93950,0.87656,0.91157,0.94300,0.93600,0.93950,0.93644,0.94300,0.93971,0.93950
,,,,,,,,,,,
937_test,0.80758,0.56150,0.10528,0.53294,0.92500,0.19800,0.56150,0.53561,0.92500,0.67840,0.56150
937_train,0.86542,0.64900,0.28382,0.58786,0.98000,0.31800,0.64900,0.58965,0.98000,0.73629,0.64900
,,,,,,,,,,,
407_test,0.80749,0.76450,0.51949,0.69433,0.82800,0.70100,0.76450,0.73469,0.82800,0.77856,0.76450
407_train,0.91486,0.87650,0.74801,0.81470,0.93700,0.81600,0.87650,0.83586,0.93700,0.88355,0.87650
,,,,,,,,,,,
1119_test,0.80726,0.81200,0.61640,0.75473,0.80500,0.81900,0.81200,0.81643,0.80500,0.81067,0.81200
1119_train,0.96185,0.96800,0.93471,0.95749,0.95800,0.97800,0.96800,0.97755,0.95800,0.96768,0.96800
,,,,,,,,,,,
969_test,0.80700,0.80700,0.60620,0.74775,0.80700,0.80700,0.80700,0.80700,0.80700,0.80700,0.80700
969_train,0.97898,0.98050,0.96021,0.97229,0.97800,0.98300,0.98050,0.98291,0.97800,0.98045,0.98050
,,,,,,,,,,,
1397_test,0.80690,0.81300,0.61845,0.75626,0.80400,0.82200,0.81300,0.81874,0.80400,0.81130,0.81300
1397_train,0.90441,0.92100,0.83881,0.89746,0.89500,0.94700,0.92100,0.94409,0.89500,0.91889,0.92100
,,,,,,,,,,,
367_test,0.80675,0.83350,0.66027,0.78751,0.79400,0.87300,0.83350,0.86211,0.79400,0.82665,0.83350
367_train,0.87396,0.89250,0.78066,0.85962,0.86400,0.92100,0.89250,0.91622,0.86400,0.88935,0.89250
,,,,,,,,,,,
489_test,0.80665,0.82900,0.65109,0.78039,0.79600,0.86200,0.82900,0.85225,0.79600,0.82316,0.82900
489_train,0.87955,0.89900,0.79392,0.86886,0.86900,0.92900,0.89900,0.92447,0.86900,0.89588,0.89900
,,,,,,,,,,,
549_test,0.80645,0.83050,0.65415,0.78283,0.79500,0.86600,0.83050,0.85576,0.79500,0.82426,0.83050
549_train,0.89084,0.90500,0.80616,0.87407,0.88300,0.92700,0.90500,0.92364,0.88300,0.90286,0.90500
,,,,,,,,,,,
361_test,0.80622,0.83400,0.66129,0.78852,0.79300,0.87500,0.83400,0.86383,0.79300,0.82690,0.83400
361_train,0.88533,0.90600,0.80820,0.87911,0.87400,0.93800,0.90600,0.93376,0.87400,0.90289,0.90600
,,,,,,,,,,,
725_test,0.80600,0.80600,0.60416,0.74664,0.80600,0.80600,0.80600,0.80600,0.80600,0.80600,0.80600
725_train,0.95219,0.95250,0.90308,0.93121,0.95200,0.95300,0.95250,0.95295,0.95200,0.95248,0.95250
,,,,,,,,,,,
879_test,0.80589,0.85400,0.70210,0.82306,0.78300,0.92500,0.85400,0.91259,0.78300,0.84284,0.85400
879_train,0.80107,0.85000,0.69394,0.81811,0.77800,0.92200,0.85000,0.90888,0.77800,0.83836,0.85000
,,,,,,,,,,,
1219_test,0.80587,0.80350,0.59906,0.74322,0.80700,0.80000,0.80350,0.80139,0.80700,0.80419,0.80350
1219_train,0.87261,0.89800,0.79188,0.87080,0.85900,0.93700,0.89800,0.93167,0.85900,0.89386,0.89800
,,,,,,,,,,,
1107_test,0.80566,0.83650,0.66639,0.79282,0.79100,0.88200,0.83650,0.87019,0.79100,0.82871,0.83650
1107_train,0.91048,0.93750,0.87248,0.92794,0.89500,0.98000,0.93750,0.97814,0.89500,0.93473,0.93750
,,,,,,,,,,,
1455_test,0.80563,0.82800,0.64905,0.77919,0.79500,0.86100,0.82800,0.85118,0.79500,0.82213,0.82800
1455_train,0.87370,0.90850,0.81330,0.89112,0.85500,0.96200,0.90850,0.95745,0.85500,0.90333,0.90850
,,,,,,,,,,,
1041_test,0.80547,0.77700,0.54499,0.70928,0.81900,0.73500,0.77700,0.75554,0.81900,0.78599,0.77700
1041_train,0.88020,0.86400,0.72251,0.80819,0.88900,0.83900,0.86400,0.84667,0.88900,0.86732,0.86400
,,,,,,,,,,,
1267_test,0.80521,0.82250,0.63783,0.77085,0.79700,0.84800,0.82250,0.83983,0.79700,0.81786,0.82250
1267_train,0.86613,0.88900,0.77352,0.85721,0.85400,0.92400,0.88900,0.91828,0.85400,0.88497,0.88900
,,,,,,,,,,,
1481_test,0.80507,0.76100,0.51234,0.69078,0.82600,0.69600,0.76100,0.73097,0.82600,0.77559,0.76100
1481_train,0.90891,0.89300,0.78168,0.84359,0.91800,0.86800,0.89300,0.87429,0.91800,0.89561,0.89300
,,,,,,,,,,,
1239_test,0.80491,0.80050,0.59294,0.73939,0.80700,0.79400,0.80050,0.79664,0.80700,0.80179,0.80050
1239_train,0.87634,0.89550,0.78678,0.86398,0.86600,0.92500,0.89550,0.92030,0.86600,0.89232,0.89550
,,,,,,,,,,,
1479_test,0.80483,0.77500,0.54091,0.70701,0.81900,0.73100,0.77500,0.75276,0.81900,0.78448,0.77500
1479_train,0.87812,0.87650,0.74801,0.82930,0.87900,0.87400,0.87650,0.87463,0.87900,0.87681,0.87650
,,,,,,,,,,,
1345_test,0.80479,0.68850,0.36442,0.62071,0.86000,0.51700,0.68850,0.64036,0.86000,0.73410,0.68850
1345_train,0.88695,0.76500,0.52051,0.68346,0.95400,0.57600,0.76500,0.69231,0.95400,0.80235,0.76500
,,,,,,,,,,,
421_test,0.80459,0.82900,0.65109,0.78114,0.79300,0.86500,0.82900,0.85453,0.79300,0.82261,0.82900
421_train,0.87997,0.90200,0.80004,0.87439,0.86800,0.93600,0.90200,0.93133,0.86800,0.89855,0.90200
,,,,,,,,,,,
31_test,0.80438,0.48900,-0.04264,0.49456,0.95400,0.02400,0.48900,0.49430,0.95400,0.65119,0.48900
31_train,0.79936,0.48950,-0.04162,0.49481,0.94500,0.03400,0.48950,0.49451,0.94500,0.64926,0.48950
,,,,,,,,,,,
823_test,0.80408,0.81900,0.63069,0.76594,0.79700,0.84100,0.81900,0.83368,0.79700,0.81493,0.81900
823_train,0.94311,0.95650,0.91124,0.94601,0.93500,0.97800,0.95650,0.97701,0.93500,0.95554,0.95650
,,,,,,,,,,,
1365_test,0.80406,0.78100,0.55315,0.71443,0.81500,0.74700,0.78100,0.76311,0.81500,0.78820,0.78100
1365_train,0.90399,0.90750,0.81126,0.87165,0.90200,0.91300,0.90750,0.91203,0.90200,0.90699,0.90750
,,,,,,,,,,,
639_test,0.80398,0.48750,-0.04570,0.49383,0.95400,0.02100,0.48750,0.49353,0.95400,0.65053,0.48750
639_train,0.82871,0.51150,0.00326,0.50582,0.98600,0.03700,0.51150,0.50590,0.98600,0.66870,0.51150
,,,,,,,,,,,
929_test,0.80397,0.51700,0.01449,0.50866,0.94000,0.09400,0.51700,0.50921,0.94000,0.66058,0.51700
929_train,0.80374,0.52250,0.02571,0.51153,0.93700,0.10800,0.52250,0.51230,0.93700,0.66242,0.52250
,,,,,,,,,,,
365_test,0.80393,0.82700,0.64701,0.77823,0.79300,0.86100,0.82700,0.85086,0.79300,0.82091,0.82700
365_train,0.88307,0.90150,0.79902,0.87170,0.87300,0.93000,0.90150,0.92577,0.87300,0.89861,0.90150
,,,,,,,,,,,
521_test,0.80359,0.77950,0.55009,0.71269,0.81500,0.74400,0.77950,0.76097,0.81500,0.78706,0.77950
521_train,0.92570,0.92350,0.84391,0.88986,0.92700,0.92000,0.92350,0.92056,0.92700,0.92377,0.92350
,,,,,,,,,,,
193_test,0.80346,0.81500,0.62253,0.76022,0.79800,0.83200,0.81500,0.82609,0.79800,0.81180,0.81500
193_train,0.95439,0.96150,0.92144,0.94875,0.95000,0.97300,0.96150,0.97236,0.95000,0.96105,0.96150
,,,,,,,,,,,
201_test,0.80321,0.81000,0.61232,0.75306,0.80000,0.82000,0.81000,0.81633,0.80000,0.80808,0.81000
201_train,0.95501,0.96150,0.92144,0.94830,0.95100,0.97200,0.96150,0.97140,0.95100,0.96109,0.96150
,,,,,,,,,,,
1609_test,0.80309,0.54550,0.07264,0.52393,0.92500,0.16600,0.54550,0.52587,0.92500,0.67053,0.54550
1609_train,0.80035,0.54200,0.06550,0.52200,0.92200,0.16200,0.54200,0.52386,0.92200,0.66812,0.54200
,,,,,,,,,,,
551_test,0.80285,0.83000,0.65313,0.78337,0.79000,0.87000,0.83000,0.85870,0.79000,0.82292,0.83000
551_train,0.88954,0.90500,0.80616,0.87480,0.88100,0.92900,0.90500,0.92542,0.88100,0.90266,0.90500
,,,,,,,,,,,
547_test,0.80264,0.83150,0.65619,0.78585,0.78900,0.87400,0.83150,0.86230,0.78900,0.82402,0.83150
547_train,0.87432,0.89350,0.78270,0.86130,0.86400,0.92300,0.89350,0.91817,0.86400,0.89026,0.89350
,,,,,,,,,,,
1265_test,0.80256,0.82700,0.64701,0.77873,0.79100,0.86300,0.82700,0.85237,0.79100,0.82054,0.82700
1265_train,0.86745,0.88900,0.77352,0.85651,0.85600,0.92200,0.88900,0.91649,0.85600,0.88521,0.88900
,,,,,,,,,,,
437_test,0.80242,0.76100,0.51234,0.69121,0.82200,0.70000,0.76100,0.73262,0.82200,0.77474,0.76100
437_train,0.93107,0.89750,0.79086,0.84148,0.95100,0.84400,0.89750,0.85908,0.95100,0.90271,0.89750
,,,,,,,,,,,
1123_test,0.80233,0.81150,0.61538,0.75547,0.79800,0.82500,0.81150,0.82014,0.79800,0.80892,0.81150
1123_train,0.94611,0.95450,0.90716,0.93955,0.94100,0.96800,0.95450,0.96711,0.94100,0.95388,0.95450
,,,,,,,,,,,
1391_test,0.80214,0.82150,0.63579,0.77036,0.79300,0.85000,0.82150,0.84093,0.79300,0.81626,0.82150
1391_train,0.86175,0.88600,0.76739,0.85390,0.84900,0.92300,0.88600,0.91685,0.84900,0.88162,0.88600
,,,,,,,,,,,
333_test,0.80195,0.72350,0.43583,0.65233,0.83900,0.60800,0.72350,0.68156,0.83900,0.75213,0.72350
333_train,0.85761,0.79750,0.58682,0.72357,0.88900,0.70600,0.79750,0.75148,0.88900,0.81448,0.79750
,,,,,,,,,,,
1763_test,0.80183,0.79300,0.57764,0.73017,0.80600,0.78000,0.79300,0.78558,0.80600,0.79566,0.79300
1763_train,0.86783,0.86000,0.71434,0.80656,0.87200,0.84800,0.86000,0.85156,0.87200,0.86166,0.86000
,,,,,,,,,,,
1387_test,0.80178,0.82250,0.63783,0.77201,0.79200,0.85300,0.82250,0.84345,0.79200,0.81692,0.82250
1387_train,0.86022,0.88350,0.76229,0.85006,0.84800,0.91900,0.88350,0.91281,0.84800,0.87921,0.88350
,,,,,,,,,,,
1311_test,0.80177,0.76950,0.52969,0.70108,0.81700,0.72200,0.76950,0.74612,0.81700,0.77995,0.76950
1311_train,0.76139,0.74400,0.47766,0.67870,0.76900,0.71900,0.74400,0.73238,0.76900,0.75024,0.74400
,,,,,,,,,,,
1221_test,0.80150,0.77500,0.54091,0.70765,0.81400,0.73600,0.77500,0.75510,0.81400,0.78345,0.77500
1221_train,0.90891,0.91050,0.81738,0.87461,0.90800,0.91300,0.91050,0.91256,0.90800,0.91028,0.91050
,,,,,,,,,,,
7_test,0.80148,0.80250,0.59702,0.74303,0.80100,0.80400,0.80250,0.80341,0.80100,0.80220,0.80250
7_train,0.94961,0.95550,0.90920,0.93925,0.94600,0.96500,0.95550,0.96432,0.94600,0.95507,0.95550
,,,,,,,,,,,
1_test,0.80141,0.81500,0.62253,0.76086,0.79500,0.83500,0.81500,0.82812,0.79500,0.81122,0.81500
1_train,0.93098,0.93600,0.86941,0.91119,0.92800,0.94400,0.93600,0.94309,0.92800,0.93548,0.93600
,,,,,,,,,,,
1125_test,0.80130,0.82950,0.65211,0.78315,0.78800,0.87100,0.82950,0.85932,0.78800,0.82212,0.82950
1125_train,0.94273,0.95550,0.90920,0.94410,0.93500,0.97600,0.95550,0.97497,0.93500,0.95457,0.95550
,,,,,,,,,,,
377_test,0.80124,0.80600,0.60416,0.74797,0.79900,0.81300,0.80600,0.81034,0.79900,0.80463,0.80600
377_train,0.91294,0.92500,0.84697,0.90026,0.90600,0.94400,0.92500,0.94179,0.90600,0.92355,0.92500
,,,,,,,,,,,
1443_test,0.80097,0.81150,0.61538,0.75589,0.79600,0.82700,0.81150,0.82147,0.79600,0.80853,0.81150
1443_train,0.85581,0.87850,0.75209,0.84313,0.84400,0.91300,0.87850,0.90655,0.84400,0.87416,0.87850
,,,,,,,,,,,
723_test,0.80092,0.79650,0.58478,0.73503,0.80300,0.79000,0.79650,0.79269,0.80300,0.79781,0.79650
723_train,0.94062,0.94000,0.87758,0.91321,0.94100,0.93900,0.94000,0.93912,0.94100,0.94006,0.94000
,,,,,,,,,,,
81_test,0.80087,0.79000,0.57152,0.72649,0.80600,0.77400,0.79000,0.78101,0.80600,0.79331,0.79000
81_train,0.94614,0.94800,0.89390,0.92592,0.94500,0.95100,0.94800,0.95070,0.94500,0.94784,0.94800
,,,,,,,,,,,
1269_test,0.80041,0.82250,0.63783,0.77249,0.79000,0.85500,0.82250,0.84492,0.79000,0.81654,0.82250
1269_train,0.85587,0.88250,0.76025,0.85045,0.84200,0.92300,0.88250,0.91621,0.84200,0.87754,0.88250
,,,,,,,,,,,
1089_test,0.80036,0.80750,0.60722,0.75033,0.79700,0.81800,0.80750,0.81410,0.79700,0.80546,0.80750
1089_train,0.95085,0.95550,0.90920,0.93839,0.94800,0.96300,0.95550,0.96244,0.94800,0.95516,0.95550
,,,,,,,,,,,
1381_test,0.80008,0.82150,0.63579,0.77106,0.79000,0.85300,0.82150,0.84312,0.79000,0.81569,0.82150
1381_train,0.86829,0.88950,0.77454,0.85701,0.85700,0.92200,0.88950,0.91658,0.85700,0.88579,0.88950
,,,,,,,,,,,
1099_test,0.79992,0.82950,0.65211,0.78367,0.78600,0.87300,0.82950,0.86090,0.78600,0.82175,0.82950
1099_train,0.93864,0.95300,0.90410,0.94160,0.93000,0.97600,0.95300,0.97484,0.93000,0.95189,0.95300
,,,,,,,,,,,
207_test,0.79948,0.78350,0.55825,0.71851,0.80700,0.76000,0.78350,0.77077,0.80700,0.78847,0.78350
207_train,0.93170,0.92950,0.85615,0.89794,0.93300,0.92600,0.92950,0.92651,0.93300,0.92975,0.92950
,,,,,,,,,,,
579_test,0.79938,0.74700,0.48378,0.67637,0.82400,0.67000,0.74700,0.71404,0.82400,0.76509,0.74700
579_train,0.89887,0.86300,0.72047,0.80000,0.91900,0.80700,0.86300,0.82644,0.91900,0.87027,0.86300
,,,,,,,,,,,
427_test,0.79898,0.82450,0.64191,0.77609,0.78700,0.86200,0.82450,0.85081,0.78700,0.81766,0.82450
427_train,0.88680,0.90100,0.79800,0.86870,0.87900,0.92300,0.90100,0.91946,0.87900,0.89877,0.90100
,,,,,,,,,,,
1207_test,0.79858,0.81900,0.63069,0.76776,0.78900,0.84900,0.81900,0.83936,0.78900,0.81340,0.81900
1207_train,0.86494,0.88750,0.77046,0.85503,0.85300,0.92200,0.88750,0.91622,0.85300,0.88348,0.88750
,,,,,,,,,,,
1097_test,0.79848,0.79950,0.59090,0.73972,0.79800,0.80100,0.79950,0.80040,0.79800,0.79920,0.79950
1097_train,0.95099,0.95750,0.91328,0.94255,0.94700,0.96800,0.95750,0.96731,0.94700,0.95705,0.95750
,,,,,,,,,,,
1449_test,0.79846,0.81650,0.62559,0.76403,0.79000,0.84300,0.81650,0.83421,0.79000,0.81150,0.81650
1449_train,0.86644,0.88800,0.77148,0.85518,0.85500,0.92100,0.88800,0.91542,0.85500,0.88418,0.88800
,,,,,,,,,,,
319_test,0.79840,0.80350,0.59906,0.74526,0.79600,0.81100,0.80350,0.80812,0.79600,0.80202,0.80350
319_train,0.89925,0.91750,0.83167,0.89359,0.88900,0.94600,0.91750,0.94274,0.88900,0.91508,0.91750
,,,,,,,,,,,
809_test,0.79831,0.76700,0.52459,0.69878,0.81300,0.72100,0.76700,0.74451,0.81300,0.77725,0.76700
809_train,0.93863,0.94300,0.88370,0.92054,0.93600,0.95000,0.94300,0.94929,0.93600,0.94260,0.94300
,,,,,,,,,,,
1701_test,0.79793,0.82550,0.64395,0.77804,0.78500,0.86600,0.82550,0.85419,0.78500,0.81813,0.82550
1701_train,0.93066,0.95200,0.90206,0.94521,0.91800,0.98600,0.95200,0.98498,0.91800,0.95031,0.95200
,,,,,,,,,,,
1453_test,0.79785,0.78900,0.56948,0.72590,0.80200,0.77600,0.78900,0.78168,0.80200,0.79171,0.78900
1453_train,0.89636,0.89700,0.78984,0.85642,0.89600,0.89800,0.89700,0.89780,0.89600,0.89690,0.89700
,,,,,,,,,,,
221_test,0.79778,0.81650,0.62559,0.76425,0.78900,0.84400,0.81650,0.83492,0.78900,0.81131,0.81650
221_train,0.96165,0.96750,0.93369,0.95654,0.95800,0.97700,0.96750,0.97655,0.95800,0.96719,0.96750
,,,,,,,,,,,
1755_test,0.79770,0.75650,0.50316,0.68694,0.81700,0.69600,0.75650,0.72881,0.81700,0.77039,0.75650
1755_train,0.87818,0.85450,0.70312,0.79437,0.89100,0.81800,0.85450,0.83038,0.89100,0.85962,0.85450
,,,,,,,,,,,
125_test,0.79768,0.79700,0.58580,0.73653,0.79800,0.79600,0.79700,0.79641,0.79800,0.79720,0.79700
125_train,0.97539,0.97600,0.95103,0.96503,0.97500,0.97700,0.97600,0.97695,0.97500,0.97598,0.97600
,,,,,,,,,,,
1101_test,0.79751,0.80500,0.60212,0.74762,0.79400,0.81600,0.80500,0.81186,0.79400,0.80283,0.80500
1101_train,0.95764,0.96350,0.92553,0.95074,0.95400,0.97300,0.96350,0.97248,0.95400,0.96315,0.96350
,,,,,,,,,,,
553_test,0.79723,0.80200,0.59600,0.74350,0.79500,0.80900,0.80200,0.80629,0.79500,0.80060,0.80200
553_train,0.90295,0.91700,0.83065,0.89039,0.89500,0.93900,0.91700,0.93619,0.89500,0.91513,0.91700
,,,,,,,,,,,
203_test,0.79720,0.81900,0.63069,0.76822,0.78700,0.85100,0.81900,0.84081,0.78700,0.81302,0.81900
203_train,0.94941,0.96150,0.92144,0.95238,0.94200,0.98100,0.96150,0.98023,0.94200,0.96073,0.96150
,,,,,,,,,,,
1547_test,0.79638,0.48700,-0.04673,0.49359,0.94100,0.03300,0.48700,0.49319,0.94100,0.64718,0.48700
1547_train,0.82205,0.51800,0.01653,0.50917,0.97100,0.06500,0.51800,0.50944,0.97100,0.66827,0.51800
,,,,,,,,,,,
1145_test,0.79636,0.79500,0.58172,0.73418,0.79700,0.79300,0.79500,0.79382,0.79700,0.79541,0.79500
1145_train,0.95152,0.95400,0.90614,0.93478,0.95000,0.95800,0.95400,0.95766,0.95000,0.95382,0.95400
,,,,,,,,,,,
337_test,0.79622,0.82450,0.64191,0.77708,0.78300,0.86600,0.82450,0.85387,0.78300,0.81690,0.82450
337_train,0.88936,0.91900,0.83473,0.90285,0.87300,0.96500,0.91900,0.96145,0.87300,0.91509,0.91900
,,,,,,,,,,,
189_test,0.79605,0.80900,0.61028,0.75375,0.79000,0.82800,0.80900,0.82121,0.79000,0.80530,0.80900
189_train,0.95992,0.96300,0.92451,0.94803,0.95800,0.96800,0.96300,0.96768,0.95800,0.96281,0.96300
,,,,,,,,,,,
1723_test,0.79582,0.80400,0.60008,0.74669,0.79200,0.81600,0.80400,0.81148,0.79200,0.80162,0.80400
1723_train,0.94097,0.95750,0.91328,0.94977,0.93100,0.98400,0.95750,0.98310,0.93100,0.95634,0.95750
,,,,,,,,,,,
1303_test,0.79512,0.76750,0.52561,0.69994,0.80800,0.72700,0.76750,0.74746,0.80800,0.77655,0.76750
1303_train,0.91814,0.91150,0.81942,0.87160,0.92200,0.90100,0.91150,0.90304,0.92200,0.91242,0.91150
,,,,,,,,,,,
131_test,0.79495,0.79700,0.58580,0.73724,0.79400,0.80000,0.79700,0.79879,0.79400,0.79639,0.79700
131_train,0.95915,0.96100,0.92042,0.94430,0.95800,0.96400,0.96100,0.96378,0.95800,0.96088,0.96100
,,,,,,,,,,,
