model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_267,0.12139,0.12900,-0.77719,0.45438,0.12100,0.13700,nan,0.12900,0.12297,0.12100,0.12198,0.12900
model_1167,0.12117,0.12450,-0.78637,0.45424,0.12100,0.12800,nan,0.12450,0.12185,0.12100,0.12142,0.12450
model_171,0.12051,0.13050,-0.77413,0.45471,0.12000,0.14100,0.8197857489188513,0.13050,0.12257,0.12000,0.12127,0.13050
model_899,0.11793,0.11650,-0.80269,0.45488,0.11800,0.11500,nan,0.11650,0.11765,0.11800,0.11782,0.11650
model_327,0.11745,0.41050,-0.20282,0.47606,0.10300,0.71800,nan,0.41050,0.26753,0.10300,0.14874,0.41050
model_875,0.11719,0.12100,-0.79351,0.45530,0.11700,0.12500,nan,0.12100,0.11794,0.11700,0.11747,0.12100
model_47,0.11524,0.16150,-0.71088,0.45764,0.11300,0.21000,0.8236873470819913,0.16150,0.12514,0.11300,0.11876,0.16150
model_59,0.11457,0.12650,-0.78229,0.45633,0.11400,0.13900,nan,0.12650,0.11692,0.11400,0.11544,0.12650
model_55,0.11419,0.13900,-0.75678,0.45697,0.11300,0.16500,nan,0.13900,0.11920,0.11300,0.11602,0.13900
model_1157,0.10886,0.28150,-0.46603,0.46546,0.10100,0.46200,nan,0.28150,0.15806,0.10100,0.12325,0.28150
model_17,0.10751,0.51950,0.01959,0.51249,0.08900,0.95000,nan,0.51950,0.64029,0.08900,0.15628,0.51950
model_719,0.10726,0.11300,-0.80983,0.45809,0.10700,0.11900,nan,0.11300,0.10830,0.10700,0.10765,0.11300
model_37,0.10608,0.49150,-0.03754,0.49612,0.08900,0.89400,0.8306810259819031,0.49150,0.45641,0.08900,0.14895,0.49150
model_511,0.10504,0.44800,-0.12630,0.48352,0.09000,0.80600,nan,0.44800,0.31690,0.09000,0.14019,0.44800
model_539,0.10495,0.40050,-0.22322,0.47610,0.09200,0.70900,nan,0.40050,0.24021,0.09200,0.13304,0.40050
model_1005,0.10284,0.54200,0.06550,0.54200,0.08400,1.00000,nan,0.54200,1.00000,0.08400,0.15498,0.54200
model_1551,0.09788,0.14400,-0.74658,0.46219,0.09600,0.19200,nan,0.14400,0.10619,0.09600,0.10084,0.14400
model_659,0.09327,0.20350,-0.62518,0.46577,0.08900,0.31800,nan,0.20350,0.11543,0.08900,0.10051,0.20350
model_291,0.08958,0.13200,-0.77107,0.46449,0.08800,0.17600,nan,0.13200,0.09649,0.08800,0.09205,0.13200
model_419,0.08920,0.50000,-0.02020,0.50000,0.07400,0.92600,nan,0.50000,0.50000,0.07400,0.12892,0.50000
model_109,0.08473,0.41900,-0.18547,0.48080,0.07300,0.76500,nan,0.41900,0.23701,0.07300,0.11162,0.41900
model_13,0.07381,0.42900,-0.16507,0.48331,0.06300,0.79500,nan,0.42900,0.23507,0.06300,0.09937,0.42900
model_355,0.07010,0.48950,-0.04162,0.49555,0.05800,0.92100,nan,0.48950,0.42336,0.05800,0.10202,0.48950
model_53,0.06886,0.13450,-0.76597,0.47169,0.06700,0.20200,nan,0.13450,0.07746,0.06700,0.07185,0.13450
model_595,0.06593,0.50650,-0.00694,0.50369,0.05400,0.95900,nan,0.50650,0.56842,0.05400,0.09863,0.50650
model_289,0.06274,0.48000,-0.06101,0.49278,0.05200,0.90800,nan,0.48000,0.36111,0.05200,0.09091,0.48000
model_637,0.04857,0.43050,-0.16201,0.48711,0.04100,0.82000,nan,0.43050,0.18552,0.04100,0.06716,0.43050
model_1791,0.04114,0.40800,-0.20792,0.48732,0.03500,0.78100,nan,0.40800,0.13780,0.03500,0.05582,0.40800
model_1013,0.04069,0.50550,-0.00898,0.50330,0.03300,0.97800,nan,0.50550,0.60000,0.03300,0.06256,0.50550
model_613,0.03813,0.24050,-0.54968,0.48458,0.03500,0.44600,nan,0.24050,0.05942,0.03500,0.04405,0.24050
model_515,0.03485,0.44850,-0.12528,0.49072,0.02900,0.86800,nan,0.44850,0.18012,0.02900,0.04996,0.44850
model_297,0.03182,0.48350,-0.05387,0.49495,0.02600,0.94100,nan,0.48350,0.30588,0.02600,0.04793,0.48350
model_1595,0.03083,0.49750,-0.02530,0.49886,0.02500,0.97000,nan,0.49750,0.45455,0.02500,0.04739,0.49750
model_387,0.02965,0.50050,-0.01918,0.50026,0.02400,0.97700,nan,0.50050,0.51064,0.02400,0.04585,0.50050
model_265,0.02863,0.42850,-0.16609,0.49102,0.02400,0.83300,nan,0.42850,0.12565,0.02400,0.04030,0.42850
model_915,0.02849,0.41800,-0.18751,0.49072,0.02400,0.81200,nan,0.41800,0.11321,0.02400,0.03960,0.41800
model_35,0.02717,0.40700,-0.20996,0.49078,0.02300,0.79100,nan,0.40700,0.09914,0.02300,0.03734,0.40700
model_1009,0.02166,0.44000,-0.14262,0.49308,0.01800,0.86200,nan,0.44000,0.11538,0.01800,0.03114,0.44000
model_679,0.02116,0.50850,-0.00286,0.50850,0.01700,1.00000,nan,0.50850,1.00000,0.01700,0.03343,0.50850
model_1601,0.01991,0.50650,-0.00694,0.50547,0.01600,0.99700,nan,0.50650,0.84211,0.01600,0.03140,0.50650
model_1541,0.01845,0.48200,-0.05693,0.49591,0.01500,0.94900,nan,0.48200,0.22727,0.01500,0.02814,0.48200
model_953,0.01239,0.49200,-0.03652,0.49778,0.01000,0.97400,nan,0.49200,0.27778,0.01000,0.01931,0.49200
model_889,0.01121,0.50200,-0.01612,0.50129,0.00900,0.99500,nan,0.50200,0.64286,0.00900,0.01775,0.50200
model_1579,0.00998,0.50400,-0.01204,0.50400,0.00800,1.00000,nan,0.50400,1.00000,0.00800,0.01587,0.50400
model_1553,0.00996,0.49950,-0.02122,0.49976,0.00800,0.99100,nan,0.49950,0.47059,0.00800,0.01573,0.49950
model_95,0.00747,0.49900,-0.02224,0.49957,0.00600,0.99200,nan,0.49900,0.42857,0.00600,0.01183,0.49900
model_1513,0.00623,0.49750,-0.02530,0.49917,0.00500,0.99000,nan,0.49750,0.33333,0.00500,0.00985,0.49750
model_107,0.00500,0.50200,-0.01612,0.50200,0.00400,1.00000,nan,0.50200,1.00000,0.00400,0.00797,0.50200
model_1259,0.00499,0.50100,-0.01816,0.50067,0.00400,0.99800,nan,0.50100,0.66667,0.00400,0.00795,0.50100
model_1015,0.00374,0.49900,-0.02224,0.49962,0.00300,0.99500,nan,0.49900,0.37500,0.00300,0.00595,0.49900
model_1559,0.00374,0.49800,-0.02428,0.49940,0.00300,0.99300,nan,0.49800,0.30000,0.00300,0.00594,0.49800
model_625,0.00250,0.50000,-0.02020,0.50000,0.00200,0.99800,nan,0.50000,0.50000,0.00200,0.00398,0.50000
model_1555,0.00250,0.50100,-0.01816,0.50100,0.00200,1.00000,nan,0.50100,1.00000,0.00200,0.00399,0.50100
model_873,0.00250,0.49800,-0.02428,0.49950,0.00200,0.99400,nan,0.49800,0.25000,0.00200,0.00397,0.49800
model_633,0.00250,0.50050,-0.01918,0.50033,0.00200,0.99900,nan,0.50050,0.66667,0.00200,0.00399,0.50050
model_115,0.00250,0.50100,-0.01816,0.50100,0.00200,1.00000,nan,0.50100,1.00000,0.00200,0.00399,0.50100
model_713,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
model_1591,0.00125,0.50000,-0.02020,0.50000,0.00100,0.99900,nan,0.50000,0.50000,0.00100,0.00200,0.50000
model_33,0.00125,0.49850,-0.02326,0.49970,0.00100,0.99600,nan,0.49850,0.20000,0.00100,0.00199,0.49850
model_711,0.00125,0.50050,-0.01918,0.50050,0.00100,1.00000,nan,0.50050,1.00000,0.00100,0.00200,0.50050
model_1011,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_991,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_993,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_447,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1019,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1593,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_987,0.00000,0.49950,-0.02122,0.50000,0.00000,0.99900,nan,0.49950,0.00000,0.00000,0.00000,0.49950
model_691,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1615,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_57,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_1585,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_685,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_989,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_715,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
model_93,0.00000,0.50000,-0.02020,0.50000,0.00000,1.00000,nan,0.50000,0.00000,0.00000,0.00000,0.50000
