model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
,,,,,,,,,,,
1660_test,0.64192,0.63300,0.25117,0.58377,0.64500,0.62100,0.63300,0.62988,0.64500,0.63735,0.63300
1660_train,0.73061,0.68850,0.36442,0.62600,0.74800,0.62900,0.68850,0.66845,0.74800,0.70599,0.68850
,,,,,,,,,,,
1760_test,0.63966,0.54850,0.07876,0.52614,0.67100,0.42600,0.54850,0.53896,0.67100,0.59777,0.54850
1760_train,0.88538,0.80400,0.60008,0.72581,0.93000,0.67800,0.80400,0.74281,0.93000,0.82593,0.80400
,,,,,,,,,,,
1520_test,0.63808,0.54200,0.06550,0.52240,0.67100,0.41300,0.54200,0.53339,0.67100,0.59433,0.54200
1520_train,0.75365,0.65550,0.29708,0.59663,0.79600,0.51500,0.65550,0.62139,0.79600,0.69794,0.65550
,,,,,,,,,,,
1636_test,0.63734,0.59450,0.17262,0.55526,0.65200,0.53700,0.59450,0.58475,0.65200,0.61655,0.59450
1636_train,0.75087,0.69700,0.38176,0.63213,0.77400,0.62000,0.69700,0.67071,0.77400,0.71866,0.69700
,,,,,,,,,,,
736_test,0.63625,0.63700,0.25933,0.58731,0.63600,0.63800,0.63700,0.63727,0.63600,0.63664,0.63700
736_train,0.72589,0.73050,0.45011,0.66908,0.72400,0.73700,0.73050,0.73354,0.72400,0.72874,0.73050
,,,,,,,,,,,
1354_test,0.63507,0.74100,0.47154,0.70162,0.59900,0.88300,0.74100,0.83659,0.59900,0.69814,0.74100
1354_train,0.65231,0.77500,0.54091,0.75071,0.60900,0.94100,0.77500,0.91168,0.60900,0.73022,0.77500
,,,,,,,,,,,
886_test,0.63389,0.66300,0.31239,0.61032,0.62400,0.70200,0.66300,0.67679,0.62400,0.64932,0.66300
886_train,0.80778,0.81150,0.61538,0.75386,0.80600,0.81700,0.81150,0.81496,0.80600,0.81046,0.81150
,,,,,,,,,,,
1412_test,0.63144,0.68600,0.35931,0.63351,0.61300,0.75900,0.68600,0.71780,0.61300,0.66127,0.68600
1412_train,0.69288,0.73950,0.46848,0.68561,0.67500,0.80400,0.73950,0.77497,0.67500,0.72154,0.73950
,,,,,,,,,,,
278_test,0.63011,0.66900,0.32463,0.61638,0.61700,0.72100,0.66900,0.68862,0.61700,0.65084,0.66900
278_train,0.80156,0.84300,0.67966,0.80550,0.78200,0.90400,0.84300,0.89066,0.78200,0.83280,0.84300
,,,,,,,,,,,
534_test,0.62674,0.74850,0.48684,0.71573,0.58600,0.91100,0.74850,0.86815,0.58600,0.69970,0.74850
534_train,0.66142,0.79600,0.58376,0.78620,0.61300,0.97900,0.79600,0.96688,0.61300,0.75031,0.79600
,,,,,,,,,,,
1066_test,0.62452,0.56600,0.11447,0.53677,0.64400,0.48800,0.56600,0.55709,0.64400,0.59740,0.56600
1066_train,0.70196,0.64550,0.27668,0.59105,0.72400,0.56700,0.64550,0.62576,0.72400,0.67130,0.64550
,,,,,,,,,,,
1348_test,0.62408,0.71750,0.42359,0.67174,0.59300,0.84200,0.71750,0.78961,0.59300,0.67733,0.71750
1348_train,0.70913,0.81300,0.61845,0.79448,0.66800,0.95800,0.81300,0.94085,0.66800,0.78129,0.81300
,,,,,,,,,,,
540_test,0.62162,0.69300,0.37360,0.64249,0.59800,0.78800,0.69300,0.73827,0.59800,0.66077,0.69300
540_train,0.60440,0.70600,0.40012,0.66097,0.57200,0.84000,0.70600,0.78142,0.57200,0.66051,0.70600
,,,,,,,,,,,
452_test,0.62004,0.65050,0.28688,0.59990,0.61000,0.69100,0.65050,0.66376,0.61000,0.63575,0.65050
452_train,0.64607,0.72950,0.44807,0.68271,0.61700,0.84200,0.72950,0.79613,0.61700,0.69521,0.72950
,,,,,,,,,,,
74_test,0.61908,0.75300,0.49602,0.72589,0.57500,0.93100,0.75300,0.89286,0.57500,0.69951,0.75300
74_train,0.77224,0.86450,0.72353,0.86351,0.73100,0.99800,0.86450,0.99727,0.73100,0.84362,0.86450
,,,,,,,,,,,
1080_test,0.61816,0.53950,0.06040,0.52104,0.64400,0.43500,0.53950,0.53267,0.64400,0.58307,0.53950
1080_train,0.54882,0.50550,-0.00898,0.50278,0.56100,0.45000,0.50550,0.50495,0.56100,0.53150,0.50550
,,,,,,,,,,,
766_test,0.61642,0.60550,0.19506,0.56357,0.62000,0.59100,0.60550,0.60253,0.62000,0.61114,0.60550
766_train,0.79301,0.77150,0.53377,0.70509,0.80300,0.74000,0.77150,0.75541,0.80300,0.77848,0.77150
,,,,,,,,,,,
860_test,0.61413,0.72200,0.43277,0.68003,0.57900,0.86500,0.72200,0.81092,0.57900,0.67561,0.72200
860_train,0.79866,0.87250,0.73985,0.86346,0.76400,0.98100,0.87250,0.97573,0.76400,0.85698,0.87250
,,,,,,,,,,,
1194_test,0.61041,0.73550,0.46031,0.70065,0.57000,0.90100,0.73550,0.85202,0.57000,0.68304,0.73550
1194_train,0.65495,0.76750,0.52561,0.73671,0.61500,0.92000,0.76750,0.88489,0.61500,0.72566,0.76750
,,,,,,,,,,,
1658_test,0.61027,0.60800,0.20016,0.56559,0.61100,0.60500,0.60800,0.60736,0.61100,0.60917,0.60800
1658_train,0.75438,0.72750,0.44399,0.66181,0.76600,0.68900,0.72750,0.71123,0.76600,0.73760,0.72750
,,,,,,,,,,,
140_test,0.60992,0.55700,0.09610,0.53135,0.62700,0.48700,0.55700,0.55000,0.62700,0.58598,0.55700
140_train,0.72567,0.67350,0.33381,0.61299,0.74700,0.60000,0.67350,0.65126,0.74700,0.69585,0.67350
,,,,,,,,,,,
1470_test,0.60667,0.70550,0.39910,0.65990,0.57500,0.83600,0.70550,0.77808,0.57500,0.66130,0.70550
1470_train,0.77889,0.85600,0.70618,0.84132,0.74400,0.96800,0.85600,0.95876,0.74400,0.83784,0.85600
,,,,,,,,,,,
1136_test,0.60645,0.75150,0.49296,0.72827,0.56000,0.94300,0.75150,0.90762,0.56000,0.69264,0.75150
1136_train,0.78204,0.87000,0.73475,0.86901,0.74200,0.99800,0.87000,0.99731,0.74200,0.85092,0.87000
,,,,,,,,,,,
158_test,0.60625,0.65700,0.30014,0.60696,0.59000,0.72400,0.65700,0.68129,0.59000,0.63237,0.65700
158_train,0.73655,0.76900,0.52867,0.71419,0.72300,0.81500,0.76900,0.79626,0.72300,0.75786,0.76900
,,,,,,,,,,,
1548_test,0.60625,0.70700,0.40216,0.66188,0.57400,0.84000,0.70700,0.78202,0.57400,0.66205,0.70700
1548_train,0.59199,0.70800,0.40420,0.66616,0.55600,0.86000,0.70800,0.79885,0.55600,0.65566,0.70800
,,,,,,,,,,,
1316_test,0.60622,0.67250,0.33177,0.62232,0.58500,0.76000,0.67250,0.70909,0.58500,0.64110,0.67250
1316_train,0.64283,0.72900,0.44705,0.68278,0.61300,0.84500,0.72900,0.79818,0.61300,0.69344,0.72900
,,,,,,,,,,,
1672_test,0.59896,0.59250,0.16854,0.55466,0.60100,0.58400,0.59250,0.59095,0.60100,0.59593,0.59250
1672_train,0.52001,0.50100,-0.01816,0.50050,0.52500,0.47700,0.50100,0.50095,0.52500,0.51270,0.50100
,,,,,,,,,,,
1314_test,0.59401,0.73200,0.45317,0.70036,0.55100,0.91300,0.73200,0.86364,0.55100,0.67277,0.73200
1314_train,0.57086,0.74950,0.48888,0.74067,0.51800,0.98100,0.74950,0.96462,0.51800,0.67404,0.74950
,,,,,,,,,,,
332_test,0.59355,0.72700,0.44297,0.69278,0.55200,0.90200,0.72700,0.84923,0.55200,0.66909,0.72700
332_train,0.66142,0.79600,0.58376,0.78620,0.61300,0.97900,0.79600,0.96688,0.61300,0.75031,0.79600
,,,,,,,,,,,
110_test,0.59281,0.70800,0.40420,0.66598,0.55700,0.85900,0.70800,0.79799,0.55700,0.65607,0.70800
110_train,0.58900,0.73500,0.45929,0.70686,0.54400,0.92600,0.73500,0.88026,0.54400,0.67244,0.73500
,,,,,,,,,,,
1004_test,0.59201,0.74350,0.47664,0.72008,0.54500,0.94200,0.74350,0.90381,0.54500,0.67998,0.74350
1004_train,0.79920,0.88050,0.75617,0.88050,0.76100,1.00000,0.88050,1.00000,0.76100,0.86428,0.88050
,,,,,,,,,,,
146_test,0.59197,0.66600,0.31851,0.61719,0.56900,0.76300,0.66600,0.70596,0.56900,0.63012,0.66600
146_train,0.62718,0.67850,0.34401,0.62617,0.61000,0.74700,0.67850,0.70684,0.61000,0.65486,0.67850
,,,,,,,,,,,
596_test,0.59108,0.68500,0.35727,0.63789,0.56200,0.80800,0.68500,0.74536,0.56200,0.64082,0.68500
596_train,0.57356,0.74000,0.46950,0.72141,0.52400,0.95600,0.74000,0.92254,0.52400,0.66837,0.74000
,,,,,,,,,,,
738_test,0.59015,0.50650,-0.00694,0.50328,0.61600,0.39700,0.50650,0.50533,0.61600,0.55521,0.50650
738_train,0.70026,0.57500,0.13283,0.54167,0.74900,0.40100,0.57500,0.55564,0.74900,0.63799,0.57500
,,,,,,,,,,,
1432_test,0.58891,0.66000,0.30626,0.61145,0.56700,0.75300,0.66000,0.69656,0.56700,0.62514,0.66000
1432_train,0.68607,0.75500,0.50010,0.70778,0.66000,0.85000,0.75500,0.81481,0.66000,0.72928,0.75500
,,,,,,,,,,,
134_test,0.58736,0.58200,0.14711,0.54763,0.58900,0.57500,0.58200,0.58087,0.58900,0.58491,0.58200
134_train,0.72864,0.68400,0.35523,0.62207,0.74700,0.62100,0.68400,0.66341,0.74700,0.70273,0.68400
,,,,,,,,,,,
1226_test,0.58645,0.73150,0.45215,0.70205,0.54200,0.92100,0.73150,0.87279,0.54200,0.66872,0.73150
1226_train,0.60223,0.76050,0.51132,0.74665,0.55200,0.96900,0.76050,0.94683,0.55200,0.69741,0.76050
,,,,,,,,,,,
1346_test,0.58129,0.72750,0.44399,0.69736,0.53700,0.91800,0.72750,0.86753,0.53700,0.66337,0.72750
1346_train,0.54717,0.74050,0.47052,0.73479,0.49300,0.98800,0.74050,0.97624,0.49300,0.65515,0.74050
,,,,,,,,,,,
44_test,0.58122,0.48950,-0.04162,0.49484,0.60900,0.37000,0.48950,0.49153,0.60900,0.54399,0.48950
44_train,0.75784,0.68850,0.36442,0.62388,0.78800,0.58900,0.68850,0.65721,0.78800,0.71669,0.68850
,,,,,,,,,,,
20_test,0.57981,0.55600,0.09406,0.53095,0.58700,0.52500,0.55600,0.55273,0.58700,0.56935,0.55600
20_train,0.73068,0.69600,0.37972,0.63299,0.74500,0.64700,0.69600,0.67851,0.74500,0.71020,0.69600
,,,,,,,,,,,
762_test,0.57878,0.55150,0.08488,0.52823,0.58700,0.51600,0.55150,0.54809,0.58700,0.56688,0.55150
762_train,0.66267,0.62850,0.24199,0.57936,0.67500,0.58200,0.62850,0.61757,0.67500,0.64501,0.62850
,,,,,,,,,,,
1076_test,0.57670,0.47900,-0.06305,0.48985,0.60600,0.35200,0.47900,0.48325,0.60600,0.53771,0.47900
1076_train,0.65484,0.57550,0.13385,0.54244,0.68300,0.46800,0.57550,0.56214,0.68300,0.61670,0.57550
,,,,,,,,,,,
1170_test,0.57661,0.39850,-0.22730,0.45629,0.63000,0.16700,0.39850,0.43062,0.63000,0.51157,0.39850
1170_train,0.61280,0.41200,-0.19976,0.46105,0.67800,0.14600,0.41200,0.44256,0.67800,0.53555,0.41200
,,,,,,,,,,,
168_test,0.57647,0.55800,0.09814,0.53221,0.58200,0.53400,0.55800,0.55534,0.58200,0.56836,0.55800
168_train,0.66014,0.62150,0.22771,0.57411,0.67400,0.56900,0.62150,0.60995,0.67400,0.64038,0.62150
,,,,,,,,,,,
618_test,0.57413,0.64500,0.27566,0.59827,0.55300,0.73700,0.64500,0.67770,0.55300,0.60903,0.64500
618_train,0.68321,0.77950,0.55009,0.74604,0.64700,0.91200,0.77950,0.88027,0.64700,0.74582,0.77950
,,,,,,,,,,,
1252_test,0.57366,0.72700,0.44297,0.69910,0.52800,0.92600,0.72700,0.87708,0.52800,0.65918,0.72700
1252_train,0.53528,0.71250,0.41339,0.68850,0.48700,0.93800,0.71250,0.88707,0.48700,0.62879,0.71250
,,,,,,,,,,,
38_test,0.57202,0.54850,0.07876,0.52647,0.57900,0.51800,0.54850,0.54571,0.57900,0.56186,0.54850
38_train,0.74156,0.74050,0.47052,0.67792,0.74200,0.73900,0.74050,0.73978,0.74200,0.74089,0.74050
,,,,,,,,,,,
1494_test,0.57140,0.71450,0.41747,0.68040,0.52900,0.90000,0.71450,0.84102,0.52900,0.64948,0.71450
1494_train,0.60490,0.76750,0.52561,0.75907,0.55300,0.98200,0.76750,0.96848,0.55300,0.70401,0.76750
,,,,,,,,,,,
36_test,0.57111,0.43300,-0.15691,0.46981,0.61200,0.25400,0.43300,0.45066,0.61200,0.51908,0.43300
36_train,0.57845,0.42050,-0.18241,0.46473,0.62600,0.21500,0.42050,0.44366,0.62600,0.51929,0.42050
,,,,,,,,,,,
1794_test,0.56079,0.44250,-0.13752,0.47378,0.59500,0.29000,0.44250,0.45594,0.59500,0.51627,0.44250
1794_train,0.63771,0.54050,0.06244,0.52155,0.67100,0.41000,0.54050,0.53212,0.67100,0.59354,0.54050
,,,,,,,,,,,
742_test,0.55882,0.58600,0.15527,0.55095,0.55100,0.62100,0.58600,0.59247,0.55100,0.57098,0.58600
742_train,0.64228,0.64600,0.27770,0.59453,0.64100,0.65100,0.64600,0.64747,0.64100,0.64422,0.64600
,,,,,,,,,,,
1320_test,0.55689,0.71700,0.42257,0.68858,0.51100,0.92300,0.71700,0.86905,0.51100,0.64358,0.71700
1320_train,0.52456,0.72250,0.43379,0.71046,0.47200,0.97300,0.72250,0.94589,0.47200,0.62975,0.72250
,,,,,,,,,,,
1156_test,0.55673,0.65700,0.30014,0.61172,0.52800,0.78600,0.65700,0.71159,0.52800,0.60620,0.65700
1156_train,0.64116,0.76050,0.51132,0.73019,0.60000,0.92100,0.76050,0.88365,0.60000,0.71471,0.76050
,,,,,,,,,,,
420_test,0.55318,0.68050,0.34809,0.63866,0.51700,0.84400,0.68050,0.76820,0.51700,0.61805,0.68050
420_train,0.51561,0.69500,0.37768,0.66689,0.46900,0.92100,0.69500,0.85584,0.46900,0.60594,0.69500
,,,,,,,,,,,
1352_test,0.54538,0.70800,0.40420,0.67808,0.50000,0.91600,0.70800,0.85616,0.50000,0.63131,0.70800
1352_train,0.60347,0.77150,0.53377,0.76809,0.55000,0.99300,0.77150,0.98743,0.55000,0.70649,0.77150
,,,,,,,,,,,
262_test,0.54415,0.61300,0.21037,0.57200,0.52500,0.70100,0.61300,0.63714,0.52500,0.57566,0.61300
262_train,0.58587,0.69000,0.36748,0.64459,0.55400,0.82600,0.69000,0.76099,0.55400,0.64120,0.69000
,,,,,,,,,,,
1496_test,0.54369,0.70450,0.39706,0.67325,0.49900,0.91000,0.70450,0.84720,0.49900,0.62807,0.70450
1496_train,0.60140,0.77000,0.53071,0.76612,0.54800,0.99200,0.77000,0.98561,0.54800,0.70437,0.77000
,,,,,,,,,,,
872_test,0.53325,0.70750,0.40318,0.68105,0.48600,0.92900,0.70750,0.87253,0.48600,0.62428,0.70750
872_train,0.57830,0.72550,0.43991,0.69517,0.53400,0.91700,0.72550,0.86548,0.53400,0.66048,0.72550
,,,,,,,,,,,
1756_test,0.53202,0.48400,-0.05285,0.49223,0.54500,0.42300,0.48400,0.48574,0.54500,0.51367,0.48400
1756_train,0.61234,0.56100,0.10426,0.53378,0.62900,0.49300,0.56100,0.55370,0.62900,0.58895,0.56100
,,,,,,,,,,,
46_test,0.52951,0.58350,0.15017,0.54983,0.51500,0.65200,0.58350,0.59676,0.51500,0.55287,0.58350
46_train,0.67548,0.74700,0.48378,0.69938,0.64900,0.84500,0.74700,0.80721,0.64900,0.71951,0.74700
,,,,,,,,,,,
1546_test,0.52700,0.67300,0.33279,0.63401,0.48800,0.85800,0.67300,0.77460,0.48800,0.59877,0.67300
1546_train,0.78050,0.85650,0.70720,0.84140,0.74600,0.96700,0.85650,0.95764,0.74600,0.83867,0.85650
,,,,,,,,,,,
1232_test,0.52424,0.60050,0.18486,0.56277,0.50400,0.69700,0.60050,0.62454,0.50400,0.55783,0.60050
1232_train,0.63640,0.70200,0.39196,0.65052,0.61400,0.79000,0.70200,0.74515,0.61400,0.67325,0.70200
,,,,,,,,,,,
958_test,0.52342,0.34750,-0.33136,0.43984,0.57000,0.12500,0.34750,0.39446,0.57000,0.46626,0.34750
958_train,0.54650,0.39100,-0.24260,0.45400,0.59000,0.19200,0.39100,0.42203,0.59000,0.49208,0.39100
,,,,,,,,,,,
1376_test,0.52100,0.71850,0.42563,0.70454,0.46900,0.96800,0.71850,0.93613,0.46900,0.62492,0.71850
1376_train,0.52172,0.73300,0.45521,0.73300,0.46600,1.00000,0.73300,1.00000,0.46600,0.63574,0.73300
,,,,,,,,,,,
94_test,0.51913,0.72950,0.44807,0.72705,0.46400,0.99500,0.72950,0.98934,0.46400,0.63172,0.72950
94_train,0.53846,0.74050,0.47052,0.73951,0.48300,0.99800,0.74050,0.99588,0.48300,0.65051,0.74050
,,,,,,,,,,,
1176_test,0.51832,0.66100,0.30830,0.62100,0.48100,0.84100,0.66100,0.75156,0.48100,0.58659,0.66100
1176_train,0.53301,0.65850,0.30320,0.61614,0.49900,0.81800,0.65850,0.73275,0.49900,0.59369,0.65850
,,,,,,,,,,,
292_test,0.51471,0.50200,-0.01612,0.50100,0.51800,0.48600,0.50200,0.50194,0.51800,0.50984,0.50200
292_train,0.56130,0.54850,0.07876,0.52653,0.56500,0.53200,0.54850,0.54695,0.56500,0.55583,0.54850
,,,,,,,,,,,
744_test,0.51382,0.51700,0.01449,0.50879,0.51300,0.52100,0.51700,0.51714,0.51300,0.51506,0.51700
744_train,0.70163,0.67250,0.33177,0.61378,0.71300,0.63200,0.67250,0.65957,0.71300,0.68525,0.67250
,,,,,,,,,,,
896_test,0.51296,0.67550,0.33789,0.63987,0.47100,0.88000,0.67550,0.79695,0.47100,0.59208,0.67550
896_train,0.46014,0.64250,0.27056,0.60797,0.41900,0.86600,0.64250,0.75769,0.41900,0.53960,0.64250
,,,,,,,,,,,
928_test,0.50679,0.62000,0.22465,0.58011,0.47800,0.76200,0.62000,0.66760,0.47800,0.55711,0.62000
928_train,0.45551,0.57900,0.14099,0.54844,0.42800,0.73000,0.57900,0.61318,0.42800,0.50412,0.57900
,,,,,,,,,,,
1782_test,0.50360,0.44650,-0.12936,0.47575,0.51800,0.37500,0.44650,0.45319,0.51800,0.48343,0.44650
1782_train,0.59098,0.53600,0.05325,0.51913,0.60800,0.46400,0.53600,0.53147,0.60800,0.56716,0.53600
,,,,,,,,,,,
18_test,0.49253,0.40500,-0.21404,0.45991,0.51400,0.29600,0.40500,0.42200,0.51400,0.46348,0.40500
18_train,0.55013,0.50450,-0.01102,0.50227,0.56300,0.44600,0.50450,0.50403,0.56300,0.53188,0.50450
,,,,,,,,,,,
266_test,0.48989,0.31300,-0.40175,0.43078,0.53300,0.09300,0.31300,0.37014,0.53300,0.43689,0.31300
266_train,0.48452,0.29950,-0.42930,0.42730,0.52900,0.07000,0.29950,0.36258,0.52900,0.43026,0.29950
,,,,,,,,,,,
268_test,0.48911,0.61700,0.21853,0.57857,0.45800,0.77600,0.61700,0.67155,0.45800,0.54459,0.61700
268_train,0.50158,0.60750,0.19914,0.56947,0.47500,0.74000,0.60750,0.64626,0.47500,0.54755,0.60750
,,,,,,,,,,,
98_test,0.48394,0.70450,0.39706,0.69457,0.43100,0.97800,0.70450,0.95143,0.43100,0.59326,0.70450
98_train,0.58011,0.76250,0.51541,0.76250,0.52500,1.00000,0.76250,1.00000,0.52500,0.68852,0.76250
,,,,,,,,,,,
394_test,0.47905,0.58050,0.14405,0.54890,0.45500,0.70600,0.58050,0.60748,0.45500,0.52030,0.58050
394_train,0.44919,0.61900,0.22261,0.58367,0.41200,0.82600,0.61900,0.70307,0.41200,0.51955,0.61900
,,,,,,,,,,,
1670_test,0.47687,0.37450,-0.27627,0.44982,0.50100,0.24800,0.37450,0.39984,0.50100,0.44474,0.37450
1670_train,0.56308,0.47050,-0.08039,0.48595,0.59000,0.35100,0.47050,0.47619,0.59000,0.52702,0.47050
,,,,,,,,,,,
734_test,0.47521,0.44200,-0.13854,0.47411,0.48300,0.40100,0.44200,0.44640,0.48300,0.46398,0.44200
734_train,0.55317,0.50100,-0.01816,0.50050,0.56800,0.43400,0.50100,0.50088,0.56800,0.53233,0.50100
,,,,,,,,,,,
1582_test,0.47282,0.69500,0.37768,0.68163,0.42100,0.96900,0.69500,0.93142,0.42100,0.57989,0.69500
1582_train,0.66869,0.80750,0.60722,0.80601,0.61800,0.99700,0.80750,0.99517,0.61800,0.76249,0.80750
,,,,,,,,,,,
1290_test,0.47132,0.69650,0.38074,0.68502,0.41900,0.97400,0.69650,0.94157,0.41900,0.57993,0.69650
1290_train,0.32190,0.63250,0.25015,0.62742,0.27600,0.98900,0.63250,0.96167,0.27600,0.42890,0.63250
,,,,,,,,,,,
918_test,0.46634,0.68150,0.35013,0.66069,0.41700,0.94600,0.68150,0.88535,0.41700,0.56696,0.68150
918_train,0.72253,0.83700,0.66741,0.83601,0.67600,0.99800,0.83700,0.99705,0.67600,0.80572,0.83700
,,,,,,,,,,,
260_test,0.46273,0.57600,0.13487,0.54600,0.43700,0.71500,0.57600,0.60526,0.43700,0.50755,0.57600
260_train,0.55416,0.64250,0.27056,0.59752,0.52900,0.75600,0.64250,0.68435,0.52900,0.59673,0.64250
,,,,,,,,,,,
1474_test,0.46256,0.62800,0.24097,0.59158,0.42500,0.83100,0.62800,0.71549,0.42500,0.53325,0.62800
1474_train,0.51994,0.70250,0.39298,0.67733,0.47200,0.93300,0.70250,0.87570,0.47200,0.61339,0.70250
,,,,,,,,,,,
1196_test,0.46238,0.30100,-0.42624,0.42887,0.49900,0.10300,0.30100,0.35745,0.49900,0.41653,0.30100
1196_train,0.52060,0.36700,-0.29157,0.44624,0.56100,0.17300,0.36700,0.40418,0.56100,0.46985,0.36700
,,,,,,,,,,,
892_test,0.45038,0.35200,-0.32218,0.44366,0.47200,0.23200,0.35200,0.38065,0.47200,0.42143,0.35200
892_train,0.46099,0.37250,-0.28035,0.44961,0.48100,0.26400,0.37250,0.39523,0.48100,0.43392,0.37250
,,,,,,,,,,,
330_test,0.44918,0.66000,0.30626,0.63267,0.40300,0.91700,0.66000,0.82922,0.40300,0.54240,0.66000
330_train,0.29825,0.61750,0.21955,0.60895,0.25500,0.98000,0.61750,0.92727,0.25500,0.40000,0.61750
,,,,,,,,,,,
1666_test,0.44519,0.40450,-0.21506,0.46055,0.45400,0.35500,0.40450,0.41310,0.45400,0.43259,0.40450
1666_train,0.57943,0.52450,0.02979,0.51278,0.59600,0.45300,0.52450,0.52143,0.59600,0.55623,0.52450
,,,,,,,,,,,
1642_test,0.43930,0.49700,-0.02632,0.49851,0.42700,0.56700,0.49700,0.49651,0.42700,0.45914,0.49700
1642_train,0.63032,0.65500,0.29606,0.60322,0.62200,0.68800,0.65500,0.66595,0.62200,0.64323,0.65500
,,,,,,,,,,,
78_test,0.43735,0.64650,0.27872,0.61678,0.39300,0.90000,0.64650,0.79716,0.39300,0.52646,0.64650
78_train,0.58473,0.76400,0.51847,0.76301,0.53000,0.99800,0.76400,0.99624,0.53000,0.69191,0.76400
,,,,,,,,,,,
1542_test,0.42757,0.55150,0.08488,0.52953,0.40200,0.70100,0.55150,0.57347,0.40200,0.47266,0.55150
1542_train,0.47716,0.61350,0.21139,0.57618,0.44500,0.78200,0.61350,0.67119,0.44500,0.53518,0.61350
,,,,,,,,,,,
1780_test,0.42222,0.56600,0.11447,0.53966,0.39300,0.73900,0.56600,0.60092,0.39300,0.47521,0.56600
1780_train,0.62765,0.73400,0.45725,0.69347,0.59200,0.87600,0.73400,0.82682,0.59200,0.68998,0.73400
,,,,,,,,,,,
706_test,0.42203,0.65850,0.30320,0.63754,0.37400,0.94300,0.65850,0.86775,0.37400,0.52271,0.65850
706_train,0.62937,0.78800,0.56744,0.78800,0.57600,1.00000,0.78800,1.00000,0.57600,0.73096,0.78800
,,,,,,,,,,,
622_test,0.41823,0.60850,0.20118,0.57593,0.38000,0.83700,0.60850,0.69982,0.38000,0.49255,0.60850
622_train,0.44783,0.66700,0.32055,0.64335,0.40000,0.93400,0.66700,0.85837,0.40000,0.54570,0.66700
,,,,,,,,,,,
478_test,0.41789,0.66150,0.30932,0.64360,0.36900,0.95400,0.66150,0.88916,0.36900,0.52155,0.66150
478_train,0.34935,0.64700,0.27974,0.64366,0.30100,0.99300,0.64700,0.97727,0.30100,0.46024,0.64700
,,,,,,,,,,,
296_test,0.40265,0.25500,-0.52010,0.42190,0.43100,0.07900,0.25500,0.31879,0.43100,0.36650,0.25500
296_train,0.35917,0.24100,-0.54866,0.42307,0.37900,0.10300,0.24100,0.29702,0.37900,0.33304,0.24100
,,,,,,,,,,,
614_test,0.40163,0.65050,0.28688,0.63090,0.35400,0.94700,0.65050,0.86978,0.35400,0.50320,0.65050
614_train,0.42143,0.68000,0.34707,0.67571,0.36900,0.99100,0.68000,0.97619,0.36900,0.53556,0.68000
,,,,,,,,,,,
1790_test,0.39862,0.24900,-0.53234,0.42096,0.42700,0.07100,0.24900,0.31490,0.42700,0.36248,0.24900
1790_train,0.43623,0.26700,-0.49561,0.42200,0.47200,0.06200,0.26700,0.33475,0.47200,0.39170,0.26700
,,,,,,,,,,,
24_test,0.39816,0.53100,0.04305,0.51690,0.37300,0.68900,0.53100,0.54532,0.37300,0.44299,0.53100
24_train,0.50481,0.63450,0.25423,0.59405,0.47200,0.79700,0.63450,0.69926,0.47200,0.56358,0.63450
,,,,,,,,,,,
142_test,0.39235,0.31900,-0.38951,0.43741,0.40600,0.23200,0.31900,0.34583,0.40600,0.37351,0.31900
142_train,0.40666,0.37400,-0.27729,0.45173,0.41300,0.33500,0.37400,0.38312,0.41300,0.39750,0.37400
,,,,,,,,,,,
648_test,0.38484,0.27950,-0.47011,0.42868,0.40400,0.15500,0.27950,0.32346,0.40400,0.35927,0.27950
648_train,0.33910,0.25050,-0.52928,0.42691,0.35300,0.14800,0.25050,0.29295,0.35300,0.32018,0.25050
,,,,,,,,,,,
778_test,0.38270,0.37550,-0.27423,0.45299,0.38400,0.36700,0.37550,0.37758,0.38400,0.38076,0.37550
778_train,0.23310,0.27300,-0.48337,0.44300,0.22900,0.31700,0.27300,0.25110,0.22900,0.23954,0.27300
,,,,,,,,,,,
1056_test,0.37856,0.26400,-0.50173,0.42586,0.39900,0.12900,0.26400,0.31417,0.39900,0.35154,0.26400
1056_train,0.35857,0.24250,-0.54560,0.42342,0.37800,0.10700,0.24250,0.29740,0.37800,0.33289,0.24250
,,,,,,,,,,,
916_test,0.36750,0.38200,-0.26097,0.45541,0.36500,0.39900,0.38200,0.37785,0.36500,0.37131,0.38200
916_train,0.50241,0.50800,-0.00388,0.50406,0.50100,0.51500,0.50800,0.50811,0.50100,0.50453,0.50800
,,,,,,,,,,,
514_test,0.36739,0.64250,0.27056,0.62845,0.32000,0.96500,0.64250,0.90141,0.32000,0.47232,0.64250
514_train,0.13605,0.55400,0.08998,0.55214,0.11200,0.99600,0.55400,0.96552,0.11200,0.20072,0.55400
,,,,,,,,,,,
178_test,0.36371,0.33850,-0.34972,0.44388,0.36800,0.30900,0.33850,0.34750,0.36800,0.35746,0.33850
178_train,0.43900,0.41550,-0.19261,0.46451,0.44400,0.38700,0.41550,0.42006,0.44400,0.43170,0.41550
,,,,,,,,,,,
116_test,0.35694,0.23650,-0.55785,0.42245,0.37700,0.09600,0.23650,0.29430,0.37700,0.33056,0.23650
116_train,0.31064,0.22350,-0.58437,0.42551,0.32300,0.12400,0.22350,0.26939,0.32300,0.29377,0.22350
,,,,,,,,,,,
