model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_805,0.68980,0.77850,0.54805,0.74198,0.65600,0.90100,nan,0.77850,0.86887,0.65600,0.74758,0.77850
model_1413,0.68962,0.73850,0.46644,0.68501,0.67100,0.80600,nan,0.73850,0.77572,0.67100,0.71957,0.73850
model_419,0.68908,0.75500,0.50010,0.70699,0.66400,0.84600,nan,0.75500,0.81174,0.66400,0.73047,0.75500
model_1425,0.68886,0.78050,0.55213,0.74558,0.65400,0.90700,0.8578036889522034,0.78050,0.87550,0.65400,0.74871,0.78050
model_979,0.68885,0.79100,0.57356,0.76344,0.65000,0.93200,0.8240208312869072,0.79100,0.90529,0.65000,0.75669,0.79100
model_579,0.68177,0.72650,0.44195,0.67175,0.66500,0.78800,0.8443914473056793,0.72650,0.75827,0.66500,0.70858,0.72650
model_1601,0.68101,0.75850,0.50724,0.71416,0.65200,0.86500,0.8304184138774872,0.75850,0.82846,0.65200,0.72971,0.75850
model_1059,0.67979,0.62300,0.23077,0.57459,0.70100,0.54500,0.8474355267755913,0.62300,0.60640,0.70100,0.65028,0.62300
model_263,0.67707,0.77150,0.53377,0.73523,0.64200,0.90100,0.8466615147060819,0.77150,0.86640,0.64200,0.73751,0.77150
model_1135,0.67659,0.77250,0.53581,0.73700,0.64100,0.90400,nan,0.77250,0.86974,0.64100,0.73805,0.77250
model_681,0.67570,0.61550,0.21547,0.56920,0.69800,0.53300,0.8153897821903229,0.61550,0.59914,0.69800,0.64480,0.61550
model_1361,0.67279,0.77000,0.53071,0.73432,0.63700,0.90300,0.8191342230500847,0.77000,0.86785,0.63700,0.73472,0.77000
model_1291,0.66858,0.77700,0.54499,0.74749,0.62900,0.92500,nan,0.77700,0.89347,0.62900,0.73826,0.77700
model_1185,0.66586,0.68750,0.36238,0.63111,0.65800,0.71700,0.826126618044717,0.68750,0.69926,0.65800,0.67800,0.68750
model_37,0.66472,0.49000,-0.04060,0.49507,0.72800,0.25200,0.8445770740509033,0.49000,0.49322,0.72800,0.58805,0.49000
model_571,0.66395,0.60850,0.20118,0.56448,0.68400,0.53300,nan,0.60850,0.59427,0.68400,0.63598,0.60850
model_835,0.66321,0.76350,0.51745,0.72726,0.62700,0.90000,nan,0.76350,0.86245,0.62700,0.72611,0.76350
model_281,0.66284,0.61250,0.20935,0.56738,0.68100,0.54400,0.8386473200537942,0.61250,0.59894,0.68100,0.63734,0.61250
model_1227,0.66243,0.53600,0.05325,0.51896,0.70800,0.36400,nan,0.53600,0.52679,0.70800,0.60410,0.53600
model_883,0.65934,0.72450,0.43787,0.67349,0.63600,0.81300,0.8155423402786255,0.72450,0.77278,0.63600,0.69775,0.72450
model_1215,0.65634,0.75000,0.48990,0.70878,0.62300,0.87700,0.8713979423046112,0.75000,0.83512,0.62300,0.71363,0.75000
model_1287,0.65633,0.66850,0.32361,0.61361,0.65200,0.68500,nan,0.66850,0.67425,0.65200,0.66294,0.66850
model_337,0.65594,0.73450,0.45827,0.68712,0.62800,0.84100,0.8230337110849527,0.73450,0.79797,0.62800,0.70285,0.73450
model_335,0.65570,0.75050,0.49092,0.70971,0.62200,0.87900,nan,0.75050,0.83715,0.62200,0.71371,0.75050
model_21,0.65371,0.77150,0.53377,0.74399,0.61200,0.93100,0.868202356858687,0.77150,0.89868,0.61200,0.72814,0.77150
model_235,0.64952,0.77350,0.53785,0.74923,0.60600,0.94100,nan,0.77350,0.91128,0.60600,0.72793,0.77350
model_1483,0.64932,0.75000,0.48990,0.71085,0.61400,0.88600,0.8640215242610259,0.75000,0.84341,0.61400,0.71065,0.75000
model_323,0.64924,0.77250,0.53581,0.74758,0.60600,0.93900,0.8571773051121913,0.77250,0.90855,0.60600,0.72705,0.77250
model_633,0.64607,0.39950,-0.22526,0.45582,0.73200,0.06700,nan,0.39950,0.43964,0.73200,0.54934,0.39950
model_1315,0.64353,0.69700,0.38176,0.64384,0.62500,0.76900,nan,0.69700,0.73014,0.62500,0.67349,0.69700
model_1163,0.64289,0.73500,0.45929,0.69094,0.61100,0.85900,0.8142316341400146,0.73500,0.81250,0.61100,0.69749,0.73500
model_973,0.64254,0.64700,0.27974,0.59537,0.64100,0.65300,0.8346908986568451,0.64700,0.64879,0.64100,0.64487,0.64700
model_687,0.64179,0.36900,-0.28749,0.44440,0.73600,0.00200,0.8029481172561646,0.36900,0.42445,0.73600,0.53841,0.36900
model_945,0.64107,0.46150,-0.09876,0.48175,0.70300,0.22000,0.833424333263846,0.46150,0.47404,0.70300,0.56625,0.46150
model_533,0.63977,0.75250,0.49500,0.71772,0.60100,0.90400,nan,0.75250,0.86227,0.60100,0.70831,0.75250
model_1791,0.63794,0.59400,0.17160,0.55490,0.65300,0.53500,nan,0.59400,0.58408,0.65300,0.61662,0.59400
model_1635,0.63790,0.51500,0.01041,0.50767,0.68000,0.35000,nan,0.51500,0.51128,0.68000,0.58369,0.51500
model_1757,0.63236,0.75450,0.49908,0.72349,0.59100,0.91800,nan,0.75450,0.87816,0.59100,0.70652,0.75450
model_283,0.63097,0.62200,0.22873,0.57554,0.63400,0.61000,0.8271904322836134,0.62200,0.61914,0.63400,0.62648,0.62200
model_315,0.62853,0.77600,0.54295,0.76370,0.57900,0.97300,0.8556635578473409,0.77600,0.95545,0.57900,0.72105,0.77600
model_1709,0.62810,0.76550,0.52153,0.74411,0.58200,0.94900,nan,0.76550,0.91943,0.58200,0.71280,0.76550
model_741,0.62623,0.60000,0.18384,0.55935,0.63500,0.56500,0.8112819365092686,0.60000,0.59346,0.63500,0.61353,0.60000
model_359,0.62290,0.59850,0.18078,0.55836,0.63100,0.56600,nan,0.59850,0.59249,0.63100,0.61114,0.59850
model_1659,0.62014,0.56600,0.11447,0.53681,0.63800,0.49400,0.8237039610743523,0.56600,0.55769,0.63800,0.59515,0.56600
model_1353,0.62006,0.73850,0.46644,0.70229,0.58100,0.89600,nan,0.73850,0.84818,0.58100,0.68961,0.73850
model_1457,0.61849,0.72950,0.44807,0.68946,0.58200,0.87700,0.8682635737968994,0.72950,0.82553,0.58200,0.68270,0.72950
model_1063,0.61100,0.57700,0.13691,0.54394,0.62200,0.53200,0.8630200249875487,0.57700,0.57064,0.62200,0.59522,0.57700
model_737,0.61089,0.55800,0.09814,0.53195,0.62800,0.48800,nan,0.55800,0.55088,0.62800,0.58692,0.55800
model_167,0.61018,0.53950,0.06040,0.52106,0.63300,0.44600,0.8434474541817183,0.53950,0.53328,0.63300,0.57888,0.53950
model_1017,0.60793,0.38050,-0.26403,0.44917,0.68100,0.08000,nan,0.38050,0.42536,0.68100,0.52364,0.38050
model_1663,0.60741,0.49650,-0.02734,0.49826,0.64300,0.35000,0.8156646291414896,0.49650,0.49729,0.64300,0.56084,0.49650
model_1379,0.59897,0.64650,0.27872,0.59778,0.58400,0.70900,nan,0.64650,0.66743,0.58400,0.62293,0.64650
model_277,0.59870,0.45800,-0.10590,0.48029,0.64300,0.27300,0.8304012989004453,0.45800,0.46934,0.64300,0.54262,0.45800
model_1437,0.59393,0.72850,0.44603,0.69495,0.55200,0.90500,nan,0.72850,0.85317,0.55200,0.67031,0.72850
model_1579,0.59146,0.72200,0.43277,0.68590,0.55100,0.89300,nan,0.72200,0.83739,0.55100,0.66466,0.72200
model_1637,0.59131,0.56650,0.11549,0.53740,0.59900,0.53400,0.8247202975409371,0.56650,0.56244,0.59900,0.58015,0.56650
model_211,0.58508,0.74900,0.48786,0.73289,0.53500,0.96300,nan,0.74900,0.93531,0.53500,0.68066,0.74900
model_1669,0.58453,0.39950,-0.22526,0.45656,0.64100,0.15800,nan,0.39950,0.43223,0.64100,0.51631,0.39950
model_1469,0.57953,0.63100,0.24709,0.58532,0.56400,0.69800,nan,0.63100,0.65127,0.56400,0.60450,0.63100
model_1407,0.57284,0.59250,0.16854,0.55527,0.56700,0.61800,nan,0.59250,0.59747,0.56700,0.58184,0.59250
model_507,0.56830,0.63050,0.24607,0.58555,0.55000,0.71100,nan,0.63050,0.65554,0.55000,0.59815,0.63050
model_1249,0.56699,0.62150,0.22771,0.57794,0.55100,0.69200,nan,0.62150,0.64144,0.55100,0.59279,0.62150
model_1793,0.56552,0.36550,-0.29463,0.44468,0.62400,0.10700,nan,0.36550,0.41134,0.62400,0.49583,0.36550
model_271,0.56534,0.72050,0.42971,0.69142,0.52000,0.92100,nan,0.72050,0.86811,0.52000,0.65041,0.72050
model_877,0.56121,0.67250,0.33177,0.62798,0.52900,0.81600,0.8306019306182861,0.67250,0.74194,0.52900,0.61763,0.67250
model_333,0.56011,0.56050,0.10324,0.53391,0.56000,0.56100,nan,0.56050,0.56056,0.56000,0.56028,0.56050
model_35,0.55325,0.34300,-0.34054,0.43751,0.61300,0.07300,0.8127191007137299,0.34300,0.39805,0.61300,0.48268,0.34300
model_165,0.54907,0.49600,-0.02836,0.49801,0.56400,0.42800,0.8347715510512298,0.49600,0.49648,0.56400,0.52809,0.49600
model_701,0.54420,0.73900,0.46746,0.73329,0.49000,0.98800,nan,0.73900,0.97610,0.49000,0.65246,0.73900
model_1371,0.54252,0.54800,0.07774,0.52634,0.54100,0.55500,nan,0.54800,0.54868,0.54100,0.54481,0.54800
model_919,0.54039,0.70500,0.39808,0.67496,0.49500,0.91500,nan,0.70500,0.85345,0.49500,0.62658,0.70500
model_1019,0.53806,0.31950,-0.38849,0.43068,0.59800,0.04100,0.8096572927066258,0.31950,0.38407,0.59800,0.46774,0.31950
model_161,0.53189,0.56850,0.11957,0.53942,0.52200,0.61500,0.8381823610800964,0.56850,0.57552,0.52200,0.54746,0.56850
model_1643,0.52789,0.52750,0.03591,0.51451,0.52800,0.52700,0.8251456192561558,0.52750,0.52747,0.52800,0.52774,0.52750
model_1599,0.51961,0.71250,0.41339,0.69427,0.46900,0.95600,nan,0.71250,0.91423,0.46900,0.61996,0.71250
model_1159,0.51432,0.62750,0.23995,0.58649,0.48500,0.77000,nan,0.62750,0.67832,0.48500,0.56560,0.62750
model_81,0.51394,0.67600,0.33891,0.64032,0.47200,0.88000,0.8014780879020691,0.67600,0.79730,0.47200,0.59296,0.67600
model_733,0.51208,0.50850,-0.00286,0.50432,0.51300,0.50400,0.8377073840661482,0.50850,0.50842,0.51300,0.51070,0.50850
model_1777,0.50902,0.40350,-0.21710,0.45911,0.53600,0.27100,0.8180123269557953,0.40350,0.42372,0.53600,0.47329,0.40350
model_975,0.50471,0.63800,0.26138,0.59759,0.47100,0.80500,nan,0.63800,0.70721,0.47100,0.56543,0.63800
model_863,0.50385,0.68550,0.35829,0.65589,0.45800,0.91300,nan,0.68550,0.84037,0.45800,0.59288,0.68550
model_1431,0.50385,0.63400,0.25321,0.59364,0.47100,0.79700,nan,0.63400,0.69881,0.47100,0.56272,0.63400
model_1173,0.50249,0.65150,0.28892,0.61236,0.46500,0.83800,nan,0.65150,0.74163,0.46500,0.57160,0.65150
model_1467,0.50173,0.42500,-0.17323,0.46722,0.52100,0.32900,nan,0.42500,0.43708,0.52100,0.47536,0.42500
model_1753,0.50166,0.44850,-0.12528,0.47659,0.51500,0.38200,0.8340398967266083,0.44850,0.45455,0.51500,0.48289,0.44850
model_941,0.48975,0.55850,0.09916,0.53338,0.47300,0.64400,0.8463054299354553,0.55850,0.57057,0.47300,0.51722,0.55850
model_887,0.48851,0.62650,0.23791,0.58761,0.45500,0.79800,nan,0.62650,0.69254,0.45500,0.54919,0.62650
model_1033,0.48792,0.43400,-0.15487,0.47084,0.50100,0.36700,0.849144923425939,0.43400,0.44180,0.50100,0.46954,0.43400
model_13,0.48362,0.65300,0.29198,0.61686,0.44300,0.86300,0.8373986115822425,0.65300,0.76379,0.44300,0.56076,0.65300
model_91,0.48229,0.43750,-0.14772,0.47227,0.49300,0.38200,nan,0.43750,0.44374,0.49300,0.46708,0.43750
model_597,0.48155,0.56350,0.10937,0.53681,0.46200,0.66500,nan,0.56350,0.57967,0.46200,0.51419,0.56350
model_111,0.48081,0.71100,0.41032,0.70904,0.42600,0.99600,nan,0.71100,0.99070,0.42600,0.59580,0.71100
model_881,0.47891,0.62200,0.22873,0.58404,0.44500,0.79900,nan,0.62200,0.68885,0.44500,0.54070,0.62200
model_957,0.46477,0.56450,0.11141,0.53776,0.44200,0.68700,nan,0.56450,0.58543,0.44200,0.50370,0.56450
model_1041,0.45911,0.38850,-0.24770,0.45485,0.47500,0.30200,0.8332123367682748,0.38850,0.40494,0.47500,0.43718,0.38850
model_47,0.45434,0.64950,0.28484,0.61748,0.41100,0.88800,nan,0.64950,0.78585,0.41100,0.53972,0.64950
model_1779,0.45152,0.53100,0.04305,0.51669,0.43400,0.62800,0.8125891089439392,0.53100,0.53846,0.43400,0.48062,0.53100
model_137,0.44474,0.46200,-0.09774,0.48251,0.44100,0.48300,0.8184372451570299,0.46200,0.46033,0.44100,0.45046,0.46200
model_1251,0.43929,0.57200,0.12671,0.54365,0.41100,0.73300,nan,0.57200,0.60619,0.41100,0.48987,0.57200
model_1767,0.43860,0.33800,-0.35074,0.44010,0.46000,0.21600,nan,0.33800,0.36977,0.46000,0.40998,0.33800
model_689,0.43634,0.31500,-0.39767,0.43395,0.46200,0.16800,nan,0.31500,0.35703,0.46200,0.40279,0.31500
model_1069,0.43587,0.27900,-0.47113,0.42489,0.46900,0.08900,nan,0.27900,0.33986,0.46900,0.39412,0.27900
model_1665,0.42774,0.42650,-0.17017,0.46864,0.42800,0.42500,0.843087131893912,0.42650,0.42672,0.42800,0.42736,0.42650
model_1235,0.42159,0.67100,0.32871,0.65860,0.37100,0.97100,nan,0.67100,0.92750,0.37100,0.53000,0.67100
model_1183,0.42103,0.39650,-0.23138,0.45837,0.42600,0.36700,0.8262999999907709,0.39650,0.40227,0.42600,0.41379,0.39650
model_85,0.42081,0.24200,-0.54662,0.41755,0.45700,0.02700,0.8099397730827331,0.24200,0.31958,0.45700,0.37613,0.24200
model_1351,0.41848,0.59000,0.16344,0.55878,0.38400,0.79600,nan,0.59000,0.65306,0.38400,0.48363,0.59000
model_1797,0.41767,0.24150,-0.54764,0.41771,0.45300,0.03000,nan,0.24150,0.31834,0.45300,0.37392,0.24150
model_1771,0.41589,0.25500,-0.52010,0.42081,0.44800,0.06200,nan,0.25500,0.32323,0.44800,0.37552,0.25500
model_953,0.41412,0.59100,0.16548,0.55988,0.37900,0.80300,nan,0.59100,0.65799,0.37900,0.48096,0.59100
model_1253,0.41292,0.54900,0.07978,0.52806,0.38600,0.71200,nan,0.54900,0.57270,0.38600,0.46117,0.54900
model_99,0.41222,0.66150,0.30932,0.64547,0.36300,0.96000,nan,0.66150,0.90074,0.36300,0.51746,0.66150
model_279,0.41156,0.35350,-0.31912,0.44559,0.42300,0.28400,0.8341806679964066,0.35350,0.37138,0.42300,0.39551,0.35350
model_855,0.40962,0.62200,0.22873,0.59125,0.36800,0.87600,nan,0.62200,0.74797,0.36800,0.49330,0.62200
model_475,0.40558,0.56350,0.10937,0.53822,0.37500,0.75200,nan,0.56350,0.60193,0.37500,0.46211,0.56350
model_1595,0.40500,0.67400,0.33483,0.67157,0.35300,0.99500,nan,0.67400,0.98603,0.35300,0.51988,0.67400
model_765,0.39942,0.32800,-0.37115,0.43929,0.41300,0.24300,0.821304902052268,0.32800,0.35299,0.41300,0.38065,0.32800
model_1513,0.39764,0.32700,-0.37319,0.43912,0.41100,0.24300,0.8110662571021489,0.32700,0.35188,0.41100,0.37915,0.32700
model_1077,0.39495,0.40000,-0.22424,0.46012,0.39400,0.40600,nan,0.40000,0.39879,0.39400,0.39638,0.40000
model_535,0.38401,0.60450,0.19302,0.57505,0.34400,0.86500,nan,0.60450,0.71816,0.34400,0.46518,0.60450
model_761,0.38096,0.35850,-0.30892,0.44826,0.38500,0.33200,0.8153453852449145,0.35850,0.36562,0.38500,0.37506,0.35850
model_287,0.37939,0.53250,0.04611,0.51790,0.35200,0.71300,0.8361108899116516,0.53250,0.55086,0.35200,0.42953,0.53250
model_409,0.37669,0.58350,0.15017,0.55534,0.34000,0.82700,nan,0.58350,0.66277,0.34000,0.44944,0.58350
model_1519,0.37644,0.28300,-0.46297,0.43010,0.39300,0.17300,0.8435861570079152,0.28300,0.32213,0.39300,0.35405,0.28300
model_1051,0.37519,0.29700,-0.43440,0.43330,0.38900,0.20500,nan,0.29700,0.32855,0.38900,0.35623,0.29700
model_1259,0.37454,0.55350,0.08896,0.53169,0.34300,0.76400,nan,0.55350,0.59240,0.34300,0.43445,0.55350
model_1377,0.37066,0.57550,0.13385,0.54873,0.33500,0.81600,nan,0.57550,0.64547,0.33500,0.44108,0.57550
model_139,0.36510,0.35400,-0.31810,0.44778,0.36700,0.34100,0.8510119138619838,0.35400,0.35770,0.36700,0.36229,0.35400
model_1311,0.36341,0.64800,0.28178,0.63958,0.31500,0.98100,nan,0.64800,0.94311,0.31500,0.47226,0.64800
model_93,0.33847,0.22650,-0.57825,0.42266,0.35600,0.09700,nan,0.22650,0.28276,0.35600,0.31518,0.22650
model_531,0.33634,0.24850,-0.53336,0.42683,0.35000,0.14700,nan,0.24850,0.29094,0.35000,0.31775,0.24850
model_1773,0.33510,0.20650,-0.61906,0.41967,0.35500,0.05800,nan,0.20650,0.27371,0.35500,0.30910,0.20650
model_739,0.33201,0.31900,-0.38951,0.44131,0.33400,0.30400,0.8227734812374773,0.31900,0.32427,0.33400,0.32906,0.31900
model_255,0.33123,0.30000,-0.42828,0.43731,0.33600,0.26400,0.8143442639937768,0.30000,0.31343,0.33600,0.32432,0.30000
model_1053,0.32313,0.19600,-0.64048,0.41953,0.34200,0.05000,nan,0.19600,0.26471,0.34200,0.29843,0.19600
model_865,0.32213,0.29600,-0.43644,0.43726,0.32600,0.26600,nan,0.29600,0.30755,0.32600,0.31650,0.29600
model_923,0.31899,0.40100,-0.22220,0.46257,0.30700,0.49500,nan,0.40100,0.37808,0.30700,0.33885,0.40100
model_1169,0.31271,0.55550,0.09304,0.53467,0.27800,0.83300,nan,0.55550,0.62472,0.27800,0.38478,0.55550
model_1789,0.31244,0.18950,-0.65374,0.42001,0.33000,0.04900,nan,0.18950,0.25761,0.33000,0.28935,0.18950
model_1661,0.31053,0.27200,-0.48541,0.43378,0.31600,0.22800,0.8237778544425964,0.27200,0.29044,0.31600,0.30268,0.27200
model_1181,0.30797,0.35050,-0.32524,0.45000,0.30200,0.39900,0.8270026445388794,0.35050,0.33444,0.30200,0.31739,0.35050
model_921,0.30744,0.52450,0.02979,0.51344,0.27700,0.77200,0.8148015141487122,0.52450,0.54851,0.27700,0.36811,0.52450
model_1597,0.30607,0.62200,0.22873,0.61416,0.26200,0.98200,nan,0.62200,0.93571,0.26200,0.40938,0.62200
model_613,0.30368,0.54000,0.06142,0.52346,0.27100,0.80900,nan,0.54000,0.58658,0.27100,0.37073,0.54000
model_959,0.30257,0.20500,-0.62212,0.42372,0.31600,0.09400,0.8079913258552551,0.20500,0.25859,0.31600,0.28443,0.20500
model_1581,0.29681,0.62200,0.22873,0.61781,0.25300,0.99100,nan,0.62200,0.96565,0.25300,0.40095,0.62200
model_861,0.29248,0.27350,-0.48235,0.43594,0.29500,0.25200,nan,0.27350,0.28284,0.29500,0.28879,0.27350
model_1531,0.28974,0.60050,0.18486,0.58426,0.24900,0.95200,nan,0.60050,0.83838,0.24900,0.38396,0.60050
model_1787,0.28610,0.35650,-0.31300,0.45274,0.27700,0.43600,0.8261416514714559,0.35650,0.32937,0.27700,0.30092,0.35650
model_1473,0.28015,0.57450,0.13181,0.55372,0.24300,0.90600,nan,0.57450,0.72107,0.24300,0.36350,0.57450
model_1073,0.27892,0.23850,-0.55376,0.43193,0.28400,0.19300,nan,0.23850,0.26031,0.28400,0.27164,0.23850
model_1433,0.27379,0.54850,0.07876,0.53039,0.24000,0.85700,nan,0.54850,0.62663,0.24000,0.34707,0.54850
model_153,0.27357,0.23750,-0.55580,0.43249,0.27800,0.19700,0.8090603351593018,0.23750,0.25717,0.27800,0.26718,0.23750
model_1193,0.27356,0.18050,-0.67211,0.42468,0.28500,0.07600,nan,0.18050,0.23573,0.28500,0.25804,0.18050
model_389,0.27110,0.53500,0.05121,0.52050,0.23900,0.83100,nan,0.53500,0.58578,0.23900,0.33949,0.53500
model_57,0.27011,0.17200,-0.68945,0.42418,0.28200,0.06200,0.8063396307138296,0.17200,0.23115,0.28200,0.25405,0.17200
model_983,0.26482,0.58400,0.15119,0.56667,0.22700,0.94100,0.8235517144203186,0.58400,0.79371,0.22700,0.35303,0.58400
model_891,0.26366,0.15900,-0.71598,0.42373,0.27600,0.04200,nan,0.15900,0.22366,0.27600,0.24709,0.15900
model_1557,0.26255,0.16500,-0.70373,0.42464,0.27400,0.05600,nan,0.16500,0.22496,0.27400,0.24707,0.16500
model_675,0.26155,0.59150,0.16650,0.57758,0.22300,0.96000,nan,0.59150,0.84791,0.22300,0.35313,0.59150
model_1769,0.25978,0.16300,-0.70781,0.42490,0.27100,0.05500,nan,0.16300,0.22286,0.27100,0.24458,0.16300
model_1541,0.25899,0.43200,-0.15895,0.47353,0.23900,0.62500,nan,0.43200,0.38925,0.23900,0.29616,0.43200
model_1167,0.25739,0.20850,-0.61498,0.43087,0.26300,0.15400,nan,0.20850,0.23715,0.26300,0.24941,0.20850
model_1765,0.25523,0.16050,-0.71292,0.42543,0.26600,0.05500,0.8221353891323198,0.16050,0.21965,0.26600,0.24062,0.16050
model_291,0.25453,0.17100,-0.69149,0.42677,0.26400,0.07800,nan,0.17100,0.22260,0.26400,0.24154,0.17100
model_853,0.25445,0.20550,-0.62110,0.43096,0.26000,0.15100,nan,0.20550,0.23445,0.26000,0.24656,0.20550
model_1165,0.25440,0.17850,-0.67619,0.42767,0.26300,0.09400,0.822654945783347,0.17850,0.22498,0.26300,0.24251,0.17850
model_1759,0.25299,0.35950,-0.30688,0.45562,0.24100,0.47800,nan,0.35950,0.31586,0.24100,0.27340,0.35950
model_1645,0.25160,0.18550,-0.66191,0.42898,0.25900,0.11200,0.8258596347277553,0.18550,0.22581,0.25900,0.24127,0.18550
model_1475,0.25035,0.58600,0.15527,0.57212,0.21300,0.95900,nan,0.58600,0.83858,0.21300,0.33971,0.58600
model_763,0.24890,0.24800,-0.53438,0.43738,0.24900,0.24700,0.8119916319847107,0.24800,0.24850,0.24900,0.24875,0.24800
model_293,0.24366,0.20350,-0.62518,0.43248,0.24800,0.15900,nan,0.20350,0.22773,0.24800,0.23743,0.20350
model_599,0.24363,0.48100,-0.05897,0.49126,0.21800,0.74400,nan,0.48100,0.45992,0.21800,0.29579,0.48100
model_715,0.24285,0.19500,-0.64252,0.43161,0.24800,0.14200,nan,0.19500,0.22423,0.24800,0.23552,0.19500
model_925,0.23954,0.18800,-0.65680,0.43138,0.24500,0.13100,nan,0.18800,0.21993,0.24500,0.23179,0.18800
model_625,0.23920,0.15600,-0.72210,0.42795,0.24800,0.06400,nan,0.15600,0.20946,0.24800,0.22711,0.15600
model_1013,0.23804,0.59000,0.16344,0.58149,0.20100,0.97900,nan,0.59000,0.90541,0.20100,0.32897,0.59000
model_1171,0.23773,0.16850,-0.69659,0.42956,0.24500,0.09200,nan,0.16850,0.21249,0.24500,0.22759,0.16850
model_871,0.23695,0.23650,-0.55785,0.43761,0.23700,0.23600,nan,0.23650,0.23676,0.23700,0.23688,0.23650
model_1651,0.23319,0.16700,-0.69965,0.43026,0.24000,0.09400,0.8139425327903346,0.16700,0.20942,0.24000,0.22367,0.16700
model_917,0.23154,0.58950,0.16242,0.58271,0.19500,0.98400,nan,0.58950,0.92417,0.19500,0.32205,0.58950
model_1075,0.23142,0.18650,-0.65987,0.43268,0.23600,0.13700,0.8412362686388052,0.18650,0.21474,0.23600,0.22487,0.18650
model_1533,0.23090,0.17100,-0.69149,0.43112,0.23700,0.10500,nan,0.17100,0.20936,0.23700,0.22233,0.17100
model_951,0.23080,0.16000,-0.71394,0.43000,0.23800,0.08200,nan,0.16000,0.20588,0.23800,0.22078,0.16000
model_1675,0.22900,0.16950,-0.69455,0.43133,0.23500,0.10400,nan,0.16950,0.20778,0.23500,0.22055,0.16950
model_1525,0.22824,0.16100,-0.71190,0.43061,0.23500,0.08700,nan,0.16100,0.20470,0.23500,0.21881,0.16100
model_149,0.22763,0.17400,-0.68537,0.43206,0.23300,0.11500,0.8062708377838135,0.17400,0.20841,0.23300,0.22002,0.17400
model_509,0.22653,0.55300,0.08794,0.53646,0.19400,0.91200,nan,0.55300,0.68794,0.19400,0.30265,0.55300
model_151,0.22475,0.16150,-0.71088,0.43135,0.23100,0.09200,0.8102551192045212,0.16150,0.20281,0.23100,0.21599,0.16150
model_1671,0.22229,0.17400,-0.68537,0.43309,0.22700,0.12100,nan,0.17400,0.20524,0.22700,0.21557,0.17400
model_769,0.22201,0.16050,-0.71292,0.43180,0.22800,0.09300,nan,0.16050,0.20088,0.22800,0.21358,0.16050
model_1673,0.22123,0.15150,-0.73128,0.43109,0.22800,0.07500,0.8120711836176859,0.15150,0.19775,0.22800,0.21180,0.15150
model_651,0.22084,0.14700,-0.74046,0.43074,0.22800,0.06600,nan,0.14700,0.19621,0.22800,0.21092,0.14700
model_273,0.22010,0.15900,-0.71598,0.43204,0.22600,0.09200,nan,0.15900,0.19929,0.22600,0.21181,0.15900
model_1527,0.21912,0.14750,-0.73944,0.43115,0.22600,0.06900,nan,0.14750,0.19533,0.22600,0.20955,0.14750
model_1677,0.21874,0.15350,-0.72720,0.43179,0.22500,0.08200,nan,0.15350,0.19685,0.22500,0.20999,0.15350
model_637,0.21770,0.23550,-0.55989,0.44055,0.21600,0.25500,0.8181105136871338,0.23550,0.22477,0.21600,0.22030,0.23550
model_295,0.21748,0.15950,-0.71496,0.43263,0.22300,0.09600,nan,0.15950,0.19787,0.22300,0.20969,0.15950
model_1435,0.21686,0.44700,-0.12834,0.47916,0.19500,0.69900,nan,0.44700,0.39315,0.19500,0.26070,0.44700
model_775,0.21527,0.15450,-0.72516,0.43261,0.22100,0.08800,0.801875501871109,0.15450,0.19506,0.22100,0.20722,0.15450
model_745,0.21502,0.15150,-0.73128,0.43238,0.22100,0.08200,0.8430341542541206,0.15150,0.19403,0.22100,0.20664,0.15150
model_1047,0.21441,0.19750,-0.63742,0.43699,0.21600,0.17900,0.8049676418304443,0.19750,0.20829,0.21600,0.21208,0.19750
model_615,0.21430,0.56950,0.12161,0.55641,0.18100,0.95800,nan,0.56950,0.81166,0.18100,0.29599,0.56950
model_1071,0.21239,0.17350,-0.68639,0.43500,0.21600,0.13100,nan,0.17350,0.19908,0.21600,0.20719,0.17350
model_51,0.21158,0.15300,-0.72822,0.43325,0.21700,0.08900,nan,0.15300,0.19238,0.21700,0.20395,0.15300
model_299,0.21064,0.14150,-0.75168,0.43241,0.21700,0.06600,nan,0.14150,0.18853,0.21700,0.20177,0.14150
model_331,0.21047,0.35700,-0.31198,0.45857,0.19700,0.51700,nan,0.35700,0.28971,0.19700,0.23452,0.35700
model_749,0.21021,0.15800,-0.71802,0.43399,0.21500,0.10100,nan,0.15800,0.19300,0.21500,0.20341,0.15800
model_1647,0.20698,0.16250,-0.70883,0.43508,0.21100,0.11400,0.8064834624528885,0.16250,0.19234,0.21100,0.20124,0.16250
model_755,0.20603,0.13950,-0.75576,0.43325,0.21200,0.06700,nan,0.13950,0.18515,0.21200,0.19767,0.13950
model_1189,0.20311,0.19300,-0.64660,0.43872,0.20400,0.18200,nan,0.19300,0.19961,0.20400,0.20178,0.19300
model_1175,0.20285,0.14450,-0.74556,0.43439,0.20800,0.08100,0.822333166709525,0.14450,0.18456,0.20800,0.19558,0.14450
model_1795,0.20238,0.21800,-0.59559,0.44132,0.20100,0.23500,nan,0.21800,0.20807,0.20100,0.20448,0.21800
