model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
470_train,0.78964,0.85600,0.70618,0.83524,0.75900,0.95300,0.85600,0.94169,0.75900,0.84053,0.85600
,,,,,,,,,,,
1638_test,0.66640,0.65100,0.28790,0.59738,0.67200,0.63000,0.65100,0.64491,0.67200,0.65818,0.65100
1638_train,0.81742,0.80800,0.60824,0.74628,0.82200,0.79400,0.80800,0.79961,0.82200,0.81065,0.80800
,,,,,,,,,,,
1116_test,0.66400,0.79950,0.59090,0.79191,0.61500,0.98400,0.79950,0.97464,0.61500,0.75414,0.79950
1116_train,0.80801,0.88550,0.76637,0.88550,0.77100,1.00000,0.88550,1.00000,0.77100,0.87069,0.88550
,,,,,,,,,,,
18_test,0.66373,0.75150,0.49296,0.70887,0.63200,0.87100,0.75150,0.83049,0.63200,0.71777,0.75150
18_train,0.80696,0.87400,0.74291,0.86141,0.77500,0.97300,0.87400,0.96633,0.77500,0.86016,0.87400
,,,,,,,,,,,
1406_test,0.65985,0.71800,0.42461,0.66544,0.63900,0.79700,0.71800,0.75891,0.63900,0.69381,0.71800
1406_train,0.70522,0.77450,0.53989,0.73062,0.67800,0.87100,0.77450,0.84015,0.67800,0.75042,0.77450
,,,,,,,,,,,
286_test,0.65885,0.47400,-0.07325,0.48745,0.72500,0.22300,0.47400,0.48269,0.72500,0.57954,0.47400
286_train,0.70225,0.51600,0.01245,0.50817,0.77500,0.25700,0.51600,0.51054,0.77500,0.61557,0.51600
,,,,,,,,,,,
536_test,0.65249,0.71900,0.42665,0.66799,0.62900,0.80900,0.71900,0.76707,0.62900,0.69121,0.71900
536_train,0.70381,0.78500,0.56131,0.74744,0.67200,0.89800,0.78500,0.86822,0.67200,0.75761,0.78500
,,,,,,,,,,,
1478_test,0.65005,0.75550,0.50112,0.71905,0.61300,0.89800,0.75550,0.85734,0.61300,0.71487,0.75550
1478_train,0.73470,0.84450,0.68272,0.84450,0.68900,1.00000,0.84450,1.00000,0.68900,0.81587,0.84450
,,,,,,,,,,,
1058_test,0.64849,0.59850,0.18078,0.55780,0.66600,0.53100,0.59850,0.58678,0.66600,0.62389,0.59850
1058_train,0.80790,0.77000,0.53071,0.70056,0.82600,0.71400,0.77000,0.74281,0.82600,0.78220,0.77000
,,,,,,,,,,,
16_test,0.64776,0.47550,-0.07019,0.48816,0.70800,0.24300,0.47550,0.48328,0.70800,0.57444,0.47550
16_train,0.77529,0.61800,0.22057,0.56856,0.84600,0.39000,0.61800,0.58104,0.84600,0.68893,0.61800
,,,,,,,,,,,
534_test,0.64636,0.69900,0.38584,0.64566,0.62800,0.77000,0.69900,0.73193,0.62800,0.67600,0.69900
534_train,0.67666,0.74850,0.48684,0.70115,0.65000,0.84700,0.74850,0.80946,0.65000,0.72102,0.74850
,,,,,,,,,,,
1494_test,0.64350,0.73150,0.45215,0.68599,0.61300,0.85000,0.73150,0.80341,0.61300,0.69541,0.73150
1494_train,0.67483,0.80150,0.59498,0.78996,0.62800,0.97500,0.80150,0.96172,0.62800,0.75983,0.80150
,,,,,,,,,,,
100_test,0.64246,0.74500,0.47970,0.70541,0.60700,0.88300,0.74500,0.83840,0.60700,0.70418,0.74500
100_train,0.79665,0.87500,0.74495,0.87013,0.76000,0.99000,0.87500,0.98701,0.76000,0.85876,0.87500
,,,,,,,,,,,
1064_test,0.63930,0.59650,0.17670,0.55660,0.65400,0.53900,0.59650,0.58655,0.65400,0.61844,0.59650
1064_train,0.69882,0.67000,0.32667,0.61176,0.71000,0.63000,0.67000,0.65741,0.71000,0.68269,0.67000
,,,,,,,,,,,
334_test,0.63864,0.76000,0.51030,0.73030,0.59700,0.92300,0.76000,0.88576,0.59700,0.71326,0.76000
334_train,0.68468,0.80050,0.59294,0.78285,0.64100,0.96000,0.80050,0.94126,0.64100,0.76264,0.80050
,,,,,,,,,,,
1472_test,0.62661,0.75700,0.50418,0.72980,0.58300,0.93100,0.75700,0.89417,0.58300,0.70581,0.75700
1472_train,0.65974,0.79850,0.58886,0.79227,0.61000,0.98700,0.79850,0.97913,0.61000,0.75169,0.79850
,,,,,,,,,,,
1038_test,0.62585,0.58050,0.14405,0.54603,0.64100,0.52000,0.58050,0.57181,0.64100,0.60443,0.58050
1038_train,0.71723,0.68550,0.35829,0.62435,0.73000,0.64100,0.68550,0.67034,0.73000,0.69890,0.68550
,,,,,,,,,,,
212_test,0.62365,0.76400,0.51847,0.74334,0.57700,0.95100,0.76400,0.92173,0.57700,0.70972,0.76400
212_train,0.85439,0.91100,0.81840,0.90951,0.82500,0.99700,0.91100,0.99638,0.82500,0.90263,0.91100
,,,,,,,,,,,
590_test,0.62332,0.68750,0.36238,0.63616,0.60200,0.77300,0.68750,0.72618,0.60200,0.65828,0.68750
590_train,0.66695,0.76300,0.51643,0.72522,0.63200,0.89400,0.76300,0.85637,0.63200,0.72727,0.76300
,,,,,,,,,,,
764_test,0.62207,0.57700,0.13691,0.54379,0.63700,0.51700,0.57700,0.56875,0.63700,0.60094,0.57700
764_train,0.68722,0.65350,0.29300,0.59831,0.70000,0.60700,0.65350,0.64044,0.70000,0.66890,0.65350
,,,,,,,,,,,
1004_test,0.61997,0.77150,0.53377,0.75922,0.57000,0.97300,0.77150,0.95477,0.57000,0.71384,0.77150
1004_train,0.79920,0.88050,0.75617,0.88050,0.76100,1.00000,0.88050,1.00000,0.76100,0.86428,0.88050
,,,,,,,,,,,
1514_test,0.61902,0.73150,0.45215,0.69220,0.58200,0.88100,0.73150,0.83024,0.58200,0.68430,0.73150
1514_train,0.74737,0.83500,0.66333,0.81713,0.71000,0.96000,0.83500,0.94667,0.71000,0.81143,0.83500
,,,,,,,,,,,
1288_test,0.61851,0.76000,0.51030,0.73833,0.57200,0.94800,0.76000,0.91667,0.57200,0.70443,0.76000
1288_train,0.56600,0.75050,0.49092,0.74523,0.51200,0.98900,0.75050,0.97897,0.51200,0.67236,0.75050
,,,,,,,,,,,
1430_test,0.61822,0.73150,0.45215,0.69242,0.58100,0.88200,0.73150,0.83119,0.58100,0.68393,0.73150
1430_train,0.64701,0.78450,0.56029,0.77093,0.59900,0.97000,0.78450,0.95231,0.59900,0.73542,0.78450
,,,,,,,,,,,
566_test,0.61706,0.75150,0.49296,0.72412,0.57300,0.93000,0.75150,0.89114,0.57300,0.69750,0.75150
566_train,0.63480,0.78700,0.56539,0.78264,0.58300,0.99100,0.78700,0.98480,0.58300,0.73241,0.78700
,,,,,,,,,,,
1164_test,0.61577,0.56000,0.10222,0.53314,0.63400,0.48600,0.56000,0.55226,0.63400,0.59032,0.56000
1164_train,0.75973,0.71100,0.41032,0.64455,0.78100,0.64100,0.71100,0.68509,0.78100,0.72991,0.71100
,,,,,,,,,,,
288_test,0.61070,0.65000,0.28586,0.60011,0.59800,0.70200,0.65000,0.66741,0.59800,0.63080,0.65000
288_train,0.71210,0.75000,0.48990,0.69491,0.69700,0.80300,0.75000,0.77964,0.69700,0.73601,0.75000
,,,,,,,,,,,
942_test,0.60954,0.58950,0.16242,0.55236,0.61600,0.56300,0.58950,0.58500,0.61600,0.60010,0.58950
942_train,0.73978,0.74400,0.47766,0.68226,0.73800,0.75000,0.74400,0.74696,0.73800,0.74245,0.74400
,,,,,,,,,,,
420_test,0.60840,0.73400,0.45725,0.69897,0.56800,0.90000,0.73400,0.85030,0.56800,0.68106,0.73400
420_train,0.55128,0.72900,0.44705,0.71090,0.50100,0.95700,0.72900,0.92096,0.50100,0.64896,0.72900
,,,,,,,,,,,
924_test,0.60271,0.73400,0.45725,0.70072,0.56100,0.90700,0.73400,0.85780,0.56100,0.67836,0.73400
924_train,0.67899,0.80500,0.60212,0.79474,0.63200,0.97800,0.80500,0.96636,0.63200,0.76421,0.80500
,,,,,,,,,,,
358_test,0.59888,0.73500,0.45929,0.70352,0.55600,0.91400,0.73500,0.86604,0.55600,0.67722,0.73500
358_train,0.49285,0.70400,0.39604,0.68980,0.44100,0.96700,0.70400,0.93038,0.44100,0.59837,0.70400
,,,,,,,,,,,
1290_test,0.59789,0.69300,0.37360,0.64617,0.56800,0.81800,0.69300,0.75733,0.56800,0.64914,0.69300
1290_train,0.74340,0.81050,0.61334,0.77442,0.71500,0.90600,0.81050,0.88381,0.71500,0.79049,0.81050
,,,,,,,,,,,
38_test,0.59748,0.68500,0.35727,0.63695,0.57000,0.80000,0.68500,0.74026,0.57000,0.64407,0.68500
38_train,0.60106,0.70550,0.39910,0.66100,0.56800,0.84300,0.70550,0.78345,0.56800,0.65855,0.70550
,,,,,,,,,,,
1250_test,0.58961,0.70500,0.39808,0.66271,0.55400,0.85600,0.70500,0.79370,0.55400,0.65253,0.70500
1250_train,0.63812,0.76100,0.51234,0.73217,0.59600,0.92600,0.76100,0.88955,0.59600,0.71377,0.76100
,,,,,,,,,,,
1348_test,0.58836,0.64800,0.28178,0.59995,0.57000,0.72600,0.64800,0.67536,0.57000,0.61822,0.64800
1348_train,0.57152,0.70150,0.39094,0.66199,0.53300,0.87000,0.70150,0.80392,0.53300,0.64101,0.70150
,,,,,,,,,,,
1168_test,0.58461,0.69800,0.38380,0.65469,0.55000,0.84600,0.69800,0.78125,0.55000,0.64554,0.69800
1168_train,0.64332,0.73950,0.46848,0.69716,0.61000,0.86900,0.73950,0.82321,0.61000,0.70075,0.73950
,,,,,,,,,,,
514_test,0.58375,0.74050,0.47052,0.71812,0.53600,0.94500,0.74050,0.90694,0.53600,0.67379,0.74050
514_train,0.50920,0.72500,0.43889,0.72303,0.45400,0.99600,0.72500,0.99127,0.45400,0.62277,0.72500
,,,,,,,,,,,
1252_test,0.58049,0.72100,0.43073,0.68754,0.53800,0.90400,0.72100,0.84858,0.53800,0.65851,0.72100
1252_train,0.61548,0.76700,0.52459,0.75271,0.56600,0.96800,0.76700,0.94649,0.56600,0.70839,0.76700
,,,,,,,,,,,
1608_test,0.58012,0.74600,0.48174,0.72954,0.53000,0.96200,0.74600,0.93310,0.53000,0.67602,0.74600
1608_train,0.71153,0.83100,0.65517,0.83001,0.66400,0.99800,0.83100,0.99700,0.66400,0.79712,0.83100
,,,,,,,,,,,
1540_test,0.58001,0.63300,0.25117,0.58702,0.56400,0.70200,0.63300,0.65429,0.56400,0.60580,0.63300
1540_train,0.63713,0.73400,0.45725,0.69099,0.60400,0.86400,0.73400,0.81622,0.60400,0.69425,0.73400
,,,,,,,,,,,
684_test,0.57789,0.75050,0.49092,0.73913,0.52600,0.97500,0.75050,0.95463,0.52600,0.67827,0.75050
684_train,0.74995,0.85250,0.69904,0.85200,0.70600,0.99900,0.85250,0.99859,0.70600,0.82718,0.85250
,,,,,,,,,,,
1664_test,0.57029,0.50700,-0.00592,0.50354,0.58900,0.42500,0.50700,0.50601,0.58900,0.54436,0.50700
1664_train,0.66290,0.61550,0.21547,0.56957,0.68000,0.55100,0.61550,0.60230,0.68000,0.63880,0.61550
,,,,,,,,,,,
1232_test,0.57024,0.73350,0.45623,0.71124,0.52200,0.94500,0.73350,0.90468,0.52200,0.66202,0.73350
1232_train,0.50943,0.72600,0.44093,0.72501,0.45400,0.99800,0.72600,0.99561,0.45400,0.62363,0.72600
,,,,,,,,,,,
1354_test,0.56837,0.67500,0.33687,0.62980,0.53700,0.81300,0.67500,0.74171,0.53700,0.62297,0.67500
1354_train,0.49294,0.68000,0.34707,0.65067,0.44700,0.91300,0.68000,0.83708,0.44700,0.58279,0.68000
,,,,,,,,,,,
1714_test,0.56831,0.74950,0.48888,0.74198,0.51500,0.98400,0.74950,0.96987,0.51500,0.67276,0.74950
1714_train,0.71260,0.83200,0.65721,0.83150,0.66500,0.99900,0.83200,0.99850,0.66500,0.79832,0.83200
,,,,,,,,,,,
1524_test,0.56312,0.70800,0.40420,0.67311,0.52100,0.89500,0.70800,0.83227,0.52100,0.64084,0.70800
1524_train,0.69661,0.80950,0.61130,0.79418,0.65300,0.96600,0.80950,0.95051,0.65300,0.77416,0.80950
,,,,,,,,,,,
1658_test,0.55928,0.53250,0.04611,0.51724,0.56700,0.49800,0.53250,0.53040,0.56700,0.54809,0.53250
1658_train,0.67450,0.65150,0.28892,0.59734,0.68300,0.62000,0.65150,0.64252,0.68300,0.66214,0.65150
,,,,,,,,,,,
1310_test,0.55854,0.69250,0.37258,0.65282,0.52000,0.86500,0.69250,0.79389,0.52000,0.62840,0.69250
1310_train,0.60856,0.75950,0.50928,0.74180,0.56000,0.95900,0.75950,0.93178,0.56000,0.69956,0.75950
,,,,,,,,,,,
158_test,0.55534,0.53900,0.05938,0.52096,0.56000,0.51800,0.53900,0.53743,0.56000,0.54848,0.53900
158_train,0.55456,0.53900,0.05938,0.52096,0.55900,0.51900,0.53900,0.53750,0.55900,0.54804,0.53900
,,,,,,,,,,,
768_test,0.55281,0.52750,0.03591,0.51446,0.56000,0.49500,0.52750,0.52582,0.56000,0.54237,0.52750
768_train,0.64036,0.62400,0.23281,0.57673,0.64600,0.60200,0.62400,0.61877,0.64600,0.63209,0.62400
,,,,,,,,,,,
140_test,0.55050,0.52750,0.03591,0.51446,0.55700,0.49800,0.52750,0.52597,0.55700,0.54104,0.52750
140_train,0.71797,0.70300,0.39400,0.64105,0.72400,0.68200,0.70300,0.69482,0.72400,0.70911,0.70300
,,,,,,,,,,,
356_test,0.53993,0.68850,0.36442,0.65147,0.49900,0.87800,0.68850,0.80354,0.49900,0.61567,0.68850
356_train,0.56838,0.74300,0.47562,0.72925,0.51700,0.96900,0.74300,0.94343,0.51700,0.66796,0.74300
,,,,,,,,,,,
982_test,0.53964,0.73450,0.45827,0.72657,0.48600,0.98300,0.73450,0.96620,0.48600,0.64671,0.73450
982_train,0.76899,0.86350,0.72149,0.86350,0.72700,1.00000,0.86350,1.00000,0.72700,0.84192,0.86350
,,,,,,,,,,,
1660_test,0.53881,0.50900,-0.00184,0.50458,0.54700,0.47100,0.50900,0.50836,0.54700,0.52697,0.50900
1660_train,0.61096,0.58300,0.14915,0.54791,0.62000,0.54600,0.58300,0.57728,0.62000,0.59788,0.58300
,,,,,,,,,,,
570_test,0.53775,0.67550,0.33789,0.63521,0.50000,0.85100,0.67550,0.77042,0.50000,0.60643,0.67550
570_train,0.45829,0.66450,0.31545,0.63692,0.41200,0.91700,0.66450,0.83232,0.41200,0.55117,0.66450
,,,,,,,,,,,
1042_test,0.53696,0.52950,0.03999,0.51560,0.53900,0.52000,0.52950,0.52895,0.53900,0.53393,0.52950
1042_train,0.66920,0.66700,0.32055,0.61122,0.67000,0.66400,0.66700,0.66600,0.67000,0.66800,0.66700
,,,,,,,,,,,
998_test,0.53532,0.70900,0.40624,0.68278,0.48800,0.93000,0.70900,0.87455,0.48800,0.62644,0.70900
998_train,0.82638,0.89600,0.78780,0.89600,0.79200,1.00000,0.89600,1.00000,0.79200,0.88393,0.89600
,,,,,,,,,,,
692_test,0.53445,0.33750,-0.35176,0.43634,0.58800,0.08700,0.33750,0.39174,0.58800,0.47021,0.33750
692_train,0.49806,0.32950,-0.36809,0.43521,0.54000,0.11900,0.32950,0.38001,0.54000,0.44610,0.32950
,,,,,,,,,,,
172_test,0.53142,0.45150,-0.11916,0.47771,0.55300,0.35000,0.45150,0.45968,0.55300,0.50204,0.45150
172_train,0.52439,0.44300,-0.13650,0.47419,0.54600,0.34000,0.44300,0.45274,0.54600,0.49501,0.44300
,,,,,,,,,,,
1158_test,0.52912,0.65250,0.29096,0.61010,0.49600,0.80900,0.65250,0.72198,0.49600,0.58803,0.65250
1158_train,0.70040,0.79650,0.58478,0.76818,0.66300,0.93000,0.79650,0.90450,0.66300,0.76515,0.79650
,,,,,,,,,,,
736_test,0.52411,0.51700,0.01449,0.50878,0.52600,0.50800,0.51700,0.51670,0.52600,0.52131,0.51700
736_train,0.54089,0.54050,0.06244,0.52189,0.54100,0.54000,0.54050,0.54046,0.54100,0.54073,0.54050
,,,,,,,,,,,
1314_test,0.52010,0.70700,0.40216,0.68465,0.47100,0.94300,0.70700,0.89205,0.47100,0.61649,0.70700
1314_train,0.33163,0.63650,0.25831,0.63098,0.28500,0.98800,0.63650,0.95960,0.28500,0.43948,0.63650
,,,,,,,,,,,
1380_test,0.51985,0.64500,0.27566,0.60324,0.48700,0.80300,0.64500,0.71199,0.48700,0.57838,0.64500
1380_train,0.50495,0.68650,0.36033,0.65707,0.45900,0.91400,0.68650,0.84220,0.45900,0.59417,0.68650
,,,,,,,,,,,
1644_test,0.51642,0.50650,-0.00694,0.50329,0.51900,0.49400,0.50650,0.50634,0.51900,0.51259,0.50650
1644_train,0.63921,0.63400,0.25321,0.58471,0.64100,0.62700,0.63400,0.63215,0.64100,0.63654,0.63400
,,,,,,,,,,,
1372_test,0.51339,0.72000,0.42869,0.71083,0.46000,0.98000,0.72000,0.95833,0.46000,0.62162,0.72000
1372_train,0.43796,0.69200,0.37156,0.69200,0.38400,1.00000,0.69200,1.00000,0.38400,0.55491,0.69200
,,,,,,,,,,,
1636_test,0.51048,0.45000,-0.12222,0.47717,0.52600,0.37400,0.45000,0.45660,0.52600,0.48885,0.45000
1636_train,0.48565,0.42200,-0.17935,0.46625,0.50100,0.34300,0.42200,0.43264,0.50100,0.46432,0.42200
,,,,,,,,,,,
390_test,0.50897,0.72400,0.43685,0.72108,0.45400,0.99400,0.72400,0.98696,0.45400,0.62192,0.72400
390_train,0.38106,0.66500,0.31647,0.66500,0.33000,1.00000,0.66500,1.00000,0.33000,0.49624,0.66500
,,,,,,,,,,,
600_test,0.49698,0.71050,0.40930,0.70013,0.44400,0.97700,0.71050,0.95075,0.44400,0.60532,0.71050
600_train,0.27555,0.61100,0.20628,0.60559,0.23400,0.98800,0.61100,0.95122,0.23400,0.37560,0.61100
,,,,,,,,,,,
1536_test,0.49585,0.28100,-0.46705,0.42172,0.54900,0.01300,0.28100,0.35742,0.54900,0.43297,0.28100
1536_train,0.42567,0.23400,-0.56295,0.41540,0.46500,0.00300,0.23400,0.31806,0.46500,0.37774,0.23400
,,,,,,,,,,,
1176_test,0.49536,0.68700,0.36135,0.66049,0.44800,0.92600,0.68700,0.85824,0.44800,0.58870,0.68700
1176_train,0.51130,0.68750,0.36238,0.65687,0.46600,0.90900,0.68750,0.83662,0.46600,0.59859,0.68750
,,,,,,,,,,,
1172_test,0.49469,0.68800,0.36340,0.66223,0.44700,0.92900,0.68800,0.86293,0.44700,0.58893,0.68800
1172_train,0.58188,0.74300,0.47562,0.72331,0.53300,0.95300,0.74300,0.91897,0.53300,0.67468,0.74300
,,,,,,,,,,,
760_test,0.49031,0.44650,-0.12936,0.47583,0.50100,0.39200,0.44650,0.45176,0.50100,0.47511,0.44650
760_train,0.56667,0.52800,0.03693,0.51471,0.57800,0.47800,0.52800,0.52545,0.57800,0.55048,0.52800
,,,,,,,,,,,
1376_test,0.47974,0.65550,0.29708,0.62055,0.43800,0.87300,0.65550,0.77522,0.43800,0.55974,0.65550
1376_train,0.42877,0.67400,0.33483,0.66121,0.37800,0.97000,0.67400,0.92647,0.37800,0.53693,0.67400
,,,,,,,,,,,
950_test,0.47805,0.68550,0.35829,0.66341,0.42900,0.94200,0.68550,0.88090,0.42900,0.57700,0.68550
950_train,0.60837,0.76500,0.52051,0.75234,0.55800,0.97200,0.76500,0.95222,0.55800,0.70366,0.76500
,,,,,,,,,,,
1770_test,0.46947,0.29850,-0.43134,0.42782,0.50900,0.08800,0.29850,0.35820,0.50900,0.42049,0.29850
1770_train,0.52185,0.35450,-0.31708,0.44213,0.56600,0.14300,0.35450,0.39775,0.56600,0.46719,0.35450
,,,,,,,,,,,
516_test,0.46906,0.66850,0.32361,0.64003,0.42300,0.91400,0.66850,0.83104,0.42300,0.56064,0.66850
516_train,0.29840,0.62600,0.23689,0.62502,0.25400,0.99800,0.62600,0.99219,0.25400,0.40446,0.62600
,,,,,,,,,,,
1370_test,0.46418,0.67550,0.33789,0.65178,0.41600,0.93500,0.67550,0.86486,0.41600,0.56178,0.67550
1370_train,0.42769,0.68300,0.35319,0.67871,0.37500,0.99100,0.68300,0.97656,0.37500,0.54191,0.68300
,,,,,,,,,,,
646_test,0.45812,0.31600,-0.39563,0.43312,0.49000,0.14200,0.31600,0.36350,0.49000,0.41738,0.31600
646_train,0.45729,0.33800,-0.35074,0.43931,0.48400,0.19200,0.33800,0.37461,0.48400,0.42234,0.33800
,,,,,,,,,,,
772_test,0.45599,0.31250,-0.40277,0.43227,0.48800,0.13700,0.31250,0.36121,0.48800,0.41514,0.31250
772_train,0.46470,0.31450,-0.39869,0.43239,0.49900,0.13000,0.31450,0.36450,0.49900,0.42127,0.31450
,,,,,,,,,,,
1640_test,0.43513,0.41200,-0.19976,0.46333,0.44000,0.38400,0.41200,0.41667,0.44000,0.42802,0.41200
1640_train,0.55037,0.53750,0.05632,0.52011,0.55400,0.52100,0.53750,0.53630,0.55400,0.54501,0.53750
,,,,,,,,,,,
1794_test,0.41593,0.60600,0.19608,0.57365,0.37800,0.83400,0.60600,0.69485,0.37800,0.48964,0.60600
1794_train,0.64201,0.75200,0.49398,0.71620,0.60400,0.90000,0.75200,0.85795,0.60400,0.70892,0.75200
,,,,,,,,,,,
876_test,0.40748,0.26100,-0.50786,0.42281,0.43600,0.08600,0.26100,0.32296,0.43600,0.37106,0.26100
876_train,0.32121,0.18700,-0.65885,0.41840,0.34100,0.03300,0.18700,0.26070,0.34100,0.29549,0.18700
,,,,,,,,,,,
1520_test,0.40460,0.66150,0.30932,0.64815,0.35500,0.96800,0.66150,0.91731,0.35500,0.51190,0.66150
1520_train,0.55765,0.74800,0.48582,0.74460,0.50300,0.99300,0.74800,0.98627,0.50300,0.66623,0.74800
,,,,,,,,,,,
40_test,0.40390,0.58500,0.15323,0.55522,0.36900,0.80100,0.58500,0.64965,0.36900,0.47066,0.58500
40_train,0.56994,0.72550,0.43991,0.69793,0.52400,0.92700,0.72550,0.87772,0.52400,0.65623,0.72550
,,,,,,,,,,,
1040_test,0.40258,0.39000,-0.24464,0.45675,0.40500,0.37500,0.39000,0.39320,0.40500,0.39901,0.39000
1040_train,0.55101,0.54750,0.07672,0.52599,0.55200,0.54300,0.54750,0.54708,0.55200,0.54953,0.54750
,,,,,,,,,,,
638_test,0.39205,0.58050,0.14405,0.55197,0.35700,0.80400,0.58050,0.64557,0.35700,0.45976,0.58050
638_train,0.43288,0.66150,0.30932,0.63910,0.38500,0.93800,0.66150,0.86130,0.38500,0.53214,0.66150
,,,,,,,,,,,
104_test,0.38178,0.65800,0.30218,0.65074,0.33200,0.98400,0.65800,0.95402,0.33200,0.49258,0.65800
104_train,0.55753,0.75100,0.49194,0.75100,0.50200,1.00000,0.75100,1.00000,0.50200,0.66844,0.75100
,,,,,,,,,,,
1668_test,0.37891,0.35600,-0.31402,0.44767,0.38300,0.32900,0.35600,0.36338,0.38300,0.37293,0.35600
1668_train,0.49625,0.46900,-0.08345,0.48540,0.50300,0.43500,0.46900,0.47097,0.50300,0.48646,0.46900
,,,,,,,,,,,
326_test,0.37810,0.62000,0.22465,0.59349,0.33500,0.90500,0.62000,0.77907,0.33500,0.46853,0.62000
326_train,0.35837,0.63550,0.25627,0.61976,0.31200,0.95900,0.63550,0.88385,0.31200,0.46120,0.63550
,,,,,,,,,,,
176_test,0.37692,0.29200,-0.44460,0.43205,0.39200,0.19200,0.29200,0.32667,0.39200,0.35636,0.29200
176_train,0.55829,0.44800,-0.12630,0.47611,0.59000,0.30600,0.44800,0.45950,0.59000,0.51664,0.44800
,,,,,,,,,,,
1296_test,0.37397,0.64100,0.26750,0.62394,0.32700,0.95500,0.64100,0.87903,0.32700,0.47668,0.64100
1296_train,0.26903,0.60100,0.18588,0.59035,0.22900,0.97300,0.60100,0.89453,0.22900,0.36465,0.60100
,,,,,,,,,,,
256_test,0.36892,0.43200,-0.15895,0.47143,0.35800,0.50600,0.43200,0.42019,0.35800,0.38661,0.43200
256_train,0.49081,0.57600,0.13487,0.54533,0.47000,0.68200,0.57600,0.59645,0.47000,0.52573,0.57600
,,,,,,,,,,,
1080_test,0.35770,0.31400,-0.39971,0.43839,0.36500,0.26300,0.31400,0.33122,0.36500,0.34729,0.31400
1080_train,0.42355,0.38700,-0.25077,0.45524,0.43100,0.34300,0.38700,0.39614,0.43100,0.41284,0.38700
,,,,,,,,,,,
974_test,0.35075,0.64950,0.28484,0.64803,0.30200,0.99700,0.64950,0.99016,0.30200,0.46284,0.64950
974_train,0.48838,0.71650,0.42155,0.71650,0.43300,1.00000,0.71650,1.00000,0.43300,0.60433,0.71650
,,,,,,,,,,,
24_test,0.33622,0.49850,-0.02326,0.49925,0.31100,0.68600,0.49850,0.49760,0.31100,0.38277,0.49850
24_train,0.41712,0.59750,0.17874,0.56552,0.38100,0.81400,0.59750,0.67196,0.38100,0.48628,0.59750
,,,,,,,,,,,
864_test,0.32602,0.49950,-0.02122,0.49975,0.30000,0.69900,0.49950,0.49917,0.30000,0.37477,0.49950
864_train,0.42207,0.60950,0.20322,0.57659,0.38400,0.83500,0.60950,0.69945,0.38400,0.49580,0.60950
,,,,,,,,,,,
1756_test,0.32332,0.58800,0.15936,0.56376,0.28400,0.89200,0.58800,0.72449,0.28400,0.40805,0.58800
1756_train,0.44292,0.66550,0.31749,0.64242,0.39500,0.93600,0.66550,0.86057,0.39500,0.54147,0.66550
,,,,,,,,,,,
108_test,0.32326,0.62800,0.24097,0.61861,0.27800,0.97800,0.62800,0.92667,0.27800,0.42769,0.62800
108_train,0.37572,0.66250,0.31137,0.66250,0.32500,1.00000,0.66250,1.00000,0.32500,0.49057,0.66250
,,,,,,,,,,,
1160_test,0.32055,0.35150,-0.32320,0.44949,0.31600,0.38700,0.35150,0.34015,0.31600,0.32763,0.35150
1160_train,0.44424,0.48700,-0.04673,0.49369,0.43500,0.53900,0.48700,0.48549,0.43500,0.45886,0.48700
,,,,,,,,,,,
936_test,0.31612,0.19950,-0.63334,0.42102,0.33300,0.06600,0.19950,0.26283,0.33300,0.29378,0.19950
936_train,0.30937,0.18450,-0.66395,0.41971,0.32700,0.04200,0.18450,0.25447,0.32700,0.28621,0.18450
,,,,,,,,,,,
678_test,0.31133,0.63000,0.24505,0.62713,0.26600,0.99400,0.63000,0.97794,0.26600,0.41824,0.63000
678_train,0.48125,0.71300,0.41441,0.71300,0.42600,1.00000,0.71300,1.00000,0.42600,0.59748,0.71300
,,,,,,,,,,,
1788_test,0.30893,0.62050,0.22567,0.61049,0.26500,0.97600,0.62050,0.91696,0.26500,0.41117,0.62050
1788_train,0.50863,0.72250,0.43379,0.71817,0.45400,0.99100,0.72250,0.98056,0.45400,0.62064,0.72250
,,,,,,,,,,,
1182_test,0.29809,0.38000,-0.26505,0.45769,0.28700,0.47300,0.38000,0.35258,0.28700,0.31643,0.38000
1182_train,0.45207,0.54300,0.06754,0.52388,0.43200,0.65400,0.54300,0.55527,0.43200,0.48594,0.54300
,,,,,,,,,,,
1776_test,0.29614,0.51300,0.00633,0.50683,0.26700,0.75900,0.51300,0.52559,0.26700,0.35411,0.51300
1776_train,0.28216,0.55850,0.09916,0.53833,0.24700,0.87000,0.55850,0.65517,0.24700,0.35875,0.55850
,,,,,,,,,,,
1666_test,0.27811,0.24700,-0.53642,0.43332,0.28200,0.21200,0.24700,0.26355,0.28200,0.27246,0.24700
1666_train,0.36333,0.33000,-0.36707,0.44181,0.36900,0.29100,0.33000,0.34230,0.36900,0.35515,0.33000
,,,,,,,,,,,
1768_test,0.26386,0.16950,-0.69455,0.42495,0.27500,0.06400,0.16950,0.22709,0.27500,0.24876,0.16950
1768_train,0.21899,0.14600,-0.74250,0.43103,0.22600,0.06600,0.14600,0.19483,0.22600,0.20926,0.14600
,,,,,,,,,,,
392_test,0.26174,0.59300,0.16956,0.57977,0.22300,0.96300,0.59300,0.85769,0.22300,0.35397,0.59300
