model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_444,0.72142,0.79150,0.57458,0.75157,0.69300,0.89000,0.9549655599637075,0.79150,0.86301,0.69300,0.76872,0.79150
model_456,0.72072,0.80150,0.59498,0.76835,0.68800,0.91500,0.8923486136093041,0.80150,0.89004,0.68800,0.77609,0.80150
model_480,0.72060,0.80850,0.60926,0.78064,0.68500,0.93200,0.8684256170071712,0.80850,0.90969,0.68500,0.78152,0.80850
model_1440,0.71969,0.75850,0.50724,0.70425,0.70400,0.81300,0.8960228052086496,0.75850,0.79012,0.70400,0.74458,0.75850
model_446,0.71959,0.77300,0.53683,0.72418,0.69800,0.84800,0.8047001361846924,0.77300,0.82118,0.69800,0.75459,0.77300
model_1734,0.71715,0.81200,0.61640,0.78862,0.67900,0.94500,nan,0.81200,0.92507,0.67900,0.78316,0.81200
model_576,0.71623,0.79400,0.57968,0.75753,0.68500,0.90300,0.9039197583024094,0.79400,0.87596,0.68500,0.76880,0.79400
model_1588,0.71614,0.43750,-0.14772,0.47094,0.82800,0.04700,nan,0.43750,0.46491,0.82800,0.59547,0.43750
model_1256,0.71084,0.72050,0.42971,0.66022,0.70700,0.73400,0.8277930617332458,0.72050,0.72662,0.70700,0.71668,0.72050
model_840,0.70928,0.81350,0.61947,0.79537,0.66800,0.95900,nan,0.81350,0.94217,0.66800,0.78174,0.81350
model_136,0.70847,0.65150,0.28892,0.59555,0.73100,0.57200,0.8352577019093642,0.65150,0.63072,0.73100,0.67717,0.65150
model_1318,0.70840,0.67400,0.33483,0.61462,0.72200,0.62600,0.8265779837965965,0.67400,0.65876,0.72200,0.68893,0.67400
model_1108,0.70698,0.81600,0.62457,0.80147,0.66400,0.96800,nan,0.81600,0.95402,0.66400,0.78302,0.81600
model_1408,0.70637,0.62350,0.23179,0.57414,0.73900,0.50800,0.8862755943819419,0.62350,0.60032,0.73900,0.66248,0.62350
model_396,0.70583,0.80200,0.59600,0.77560,0.66800,0.93600,0.8662004200372402,0.80200,0.91257,0.66800,0.77136,0.80200
model_708,0.70577,0.81450,0.62151,0.79916,0.66300,0.96600,0.8171924703261432,0.81450,0.95122,0.66300,0.78138,0.81450
model_504,0.70576,0.78650,0.56437,0.74916,0.67400,0.89900,0.9685286022849002,0.78650,0.86968,0.67400,0.75944,0.78650
model_350,0.70360,0.77150,0.53377,0.72664,0.67700,0.86600,0.845587357878685,0.77150,0.83477,0.67700,0.74765,0.77150
model_1236,0.70304,0.76450,0.51949,0.71664,0.67900,0.85000,0.8785687091725843,0.76450,0.81906,0.67900,0.74248,0.76450
model_1578,0.70304,0.81050,0.61334,0.79278,0.66100,0.96000,0.8093665242195129,0.81050,0.94294,0.66100,0.77719,0.81050
model_1474,0.70296,0.75400,0.49806,0.70219,0.68300,0.82500,0.8389467206494562,0.75400,0.79604,0.68300,0.73520,0.75400
model_1068,0.70188,0.69900,0.38584,0.63879,0.70300,0.69500,0.8596922306004416,0.69900,0.69742,0.70300,0.70020,0.69900
model_474,0.70145,0.75900,0.50826,0.70936,0.67900,0.83900,0.8421960000334114,0.75900,0.80833,0.67900,0.73804,0.75900
model_386,0.70107,0.78850,0.56846,0.75420,0.66700,0.91000,0.8248251080513,0.78850,0.88111,0.66700,0.75925,0.78850
model_1634,0.69988,0.64300,0.27158,0.58916,0.72200,0.56400,0.8513141399338132,0.64300,0.62349,0.72200,0.66914,0.64300
model_336,0.69760,0.74050,0.47052,0.68590,0.68100,0.80000,0.8841782813772149,0.74050,0.77299,0.68100,0.72408,0.74050
model_766,0.69712,0.66900,0.32463,0.61099,0.70800,0.63000,0.8455990557012887,0.66900,0.65677,0.70800,0.68142,0.66900
model_1374,0.69677,0.77900,0.54907,0.74033,0.66500,0.89300,nan,0.77900,0.86140,0.66500,0.75056,0.77900
model_270,0.69574,0.41500,-0.19363,0.46156,0.80400,0.02600,nan,0.41500,0.45219,0.80400,0.57883,0.41500
model_78,0.69523,0.78150,0.55417,0.74488,0.66200,0.90100,0.8234921507537365,0.78150,0.86991,0.66200,0.75185,0.78150
model_952,0.69410,0.76200,0.51438,0.71554,0.66800,0.85600,nan,0.76200,0.82266,0.66800,0.73731,0.76200
model_1350,0.69286,0.78900,0.56948,0.75829,0.65600,0.92200,0.8415679427293631,0.78900,0.89373,0.65600,0.75663,0.78900
model_416,0.69121,0.77550,0.54193,0.73671,0.65900,0.89200,0.8355395289567801,0.77550,0.85919,0.65900,0.74590,0.77550
model_328,0.69009,0.77950,0.55009,0.74350,0.65600,0.90300,0.8754265394210815,0.77950,0.87118,0.65600,0.74843,0.77950
model_622,0.68836,0.42350,-0.17629,0.46513,0.78900,0.05800,0.8308643009148392,0.42350,0.45581,0.78900,0.57781,0.42350
model_1552,0.68766,0.42850,-0.16609,0.46723,0.78600,0.07100,0.8495249478127466,0.42850,0.45831,0.78600,0.57901,0.42850
model_1278,0.68674,0.76000,0.51030,0.71471,0.65900,0.86100,0.9464013312824469,0.76000,0.82581,0.65900,0.73304,0.76000
model_510,0.68646,0.77750,0.54601,0.74156,0.65200,0.90300,nan,0.77750,0.87049,0.65200,0.74557,0.77750
model_1496,0.68579,0.73550,0.46031,0.68201,0.66700,0.80400,nan,0.73550,0.77289,0.66700,0.71605,0.73550
model_476,0.68532,0.66500,0.31647,0.60828,0.69300,0.63700,0.8268472005923589,0.66500,0.65625,0.69300,0.67412,0.66500
model_1488,0.68479,0.77700,0.54499,0.74135,0.65000,0.90400,0.9492368901262478,0.77700,0.87131,0.65000,0.74456,0.77700
model_258,0.68441,0.78100,0.55315,0.74808,0.64800,0.91400,0.8236190871758895,0.78100,0.88283,0.64800,0.74740,0.78100
model_1432,0.68373,0.73350,0.45623,0.67993,0.66500,0.80200,0.8891961231623611,0.73350,0.77057,0.66500,0.71390,0.73350
model_674,0.68312,0.78450,0.56029,0.75451,0.64500,0.92400,0.837014214665282,0.78450,0.89459,0.64500,0.74956,0.78450
model_868,0.68221,0.79200,0.57560,0.76815,0.64100,0.94300,nan,0.79200,0.91834,0.64100,0.75501,0.79200
model_1352,0.67935,0.69100,0.36952,0.63319,0.67500,0.70700,0.8069166938463846,0.69100,0.69731,0.67500,0.68598,0.69100
model_1316,0.67930,0.72300,0.43481,0.66801,0.66300,0.78300,0.8206101357936859,0.72300,0.75341,0.66300,0.70532,0.72300
model_410,0.67910,0.76250,0.51541,0.72062,0.64800,0.87700,0.840254502163993,0.76250,0.84047,0.64800,0.73179,0.76250
model_1500,0.67789,0.76900,0.52867,0.73098,0.64400,0.89400,0.8691812764368785,0.76900,0.85867,0.64400,0.73600,0.76900
model_1758,0.67720,0.68850,0.36442,0.63092,0.67300,0.70400,nan,0.68850,0.69453,0.67300,0.68360,0.68850
model_1052,0.67692,0.63900,0.26342,0.58700,0.69100,0.58700,0.8397809954789969,0.63900,0.62591,0.69100,0.65684,0.63900
model_1498,0.67631,0.70950,0.40726,0.65303,0.66400,0.75500,0.8269326261111668,0.70950,0.73047,0.66400,0.69565,0.70950
model_138,0.67477,0.65250,0.29096,0.59817,0.68300,0.62200,0.8462566192760024,0.65250,0.64373,0.68300,0.66279,0.65250
model_1254,0.67189,0.72600,0.44093,0.67295,0.65200,0.80000,0.8439805016798132,0.72600,0.76526,0.65200,0.70410,0.72600
model_234,0.67123,0.78900,0.56948,0.76769,0.62800,0.95000,nan,0.78900,0.92625,0.62800,0.74851,0.78900
model_574,0.66904,0.74850,0.48684,0.70312,0.64000,0.85700,0.8084997832775116,0.74850,0.81737,0.64000,0.71789,0.74850
model_470,0.66895,0.73450,0.45827,0.68423,0.64500,0.82400,nan,0.73450,0.78563,0.64500,0.70840,0.73450
model_1638,0.66640,0.65100,0.28790,0.59738,0.67200,0.63000,0.8548201813147618,0.65100,0.64491,0.67200,0.65818,0.65100
model_1116,0.66400,0.79950,0.59090,0.79191,0.61500,0.98400,nan,0.79950,0.97464,0.61500,0.75414,0.79950
model_18,0.66373,0.75150,0.49296,0.70887,0.63200,0.87100,0.8242501649591658,0.75150,0.83049,0.63200,0.71777,0.75150
model_1406,0.65985,0.71800,0.42461,0.66544,0.63900,0.79700,nan,0.71800,0.75891,0.63900,0.69381,0.71800
model_286,0.65885,0.47400,-0.07325,0.48745,0.72500,0.22300,0.820404589176178,0.47400,0.48269,0.72500,0.57954,0.47400
model_536,0.65249,0.71900,0.42665,0.66799,0.62900,0.80900,nan,0.71900,0.76707,0.62900,0.69121,0.71900
model_1478,0.65005,0.75550,0.50112,0.71905,0.61300,0.89800,0.9316930395303941,0.75550,0.85734,0.61300,0.71487,0.75550
model_1058,0.64849,0.59850,0.18078,0.55780,0.66600,0.53100,0.8559635000667353,0.59850,0.58678,0.66600,0.62389,0.59850
model_16,0.64776,0.47550,-0.07019,0.48816,0.70800,0.24300,0.823952568428857,0.47550,0.48328,0.70800,0.57444,0.47550
model_534,0.64636,0.69900,0.38584,0.64566,0.62800,0.77000,0.8183780113855997,0.69900,0.73193,0.62800,0.67600,0.69900
model_1494,0.64350,0.73150,0.45215,0.68599,0.61300,0.85000,0.8433469004101224,0.73150,0.80341,0.61300,0.69541,0.73150
model_100,0.64246,0.74500,0.47970,0.70541,0.60700,0.88300,0.8223442184297662,0.74500,0.83840,0.60700,0.70418,0.74500
model_1064,0.63930,0.59650,0.17670,0.55660,0.65400,0.53900,0.8434691518545151,0.59650,0.58655,0.65400,0.61844,0.59650
model_334,0.63864,0.76000,0.51030,0.73030,0.59700,0.92300,0.8256840492997851,0.76000,0.88576,0.59700,0.71326,0.76000
model_1472,0.62661,0.75700,0.50418,0.72980,0.58300,0.93100,nan,0.75700,0.89417,0.58300,0.70581,0.75700
model_1038,0.62585,0.58050,0.14405,0.54603,0.64100,0.52000,0.8538773633184887,0.58050,0.57181,0.64100,0.60443,0.58050
model_212,0.62365,0.76400,0.51847,0.74334,0.57700,0.95100,nan,0.76400,0.92173,0.57700,0.70972,0.76400
model_590,0.62332,0.68750,0.36238,0.63616,0.60200,0.77300,nan,0.68750,0.72618,0.60200,0.65828,0.68750
model_764,0.62207,0.57700,0.13691,0.54379,0.63700,0.51700,0.8416643393974678,0.57700,0.56875,0.63700,0.60094,0.57700
model_1004,0.61997,0.77150,0.53377,0.75922,0.57000,0.97300,0.8177879492441813,0.77150,0.95477,0.57000,0.71384,0.77150
model_1514,0.61902,0.73150,0.45215,0.69220,0.58200,0.88100,0.8009417057037354,0.73150,0.83024,0.58200,0.68430,0.73150
model_1288,0.61851,0.76000,0.51030,0.73833,0.57200,0.94800,0.9060760425760391,0.76000,0.91667,0.57200,0.70443,0.76000
model_1430,0.61822,0.73150,0.45215,0.69242,0.58100,0.88200,nan,0.73150,0.83119,0.58100,0.68393,0.73150
model_566,0.61706,0.75150,0.49296,0.72412,0.57300,0.93000,nan,0.75150,0.89114,0.57300,0.69750,0.75150
model_1164,0.61577,0.56000,0.10222,0.53314,0.63400,0.48600,0.8223065336545309,0.56000,0.55226,0.63400,0.59032,0.56000
model_288,0.61070,0.65000,0.28586,0.60011,0.59800,0.70200,0.8167233318090439,0.65000,0.66741,0.59800,0.63080,0.65000
model_942,0.60954,0.58950,0.16242,0.55236,0.61600,0.56300,0.8265931877222928,0.58950,0.58500,0.61600,0.60010,0.58950
model_420,0.60840,0.73400,0.45725,0.69897,0.56800,0.90000,0.8511626777648926,0.73400,0.85030,0.56800,0.68106,0.73400
model_924,0.60271,0.73400,0.45725,0.70072,0.56100,0.90700,0.8478811383247375,0.73400,0.85780,0.56100,0.67836,0.73400
model_358,0.59888,0.73500,0.45929,0.70352,0.55600,0.91400,0.8392614126205444,0.73500,0.86604,0.55600,0.67722,0.73500
model_1290,0.59789,0.69300,0.37360,0.64617,0.56800,0.81800,nan,0.69300,0.75733,0.56800,0.64914,0.69300
model_38,0.59748,0.68500,0.35727,0.63695,0.57000,0.80000,0.8111809492111206,0.68500,0.74026,0.57000,0.64407,0.68500
model_1250,0.58961,0.70500,0.39808,0.66271,0.55400,0.85600,nan,0.70500,0.79370,0.55400,0.65253,0.70500
model_1348,0.58836,0.64800,0.28178,0.59995,0.57000,0.72600,0.8878681693758284,0.64800,0.67536,0.57000,0.61822,0.64800
model_1168,0.58461,0.69800,0.38380,0.65469,0.55000,0.84600,nan,0.69800,0.78125,0.55000,0.64554,0.69800
model_514,0.58375,0.74050,0.47052,0.71812,0.53600,0.94500,0.8303063809871674,0.74050,0.90694,0.53600,0.67379,0.74050
model_1252,0.58049,0.72100,0.43073,0.68754,0.53800,0.90400,0.881678751830397,0.72100,0.84858,0.53800,0.65851,0.72100
model_1608,0.58012,0.74600,0.48174,0.72954,0.53000,0.96200,nan,0.74600,0.93310,0.53000,0.67602,0.74600
model_1540,0.58001,0.63300,0.25117,0.58702,0.56400,0.70200,0.8013346195220947,0.63300,0.65429,0.56400,0.60580,0.63300
model_684,0.57789,0.75050,0.49092,0.73913,0.52600,0.97500,0.811619907617569,0.75050,0.95463,0.52600,0.67827,0.75050
model_1664,0.57029,0.50700,-0.00592,0.50354,0.58900,0.42500,0.85076221106229,0.50700,0.50601,0.58900,0.54436,0.50700
model_1232,0.57024,0.73350,0.45623,0.71124,0.52200,0.94500,0.8196845650672913,0.73350,0.90468,0.52200,0.66202,0.73350
model_1354,0.56837,0.67500,0.33687,0.62980,0.53700,0.81300,nan,0.67500,0.74171,0.53700,0.62297,0.67500
model_1714,0.56831,0.74950,0.48888,0.74198,0.51500,0.98400,nan,0.74950,0.96987,0.51500,0.67276,0.74950
model_1524,0.56312,0.70800,0.40420,0.67311,0.52100,0.89500,nan,0.70800,0.83227,0.52100,0.64084,0.70800
model_1658,0.55928,0.53250,0.04611,0.51724,0.56700,0.49800,0.8453027904033661,0.53250,0.53040,0.56700,0.54809,0.53250
model_1310,0.55854,0.69250,0.37258,0.65282,0.52000,0.86500,nan,0.69250,0.79389,0.52000,0.62840,0.69250
model_158,0.55534,0.53900,0.05938,0.52096,0.56000,0.51800,0.8491831700477375,0.53900,0.53743,0.56000,0.54848,0.53900
model_768,0.55281,0.52750,0.03591,0.51446,0.56000,0.49500,0.8404983043670654,0.52750,0.52582,0.56000,0.54237,0.52750
model_140,0.55050,0.52750,0.03591,0.51446,0.55700,0.49800,0.8584634289946608,0.52750,0.52597,0.55700,0.54104,0.52750
model_356,0.53993,0.68850,0.36442,0.65147,0.49900,0.87800,nan,0.68850,0.80354,0.49900,0.61567,0.68850
model_982,0.53964,0.73450,0.45827,0.72657,0.48600,0.98300,0.8290134519338608,0.73450,0.96620,0.48600,0.64671,0.73450
model_1660,0.53881,0.50900,-0.00184,0.50458,0.54700,0.47100,0.8483261132034762,0.50900,0.50836,0.54700,0.52697,0.50900
model_570,0.53775,0.67550,0.33789,0.63521,0.50000,0.85100,0.8073334693908691,0.67550,0.77042,0.50000,0.60643,0.67550
model_1042,0.53696,0.52950,0.03999,0.51560,0.53900,0.52000,0.8440506555596177,0.52950,0.52895,0.53900,0.53393,0.52950
model_998,0.53532,0.70900,0.40624,0.68278,0.48800,0.93000,0.8188594239098685,0.70900,0.87455,0.48800,0.62644,0.70900
model_692,0.53445,0.33750,-0.35176,0.43634,0.58800,0.08700,nan,0.33750,0.39174,0.58800,0.47021,0.33750
model_172,0.53142,0.45150,-0.11916,0.47771,0.55300,0.35000,0.8391109903653463,0.45150,0.45968,0.55300,0.50204,0.45150
model_1158,0.52912,0.65250,0.29096,0.61010,0.49600,0.80900,nan,0.65250,0.72198,0.49600,0.58803,0.65250
model_736,0.52411,0.51700,0.01449,0.50878,0.52600,0.50800,0.8395399527974649,0.51700,0.51670,0.52600,0.52131,0.51700
model_1314,0.52010,0.70700,0.40216,0.68465,0.47100,0.94300,nan,0.70700,0.89205,0.47100,0.61649,0.70700
model_1380,0.51985,0.64500,0.27566,0.60324,0.48700,0.80300,0.814172112941742,0.64500,0.71199,0.48700,0.57838,0.64500
model_1644,0.51642,0.50650,-0.00694,0.50329,0.51900,0.49400,0.8476086635699217,0.50650,0.50634,0.51900,0.51259,0.50650
model_1372,0.51339,0.72000,0.42869,0.71083,0.46000,0.98000,0.8776425330535226,0.72000,0.95833,0.46000,0.62162,0.72000
model_1636,0.51048,0.45000,-0.12222,0.47717,0.52600,0.37400,0.8470872075393282,0.45000,0.45660,0.52600,0.48885,0.45000
model_390,0.50897,0.72400,0.43685,0.72108,0.45400,0.99400,nan,0.72400,0.98696,0.45400,0.62192,0.72400
model_600,0.49698,0.71050,0.40930,0.70013,0.44400,0.97700,0.8426502803961436,0.71050,0.95075,0.44400,0.60532,0.71050
model_1536,0.49585,0.28100,-0.46705,0.42172,0.54900,0.01300,0.8128313476184629,0.28100,0.35742,0.54900,0.43297,0.28100
model_1176,0.49536,0.68700,0.36135,0.66049,0.44800,0.92600,nan,0.68700,0.85824,0.44800,0.58870,0.68700
model_1172,0.49469,0.68800,0.36340,0.66223,0.44700,0.92900,nan,0.68800,0.86293,0.44700,0.58893,0.68800
model_760,0.49031,0.44650,-0.12936,0.47583,0.50100,0.39200,0.8468374903003375,0.44650,0.45176,0.50100,0.47511,0.44650
model_1376,0.47974,0.65550,0.29708,0.62055,0.43800,0.87300,nan,0.65550,0.77522,0.43800,0.55974,0.65550
model_950,0.47805,0.68550,0.35829,0.66341,0.42900,0.94200,nan,0.68550,0.88090,0.42900,0.57700,0.68550
model_1770,0.46947,0.29850,-0.43134,0.42782,0.50900,0.08800,nan,0.29850,0.35820,0.50900,0.42049,0.29850
model_516,0.46906,0.66850,0.32361,0.64003,0.42300,0.91400,0.8556844061071223,0.66850,0.83104,0.42300,0.56064,0.66850
model_1370,0.46418,0.67550,0.33789,0.65178,0.41600,0.93500,nan,0.67550,0.86486,0.41600,0.56178,0.67550
model_646,0.45812,0.31600,-0.39563,0.43312,0.49000,0.14200,0.8283860374380041,0.31600,0.36350,0.49000,0.41738,0.31600
model_772,0.45599,0.31250,-0.40277,0.43227,0.48800,0.13700,0.8305931886037191,0.31250,0.36121,0.48800,0.41514,0.31250
model_1640,0.43513,0.41200,-0.19976,0.46333,0.44000,0.38400,0.8436112719774246,0.41200,0.41667,0.44000,0.42802,0.41200
model_1794,0.41593,0.60600,0.19608,0.57365,0.37800,0.83400,nan,0.60600,0.69485,0.37800,0.48964,0.60600
model_876,0.40748,0.26100,-0.50786,0.42281,0.43600,0.08600,0.8265714347362518,0.26100,0.32296,0.43600,0.37106,0.26100
model_1520,0.40460,0.66150,0.30932,0.64815,0.35500,0.96800,nan,0.66150,0.91731,0.35500,0.51190,0.66150
model_40,0.40390,0.58500,0.15323,0.55522,0.36900,0.80100,0.8214909136295319,0.58500,0.64965,0.36900,0.47066,0.58500
model_1040,0.40258,0.39000,-0.24464,0.45675,0.40500,0.37500,0.8466719834428085,0.39000,0.39320,0.40500,0.39901,0.39000
model_638,0.39205,0.58050,0.14405,0.55197,0.35700,0.80400,0.8226058781147003,0.58050,0.64557,0.35700,0.45976,0.58050
model_104,0.38178,0.65800,0.30218,0.65074,0.33200,0.98400,nan,0.65800,0.95402,0.33200,0.49258,0.65800
model_1668,0.37891,0.35600,-0.31402,0.44767,0.38300,0.32900,0.8442396206014297,0.35600,0.36338,0.38300,0.37293,0.35600
model_326,0.37810,0.62000,0.22465,0.59349,0.33500,0.90500,nan,0.62000,0.77907,0.33500,0.46853,0.62000
model_176,0.37692,0.29200,-0.44460,0.43205,0.39200,0.19200,0.8396676182746887,0.29200,0.32667,0.39200,0.35636,0.29200
model_1296,0.37397,0.64100,0.26750,0.62394,0.32700,0.95500,0.8083975315093994,0.64100,0.87903,0.32700,0.47668,0.64100
model_256,0.36892,0.43200,-0.15895,0.47143,0.35800,0.50600,0.8197256326675415,0.43200,0.42019,0.35800,0.38661,0.43200
model_1080,0.35770,0.31400,-0.39971,0.43839,0.36500,0.26300,0.8441194973739923,0.31400,0.33122,0.36500,0.34729,0.31400
model_974,0.35075,0.64950,0.28484,0.64803,0.30200,0.99700,nan,0.64950,0.99016,0.30200,0.46284,0.64950
model_24,0.33622,0.49850,-0.02326,0.49925,0.31100,0.68600,0.8197367191314697,0.49850,0.49760,0.31100,0.38277,0.49850
model_864,0.32602,0.49950,-0.02122,0.49975,0.30000,0.69900,nan,0.49950,0.49917,0.30000,0.37477,0.49950
model_1756,0.32332,0.58800,0.15936,0.56376,0.28400,0.89200,nan,0.58800,0.72449,0.28400,0.40805,0.58800
model_108,0.32326,0.62800,0.24097,0.61861,0.27800,0.97800,nan,0.62800,0.92667,0.27800,0.42769,0.62800
model_1160,0.32055,0.35150,-0.32320,0.44949,0.31600,0.38700,0.8270983397960663,0.35150,0.34015,0.31600,0.32763,0.35150
model_936,0.31612,0.19950,-0.63334,0.42102,0.33300,0.06600,0.8148830756545067,0.19950,0.26283,0.33300,0.29378,0.19950
model_678,0.31133,0.63000,0.24505,0.62713,0.26600,0.99400,nan,0.63000,0.97794,0.26600,0.41824,0.63000
model_1788,0.30893,0.62050,0.22567,0.61049,0.26500,0.97600,nan,0.62050,0.91696,0.26500,0.41117,0.62050
model_1182,0.29809,0.38000,-0.26505,0.45769,0.28700,0.47300,nan,0.38000,0.35258,0.28700,0.31643,0.38000
model_1776,0.29614,0.51300,0.00633,0.50683,0.26700,0.75900,nan,0.51300,0.52559,0.26700,0.35411,0.51300
model_1666,0.27811,0.24700,-0.53642,0.43332,0.28200,0.21200,0.8481477111832708,0.24700,0.26355,0.28200,0.27246,0.24700
model_1768,0.26386,0.16950,-0.69455,0.42495,0.27500,0.06400,nan,0.16950,0.22709,0.27500,0.24876,0.16950
model_392,0.26174,0.59300,0.16956,0.57977,0.22300,0.96300,nan,0.59300,0.85769,0.22300,0.35397,0.59300
model_154,0.25628,0.21500,-0.60171,0.43188,0.26100,0.16900,0.856010876595974,0.21500,0.23901,0.26100,0.24952,0.21500
model_930,0.24876,0.59950,0.18282,0.59455,0.21000,0.98900,nan,0.59950,0.95023,0.21000,0.34398,0.59950
model_44,0.24592,0.48350,-0.05387,0.49233,0.22000,0.74700,nan,0.48350,0.46512,0.22000,0.29871,0.48350
model_916,0.23761,0.50050,-0.01918,0.50025,0.21000,0.79100,nan,0.50050,0.50119,0.21000,0.29598,0.50050
model_700,0.23286,0.58200,0.14711,0.57023,0.19700,0.96700,nan,0.58200,0.85652,0.19700,0.32033,0.58200
model_878,0.23003,0.22050,-0.59049,0.43676,0.23100,0.21000,0.8071322441101074,0.22050,0.22625,0.23100,0.22860,0.22050
model_1002,0.21147,0.58450,0.15221,0.58085,0.17700,0.99200,nan,0.58450,0.95676,0.17700,0.29873,0.58450
model_900,0.21002,0.58100,0.14507,0.57503,0.17600,0.98600,nan,0.58100,0.92632,0.17600,0.29580,0.58100
model_1192,0.20462,0.15550,-0.72312,0.43496,0.20900,0.10200,0.8132451242870755,0.15550,0.18880,0.20900,0.19839,0.15550
model_774,0.20236,0.16100,-0.71190,0.43593,0.20600,0.11600,0.825158953666687,0.16100,0.18899,0.20600,0.19713,0.16100
model_1490,0.19878,0.53200,0.04509,0.51971,0.17000,0.89400,nan,0.53200,0.61594,0.17000,0.26646,0.53200
model_280,0.19839,0.21450,-0.60273,0.44172,0.19700,0.23200,0.8333218455314636,0.21450,0.20415,0.19700,0.20051,0.21450
model_268,0.18384,0.14400,-0.74658,0.43870,0.18700,0.10100,nan,0.14400,0.17219,0.18700,0.17929,0.14400
model_26,0.18128,0.14650,-0.74148,0.43949,0.18400,0.10900,nan,0.14650,0.17116,0.18400,0.17735,0.14650
model_1200,0.17156,0.24700,-0.53642,0.44988,0.16600,0.32800,nan,0.24700,0.19809,0.16600,0.18063,0.24700
model_266,0.16908,0.11500,-0.80575,0.44032,0.17300,0.05700,nan,0.11500,0.15502,0.17300,0.16352,0.11500
model_120,0.16755,0.30050,-0.42726,0.45591,0.15800,0.44300,nan,0.30050,0.22098,0.15800,0.18426,0.30050
model_1184,0.16653,0.24400,-0.54254,0.45058,0.16100,0.32700,0.8160016536712646,0.24400,0.19305,0.16100,0.17557,0.24400
model_148,0.16408,0.15100,-0.73230,0.44398,0.16500,0.13700,0.8347846501231811,0.15100,0.16051,0.16500,0.16272,0.15100
model_704,0.16203,0.56650,0.11549,0.56601,0.13400,0.99900,nan,0.56650,0.99259,0.13400,0.23612,0.56650
model_1548,0.16025,0.54350,0.06856,0.53220,0.13400,0.95300,nan,0.54350,0.74033,0.13400,0.22693,0.54350
model_1056,0.15311,0.13950,-0.75576,0.44605,0.15400,0.12500,0.835437202755409,0.13950,0.14966,0.15400,0.15180,0.13950
model_1652,0.14915,0.15150,-0.73128,0.44781,0.14900,0.15400,0.8994251787662506,0.15150,0.14975,0.14900,0.14937,0.15150
model_22,0.14545,0.16900,-0.69557,0.44983,0.14400,0.19400,0.8342625280221303,0.16900,0.15158,0.14400,0.14769,0.16900
model_1674,0.14504,0.12950,-0.77617,0.44764,0.14600,0.11300,nan,0.12950,0.14134,0.14600,0.14363,0.12950
model_1194,0.14393,0.30650,-0.41502,0.46041,0.13400,0.47900,nan,0.30650,0.20458,0.13400,0.16193,0.30650
model_1226,0.14373,0.50000,-0.02020,0.50000,0.12200,0.87800,nan,0.50000,0.50000,0.12200,0.19614,0.50000
model_1534,0.13834,0.12700,-0.78127,0.44937,0.13900,0.11500,0.8100248575210571,0.12700,0.13574,0.13900,0.13735,0.12700
model_1190,0.13828,0.14300,-0.74862,0.45024,0.13800,0.14800,nan,0.14300,0.13939,0.13800,0.13869,0.14300
model_754,0.13551,0.12700,-0.78127,0.45017,0.13600,0.11800,0.8402762785553932,0.12700,0.13360,0.13600,0.13479,0.12700
model_616,0.13514,0.15500,-0.72414,0.45174,0.13400,0.17600,0.8116040121425282,0.15500,0.13987,0.13400,0.13687,0.15500
model_178,0.13454,0.12650,-0.78229,0.45042,0.13500,0.11800,0.8187133520841599,0.12650,0.13274,0.13500,0.13386,0.12650
model_1646,0.13300,0.13300,-0.76903,0.45119,0.13300,0.13300,0.8339714235907433,0.13300,0.13300,0.13300,0.13300,0.13300
model_170,0.13271,0.12750,-0.78025,0.45100,0.13300,0.12200,0.8388674668967724,0.12750,0.13155,0.13300,0.13227,0.12750
model_1196,0.13208,0.15150,-0.73128,0.45239,0.13100,0.17200,nan,0.15150,0.13660,0.13100,0.13374,0.15150
model_1074,0.13187,0.12950,-0.77617,0.45134,0.13200,0.12700,0.8240460219942494,0.12950,0.13134,0.13200,0.13167,0.12950
model_756,0.12977,0.12550,-0.78433,0.45175,0.13000,0.12100,0.8307295856161864,0.12550,0.12884,0.13000,0.12942,0.12550
model_626,0.12964,0.12300,-0.78943,0.45167,0.13000,0.11600,0.8089999225404527,0.12300,0.12821,0.13000,0.12910,0.12300
model_1654,0.12697,0.12650,-0.78229,0.45261,0.12700,0.12600,0.8585804402828217,0.12650,0.12687,0.12700,0.12694,0.12650
model_1072,0.12610,0.12800,-0.77923,0.45294,0.12600,0.13000,0.8393804908158916,0.12800,0.12651,0.12600,0.12625,0.12800
model_1656,0.12587,0.12350,-0.78841,0.45280,0.12600,0.12100,0.8493348323192793,0.12350,0.12537,0.12600,0.12569,0.12350
model_274,0.12577,0.12150,-0.79249,0.45273,0.12600,0.11700,nan,0.12150,0.12488,0.12600,0.12544,0.12150
model_1198,0.12407,0.12550,-0.78433,0.45342,0.12400,0.12700,0.8081907987594604,0.12550,0.12437,0.12400,0.12419,0.12550
model_1526,0.12393,0.12250,-0.79045,0.45333,0.12400,0.12100,nan,0.12250,0.12363,0.12400,0.12381,0.12250
model_654,0.12305,0.12400,-0.78739,0.45366,0.12300,0.12500,nan,0.12400,0.12325,0.12300,0.12312,0.12400
model_752,0.12300,0.12300,-0.78943,0.45363,0.12300,0.12300,0.9003674785296122,0.12300,0.12300,0.12300,0.12300,0.12300
