model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_928,0.66082,0.76050,0.51132,0.72334,0.62500,0.89600,0.8431835174560547,0.76050,0.85734,0.62500,0.72296,0.76050
model_3208,0.65989,0.77950,0.55009,0.75548,0.61700,0.94200,0.8629468096433764,0.77950,0.91407,0.61700,0.73672,0.77950
model_3084,0.65801,0.77000,0.53071,0.73974,0.61800,0.92200,0.8456738925959966,0.77000,0.88793,0.61800,0.72877,0.77000
model_16,0.65681,0.49350,-0.03346,0.49678,0.71500,0.27200,0.8270997252219763,0.49350,0.49550,0.71500,0.58535,0.49350
model_342,0.65608,0.75750,0.50520,0.72021,0.62000,0.89500,0.8210098340704635,0.75750,0.85517,0.62000,0.71884,0.75750
model_2236,0.65485,0.79250,0.57662,0.78270,0.60600,0.97900,0.8567794007128895,0.79250,0.96651,0.60600,0.74493,0.79250
model_2388,0.65405,0.74450,0.47868,0.70143,0.62200,0.86700,0.8490178857530867,0.74450,0.82384,0.62200,0.70883,0.74450
model_454,0.65337,0.68550,0.35829,0.63044,0.64200,0.72900,nan,0.68550,0.70318,0.64200,0.67120,0.68550
model_1582,0.65302,0.78600,0.56335,0.77081,0.60600,0.96600,nan,0.78600,0.94688,0.60600,0.73902,0.78600
model_570,0.65268,0.58950,0.16242,0.55159,0.67500,0.50400,0.8372707366943359,0.58950,0.57643,0.67500,0.62183,0.58950
model_1354,0.65167,0.75000,0.48990,0.71015,0.61700,0.88300,0.8147009015083313,0.75000,0.84060,0.61700,0.71165,0.75000
model_3166,0.64972,0.76000,0.51030,0.72630,0.61100,0.90900,nan,0.76000,0.87037,0.61100,0.71798,0.76000
model_2880,0.64950,0.60250,0.18894,0.56057,0.66600,0.53900,0.8497513596216838,0.60250,0.59095,0.66600,0.62623,0.60250
model_2450,0.64942,0.77600,0.54295,0.75377,0.60500,0.94700,0.8071879943211874,0.77600,0.91945,0.60500,0.72979,0.77600
model_2160,0.64594,0.72900,0.44705,0.68208,0.61700,0.84100,0.8374811074008113,0.72900,0.79510,0.61700,0.69482,0.72900
model_900,0.64562,0.69050,0.36850,0.63654,0.63000,0.75100,0.8448574332629933,0.69050,0.71672,0.63000,0.67057,0.69050
model_3052,0.64465,0.50550,-0.00898,0.50277,0.69300,0.31800,0.8279919092144284,0.50550,0.50400,0.69300,0.58358,0.50550
model_1372,0.64435,0.49850,-0.02326,0.49925,0.69500,0.30200,0.8371064722537994,0.49850,0.49892,0.69500,0.58086,0.49850
model_408,0.64392,0.75900,0.50826,0.72672,0.60400,0.91400,0.8393381326286881,0.75900,0.87536,0.60400,0.71479,0.75900
model_1414,0.64295,0.71500,0.41849,0.66485,0.61800,0.81200,0.8172953128814697,0.71500,0.76675,0.61800,0.68439,0.71500
model_356,0.64259,0.58650,0.15629,0.54975,0.66200,0.51100,nan,0.58650,0.57515,0.66200,0.61553,0.58650
model_2990,0.64216,0.74100,0.47154,0.69963,0.60800,0.87400,0.8237180113792419,0.74100,0.82834,0.60800,0.70127,0.74100
model_2086,0.64176,0.61500,0.21445,0.56984,0.65100,0.57900,0.8241285549269782,0.61500,0.60728,0.65100,0.62838,0.61500
model_2184,0.64155,0.77350,0.53785,0.75272,0.59600,0.95100,0.8541012858643251,0.77350,0.92403,0.59600,0.72462,0.77350
model_1462,0.64035,0.74300,0.47562,0.70306,0.60500,0.88100,0.8109557288033622,0.74300,0.83564,0.60500,0.70186,0.74300
model_3140,0.64026,0.76300,0.51643,0.73474,0.59800,0.92800,0.8182452023029327,0.76300,0.89254,0.59800,0.71617,0.76300
model_1792,0.63979,0.72350,0.43583,0.67620,0.61100,0.83600,nan,0.72350,0.78839,0.61100,0.68845,0.72350
model_2178,0.63729,0.77550,0.54193,0.75842,0.59000,0.96100,0.8257143471551978,0.77550,0.93800,0.59000,0.72437,0.77550
model_2938,0.63573,0.78450,0.56029,0.77693,0.58500,0.98400,nan,0.78450,0.97338,0.58500,0.73079,0.78450
model_1046,0.63554,0.59900,0.18180,0.55843,0.64800,0.55000,0.8373670114411248,0.59900,0.59016,0.64800,0.61773,0.59900
model_3200,0.63370,0.73000,0.44909,0.68629,0.60100,0.85900,0.825487380442412,0.73000,0.80997,0.60100,0.69001,0.73000
model_2300,0.63324,0.77250,0.53581,0.75468,0.58600,0.95900,0.8327517539262772,0.77250,0.93461,0.58600,0.72034,0.77250
model_3022,0.63070,0.77800,0.54703,0.76653,0.58100,0.97500,0.8279867370923361,0.77800,0.95875,0.58100,0.72354,0.77800
model_420,0.63069,0.77500,0.54091,0.76067,0.58200,0.96800,0.8534021131956397,0.77500,0.94788,0.58200,0.72119,0.77500
model_1650,0.63044,0.61100,0.20628,0.56721,0.63700,0.58500,0.856678057690056,0.61100,0.60551,0.63700,0.62086,0.61100
model_2140,0.62908,0.60850,0.20118,0.56541,0.63600,0.58100,0.8266552561207822,0.60850,0.60284,0.63600,0.61898,0.60850
model_382,0.62852,0.77000,0.53071,0.75220,0.58100,0.95900,0.8068208694458008,0.77000,0.93408,0.58100,0.71640,0.77000
model_2210,0.62714,0.63950,0.26444,0.58987,0.62300,0.65600,nan,0.63950,0.64426,0.62300,0.63345,0.63950
model_348,0.62621,0.75550,0.50112,0.72741,0.58300,0.92800,0.835673194710571,0.75550,0.89008,0.58300,0.70453,0.75550
model_1076,0.62463,0.59950,0.18282,0.55903,0.63300,0.56600,0.8536165004968643,0.59950,0.59325,0.63300,0.61248,0.59950
model_1440,0.62230,0.76200,0.51438,0.74031,0.57600,0.94800,0.8452971606898162,0.76200,0.91720,0.57600,0.70762,0.76200
model_1660,0.62178,0.60600,0.19608,0.56378,0.62700,0.58500,0.8643142732362898,0.60600,0.60173,0.62700,0.61410,0.60600
model_2738,0.62175,0.69650,0.38074,0.64646,0.59700,0.79600,0.8438567221164703,0.69650,0.74532,0.59700,0.66297,0.69650
model_2148,0.62163,0.75650,0.50316,0.73089,0.57700,0.93600,0.8527055537259137,0.75650,0.90016,0.57700,0.70323,0.75650
model_352,0.62137,0.75250,0.49500,0.72419,0.57800,0.92700,0.8223655819892883,0.75250,0.88786,0.57800,0.70018,0.75250
model_54,0.61903,0.76800,0.52663,0.75291,0.57000,0.96600,nan,0.76800,0.94371,0.57000,0.71072,0.76800
model_1364,0.61859,0.73900,0.46746,0.70350,0.57900,0.89900,0.8231273293495178,0.73900,0.85147,0.57900,0.68929,0.73900
model_1534,0.61848,0.73250,0.45419,0.69381,0.58100,0.88400,0.8397271871566773,0.73250,0.83357,0.58100,0.68474,0.73250
model_2386,0.61826,0.75600,0.50214,0.73137,0.57300,0.93900,0.8351990914344788,0.75600,0.90379,0.57300,0.70135,0.75600
model_2212,0.61608,0.75700,0.50418,0.73401,0.57000,0.94400,0.8520503577433134,0.75700,0.91054,0.57000,0.70111,0.75700
model_2192,0.61514,0.70750,0.40318,0.66078,0.58500,0.83000,nan,0.70750,0.77483,0.58500,0.66667,0.70750
model_1584,0.61423,0.77150,0.53377,0.76219,0.56300,0.98000,nan,0.77150,0.96569,0.56300,0.71131,0.77150
model_532,0.61213,0.42750,-0.16813,0.46728,0.67200,0.18300,0.9173592329025269,0.42750,0.45131,0.67200,0.53998,0.42750
model_568,0.61038,0.72300,0.43481,0.68234,0.57400,0.87200,0.8265422724061093,0.72300,0.81766,0.57400,0.67450,0.72300
model_2908,0.61037,0.77250,0.53581,0.76630,0.55800,0.98700,nan,0.77250,0.97723,0.55800,0.71038,0.77250
model_576,0.60983,0.70850,0.40522,0.66308,0.57800,0.83900,0.8320478796958923,0.70850,0.78214,0.57800,0.66475,0.70850
model_2850,0.60899,0.56550,0.11345,0.53660,0.62300,0.50800,0.8537847342029694,0.56550,0.55874,0.62300,0.58913,0.56550
model_3286,0.60687,0.73750,0.46440,0.70487,0.56500,0.91000,0.8195153594017028,0.73750,0.86260,0.56500,0.68278,0.73750
model_114,0.60606,0.77500,0.54091,0.77401,0.55200,0.99800,nan,0.77500,0.99639,0.55200,0.71042,0.77500
model_1408,0.60586,0.50850,-0.00286,0.50431,0.63700,0.38000,nan,0.50850,0.50676,0.63700,0.56447,0.50850
model_3030,0.60490,0.67350,0.33381,0.62350,0.58300,0.76400,nan,0.67350,0.71184,0.58300,0.64101,0.67350
model_2176,0.60378,0.73500,0.45929,0.70194,0.56200,0.90800,0.8262921606793123,0.73500,0.85933,0.56200,0.67956,0.73500
model_1482,0.59962,0.68400,0.35523,0.63552,0.57300,0.79500,0.8288307587305704,0.68400,0.73650,0.57300,0.64454,0.68400
model_1314,0.59961,0.74100,0.47154,0.71299,0.55500,0.92700,nan,0.74100,0.88376,0.55500,0.68182,0.74100
model_3274,0.59953,0.72800,0.44501,0.69253,0.55900,0.89700,0.8283546566963196,0.72800,0.84441,0.55900,0.67268,0.72800
model_1858,0.59865,0.75000,0.48990,0.72882,0.55100,0.94900,0.8375263810157776,0.75000,0.91528,0.55100,0.68789,0.75000
model_1306,0.59752,0.75200,0.49398,0.73291,0.54900,0.95500,0.8329913277883787,0.75200,0.92424,0.54900,0.68883,0.75200
model_3018,0.59596,0.74600,0.48174,0.72286,0.54900,0.94300,0.8028576970100403,0.74600,0.90594,0.54900,0.68369,0.74600
model_388,0.59245,0.74200,0.47358,0.71732,0.54600,0.93800,0.8214090466499329,0.74200,0.89803,0.54600,0.67910,0.74200
model_504,0.59235,0.75450,0.49908,0.73989,0.54200,0.96700,0.8494924470668531,0.75450,0.94261,0.54200,0.68825,0.75450
model_1308,0.59233,0.71900,0.42665,0.68130,0.55300,0.88500,0.8162065611945258,0.71900,0.82784,0.55300,0.66307,0.71900
model_1642,0.59230,0.56750,0.11753,0.53803,0.60000,0.53500,0.8604340324035058,0.56750,0.56338,0.60000,0.58111,0.56750
model_508,0.59101,0.75900,0.50826,0.74929,0.53900,0.97900,0.8321267519678388,0.75900,0.96250,0.53900,0.69103,0.75900
model_92,0.59083,0.37700,-0.27117,0.44820,0.65700,0.09700,0.804911474386851,0.37700,0.42115,0.65700,0.51328,0.37700
model_2782,0.59061,0.75100,0.49194,0.73412,0.54100,0.96100,nan,0.75100,0.93276,0.54100,0.68481,0.75100
model_2278,0.59031,0.60100,0.18588,0.56099,0.58700,0.61500,nan,0.60100,0.60391,0.58700,0.59533,0.60100
model_2146,0.58856,0.75600,0.50214,0.74461,0.53700,0.97500,0.8285016020139059,0.75600,0.95552,0.53700,0.68758,0.75600
model_1656,0.58609,0.55700,0.09610,0.53152,0.59500,0.51900,0.8753240616698014,0.55700,0.55297,0.59500,0.57322,0.55700
model_1136,0.58518,0.58250,0.14813,0.54801,0.58600,0.57900,nan,0.58250,0.58193,0.58600,0.58396,0.58250
model_2262,0.58236,0.75150,0.49296,0.73890,0.53100,0.97200,0.828259451822801,0.75150,0.94991,0.53100,0.68121,0.75150
model_2124,0.58122,0.71400,0.41645,0.67702,0.54100,0.88700,0.8311715796589851,0.71400,0.82722,0.54100,0.65417,0.71400
model_1048,0.58096,0.56100,0.10426,0.53404,0.58700,0.53500,0.852619078870003,0.56100,0.55798,0.58700,0.57212,0.56100
model_1434,0.57865,0.70700,0.40216,0.66784,0.54000,0.87400,0.8110283811887106,0.70700,0.81081,0.54000,0.64826,0.70700
model_700,0.57844,0.74600,0.48174,0.73030,0.52800,0.96400,0.8033035397529602,0.74600,0.93617,0.52800,0.67519,0.74600
model_2744,0.57527,0.75350,0.49704,0.74642,0.52200,0.98500,nan,0.75350,0.97207,0.52200,0.67925,0.75350
model_3118,0.57327,0.61450,0.21343,0.57193,0.56100,0.66800,0.8488171994686127,0.61450,0.62822,0.56100,0.59271,0.61450
model_1768,0.57281,0.55200,0.08590,0.52857,0.57900,0.52500,0.8282375971476237,0.55200,0.54934,0.57900,0.56378,0.55200
model_2220,0.57143,0.73150,0.45215,0.70736,0.52400,0.93900,0.8358889278911409,0.73150,0.89573,0.52400,0.66120,0.73150
model_2204,0.57127,0.74100,0.47154,0.72422,0.52100,0.96100,0.8253891468048096,0.74100,0.93036,0.52100,0.66795,0.74100
model_1216,0.57067,0.75550,0.50112,0.75305,0.51600,0.99500,0.8649808577128819,0.75550,0.99040,0.51600,0.67850,0.75550
model_582,0.56826,0.74250,0.47460,0.72837,0.51700,0.96800,nan,0.74250,0.94171,0.51700,0.66753,0.74250
model_768,0.56771,0.55650,0.09508,0.53135,0.57100,0.54200,0.8662177774964309,0.55650,0.55491,0.57100,0.56284,0.55650
model_2322,0.56670,0.74650,0.48276,0.73682,0.51400,0.97900,0.8271749552927519,0.74650,0.96075,0.51400,0.66971,0.74650
model_1188,0.56612,0.73050,0.45011,0.70765,0.51800,0.94300,0.8506329357624054,0.73050,0.90087,0.51800,0.65778,0.73050
model_2844,0.56477,0.54000,0.06142,0.52150,0.57200,0.50800,0.867052494494383,0.54000,0.53759,0.57200,0.55426,0.54000
model_2340,0.56269,0.72000,0.42869,0.69148,0.51700,0.92300,0.8215932117568122,0.72000,0.87037,0.51700,0.64868,0.72000
model_1320,0.55846,0.49400,-0.03244,0.49703,0.57700,0.41100,0.8147882670164108,0.49400,0.49485,0.57700,0.53278,0.49400
model_3154,0.55638,0.67650,0.33993,0.63333,0.52200,0.83100,nan,0.67650,0.75543,0.52200,0.61739,0.67650
model_1292,0.55621,0.51850,0.01755,0.50956,0.56700,0.47000,nan,0.51850,0.51686,0.56700,0.54077,0.51850
model_3048,0.55457,0.74600,0.48174,0.74213,0.50000,0.99200,0.8427139096653339,0.74600,0.98425,0.50000,0.66313,0.74600
model_520,0.55093,0.62850,0.24199,0.58486,0.52900,0.72800,0.8178449102810451,0.62850,0.66042,0.52900,0.58745,0.62850
model_528,0.54616,0.69700,0.38176,0.66171,0.50400,0.89000,0.828627061843872,0.69700,0.82085,0.50400,0.62454,0.69700
model_1904,0.54257,0.72500,0.43889,0.70730,0.49200,0.95800,nan,0.72500,0.92135,0.49200,0.64146,0.72500
model_1226,0.54210,0.73750,0.46440,0.73134,0.48800,0.98700,nan,0.73750,0.97405,0.48800,0.65023,0.73750
model_1488,0.54066,0.73150,0.45215,0.72022,0.48800,0.97500,0.8301823644927053,0.73150,0.95127,0.48800,0.64508,0.73150
model_696,0.53717,0.72050,0.42971,0.70147,0.48700,0.95400,nan,0.72050,0.91370,0.48700,0.63536,0.72050
model_1500,0.53623,0.71650,0.42155,0.69489,0.48700,0.94600,0.8276328276842833,0.71650,0.90018,0.48700,0.63206,0.71650
model_1232,0.53571,0.69600,0.37972,0.66289,0.49200,0.90000,0.800284206867218,0.69600,0.83108,0.49200,0.61809,0.69600
model_3268,0.53526,0.62800,0.24097,0.58545,0.51000,0.74600,0.8368601004282633,0.62800,0.66754,0.51000,0.57823,0.62800
model_3272,0.53307,0.47800,-0.06509,0.48942,0.54800,0.40800,nan,0.47800,0.48070,0.54800,0.51215,0.47800
model_1652,0.53288,0.51400,0.00837,0.50719,0.53800,0.49000,0.849265490259443,0.51400,0.51336,0.53800,0.52539,0.51400
model_2566,0.53072,0.50000,-0.02020,0.50000,0.53900,0.46100,0.8512911503277127,0.50000,0.50000,0.53900,0.51877,0.50000
model_88,0.53027,0.66500,0.31647,0.62388,0.49400,0.83600,nan,0.66500,0.75076,0.49400,0.59590,0.66500
model_1254,0.52977,0.58100,0.14507,0.54804,0.51600,0.64600,nan,0.58100,0.59310,0.51600,0.55187,0.58100
model_1318,0.52758,0.52600,0.03285,0.51367,0.52800,0.52400,nan,0.52600,0.52590,0.52800,0.52695,0.52600
model_254,0.52162,0.39500,-0.23444,0.45585,0.55500,0.23500,0.8216093927621841,0.39500,0.42045,0.55500,0.47845,0.39500
model_156,0.52032,0.48350,-0.05387,0.49200,0.53000,0.43700,0.836847851673762,0.48350,0.48490,0.53000,0.50645,0.48350
model_2092,0.51861,0.70050,0.38890,0.67456,0.47100,0.93000,0.8249619007110596,0.70050,0.87061,0.47100,0.61129,0.70050
model_2976,0.51833,0.68400,0.35523,0.65017,0.47500,0.89300,0.8310970067977905,0.68400,0.81615,0.47500,0.60051,0.68400
model_1614,0.51808,0.71350,0.41543,0.69666,0.46700,0.96000,nan,0.71350,0.92110,0.46700,0.61977,0.71350
model_1138,0.51566,0.72600,0.44093,0.72167,0.46100,0.99100,nan,0.72600,0.98085,0.46100,0.62721,0.72600
model_1220,0.51475,0.71050,0.40930,0.69265,0.46400,0.95700,nan,0.71050,0.91519,0.46400,0.61579,0.71050
model_374,0.51456,0.68650,0.36033,0.65459,0.47000,0.90300,nan,0.68650,0.82892,0.47000,0.59987,0.68650
model_1428,0.51337,0.64250,0.27056,0.60133,0.48000,0.80500,0.8079872578382492,0.64250,0.71111,0.48000,0.57313,0.64250
model_3224,0.51322,0.71150,0.41134,0.69504,0.46200,0.96100,0.8160826861858368,0.71150,0.92216,0.46200,0.61559,0.71150
model_1738,0.51185,0.72100,0.43073,0.71354,0.45800,0.98400,nan,0.72100,0.96624,0.45800,0.62144,0.72100
model_834,0.50920,0.72500,0.43889,0.72303,0.45400,0.99600,nan,0.72500,0.99127,0.45400,0.62277,0.72500
model_2434,0.50826,0.32900,-0.36911,0.43467,0.55400,0.10400,0.8312036127879702,0.32900,0.38207,0.55400,0.45224,0.32900
model_172,0.50719,0.47650,-0.06815,0.48876,0.51500,0.43800,0.8581737915238181,0.47650,0.47818,0.51500,0.49591,0.47650
model_2786,0.50623,0.51500,0.01041,0.50773,0.50400,0.52600,nan,0.51500,0.51534,0.50400,0.50961,0.51500
model_1252,0.50278,0.56150,0.10528,0.53518,0.48800,0.63500,0.8138078302145004,0.56150,0.57210,0.48800,0.52671,0.56150
model_3148,0.50183,0.64050,0.26648,0.60048,0.46700,0.81400,0.8191586236159006,0.64050,0.71516,0.46700,0.56503,0.64050
model_1340,0.50055,0.67850,0.34401,0.64666,0.45600,0.90100,nan,0.67850,0.82162,0.45600,0.58650,0.67850
model_3168,0.49989,0.66350,0.31341,0.62698,0.45900,0.86800,0.8067341446876526,0.66350,0.77665,0.45900,0.57700,0.66350
model_3046,0.49690,0.69000,0.36748,0.66469,0.44900,0.93100,nan,0.69000,0.86680,0.44900,0.59157,0.69000
model_1554,0.49322,0.63650,0.25831,0.59723,0.45800,0.81500,0.8450546662012736,0.63650,0.71229,0.45800,0.55752,0.63650
model_1950,0.49064,0.46050,-0.10080,0.48170,0.49800,0.42300,0.8491997851265801,0.46050,0.46326,0.49800,0.48000,0.46050
model_2836,0.48917,0.45700,-0.10794,0.48021,0.49700,0.41700,0.8617085271021899,0.45700,0.46019,0.49700,0.47788,0.45700
model_1490,0.48846,0.70450,0.39706,0.69257,0.43600,0.97300,nan,0.70450,0.94168,0.43600,0.59604,0.70450
model_1350,0.48667,0.55150,0.08488,0.52891,0.47100,0.63200,nan,0.55150,0.56138,0.47100,0.51223,0.55150
model_1878,0.48638,0.71150,0.41134,0.70718,0.43200,0.99100,nan,0.71150,0.97959,0.43200,0.59958,0.71150
model_2810,0.48472,0.58750,0.15834,0.55403,0.46000,0.71500,nan,0.58750,0.61745,0.46000,0.52722,0.58750
model_926,0.48441,0.31550,-0.39665,0.43174,0.52500,0.10600,0.8512746611394381,0.31550,0.36998,0.52500,0.43406,0.31550
model_2570,0.48365,0.47800,-0.06509,0.48948,0.48500,0.47100,0.8641833720346874,0.47800,0.47830,0.48500,0.48163,0.47800
model_1170,0.48041,0.67550,0.33789,0.64732,0.43400,0.91700,0.8522520661354065,0.67550,0.83946,0.43400,0.57218,0.67550
model_2090,0.47883,0.35150,-0.32320,0.44252,0.50900,0.19400,0.8314715549349785,0.35150,0.38707,0.50900,0.43974,0.35150
model_558,0.47822,0.69900,0.38584,0.68673,0.42600,0.97200,nan,0.69900,0.93833,0.42600,0.58597,0.69900
model_3028,0.47697,0.63800,0.26138,0.60063,0.43900,0.83700,0.8216007550557455,0.63800,0.72924,0.43900,0.54806,0.63800
model_2870,0.46967,0.43800,-0.14670,0.47257,0.47700,0.39900,0.8452161415930717,0.43800,0.44249,0.47700,0.45910,0.43800
model_746,0.46934,0.45350,-0.11508,0.47883,0.47300,0.43400,0.8451006342382992,0.45350,0.45525,0.47300,0.46395,0.45350
model_1164,0.46680,0.50950,-0.00082,0.50485,0.45700,0.56200,0.8128741681575775,0.50950,0.51061,0.45700,0.48232,0.50950
model_2218,0.46476,0.65200,0.28994,0.61879,0.42200,0.88200,nan,0.65200,0.78148,0.42200,0.54805,0.65200
model_1606,0.46459,0.69500,0.37768,0.68512,0.41200,0.97800,nan,0.69500,0.94931,0.41200,0.57462,0.69500
model_2876,0.45988,0.41500,-0.19363,0.46401,0.47000,0.36000,0.8635192923858518,0.41500,0.42342,0.47000,0.44550,0.41500
model_1784,0.45437,0.37500,-0.27525,0.45059,0.47200,0.27800,0.8301640450954437,0.37500,0.39531,0.47200,0.43026,0.37500
model_2568,0.45265,0.43300,-0.15691,0.47078,0.45700,0.40900,0.8583171917841985,0.43300,0.43607,0.45700,0.44629,0.43300
model_506,0.45017,0.45550,-0.11100,0.47976,0.44900,0.46200,nan,0.45550,0.45491,0.44900,0.45194,0.45550
model_1374,0.44784,0.63500,0.25525,0.60100,0.40700,0.86300,nan,0.63500,0.74816,0.40700,0.52720,0.63500
model_1370,0.44220,0.49900,-0.02224,0.49950,0.43000,0.56800,nan,0.49900,0.49884,0.43000,0.46187,0.49900
model_1794,0.44074,0.27600,-0.47725,0.42384,0.47600,0.07600,0.8310377940987096,0.27600,0.34000,0.47600,0.39667,0.27600
model_3260,0.43372,0.63250,0.25015,0.60008,0.39200,0.87300,nan,0.63250,0.75530,0.39200,0.51613,0.63250
model_466,0.43222,0.67250,0.33177,0.65727,0.38200,0.96300,nan,0.67250,0.91169,0.38200,0.53841,0.67250
model_1410,0.43073,0.63600,0.25729,0.60470,0.38800,0.88400,nan,0.63600,0.76984,0.38800,0.51596,0.63600
model_2152,0.42937,0.63850,0.26240,0.60800,0.38600,0.89100,nan,0.63850,0.77980,0.38600,0.51639,0.63850
model_924,0.42913,0.28500,-0.45889,0.42679,0.45900,0.11100,0.8364427338946949,0.28500,0.34050,0.45900,0.39097,0.28500
model_2784,0.42818,0.67100,0.32871,0.65613,0.37800,0.96400,nan,0.67100,0.91304,0.37800,0.53465,0.67100
model_1636,0.42593,0.41100,-0.20180,0.46315,0.42900,0.39300,0.8601485165052636,0.41100,0.41409,0.42900,0.42141,0.41100
model_3038,0.42394,0.66850,0.32361,0.65333,0.37400,0.96300,nan,0.66850,0.90998,0.37400,0.53012,0.66850
model_1430,0.42380,0.43750,-0.14772,0.47279,0.42100,0.45400,nan,0.43750,0.43537,0.42100,0.42806,0.43750
model_946,0.42010,0.27700,-0.47521,0.42550,0.44900,0.10500,0.834141271847945,0.27700,0.33408,0.44900,0.38311,0.27700
model_840,0.41781,0.68100,0.34911,0.67952,0.36500,0.99700,nan,0.68100,0.99185,0.36500,0.53363,0.68100
model_2576,0.41749,0.39000,-0.24464,0.45635,0.42300,0.35700,0.8686838919116605,0.39000,0.39681,0.42300,0.40949,0.39000
model_856,0.41624,0.45250,-0.11712,0.47872,0.40900,0.49600,0.8218570947647095,0.45250,0.44797,0.40900,0.42760,0.45250
model_1958,0.41394,0.39850,-0.22730,0.45918,0.41700,0.38000,0.8487077756006209,0.39850,0.40212,0.41700,0.40943,0.39850
model_2978,0.41382,0.36250,-0.30075,0.44809,0.42400,0.30100,0.8300337831179301,0.36250,0.37756,0.42400,0.39943,0.36250
model_58,0.41187,0.64950,0.28484,0.62661,0.36500,0.93400,0.9132248759269714,0.64950,0.84687,0.36500,0.51013,0.64950
model_2700,0.40973,0.26550,-0.49867,0.42363,0.43800,0.09300,0.8341029171760266,0.26550,0.32565,0.43800,0.37356,0.26550
model_2992,0.40956,0.61150,0.20730,0.57980,0.37000,0.85300,nan,0.61150,0.71567,0.37000,0.48780,0.61150
model_1940,0.40786,0.36100,-0.30382,0.44787,0.41700,0.30500,0.8381893222148602,0.36100,0.37500,0.41700,0.39489,0.36100
model_1962,0.40618,0.37100,-0.28341,0.45085,0.41300,0.32900,0.842565406113863,0.37100,0.38100,0.41300,0.39635,0.37100
model_2440,0.40565,0.66200,0.31034,0.64864,0.35600,0.96800,0.8247970938682556,0.66200,0.91753,0.35600,0.51297,0.66200
model_2486,0.40429,0.27100,-0.48745,0.42529,0.43000,0.11200,nan,0.27100,0.32625,0.43000,0.37101,0.27100
model_2374,0.40417,0.61250,0.20935,0.58141,0.36400,0.86100,nan,0.61250,0.72366,0.36400,0.48436,0.61250
model_2488,0.40008,0.27450,-0.48031,0.42640,0.42400,0.12500,nan,0.27450,0.32640,0.42400,0.36886,0.27450
model_3054,0.39868,0.65000,0.28586,0.63097,0.35100,0.94900,nan,0.65000,0.87313,0.35100,0.50071,0.65000
model_3094,0.39596,0.64550,0.27668,0.62477,0.34900,0.94200,nan,0.64550,0.85749,0.34900,0.49609,0.64550
model_1552,0.39506,0.62450,0.23383,0.59632,0.35200,0.89700,0.8510223206351785,0.62450,0.77363,0.35200,0.48385,0.62450
model_876,0.39164,0.26050,-0.50888,0.42400,0.41600,0.10500,0.8305862833713663,0.26050,0.31732,0.41600,0.36002,0.26050
model_522,0.39163,0.62650,0.23791,0.59937,0.34800,0.90500,nan,0.62650,0.78555,0.34800,0.48233,0.62650
model_2076,0.38805,0.56250,0.10733,0.53790,0.35600,0.76900,0.8417776226997375,0.56250,0.60647,0.35600,0.44865,0.56250
model_2722,0.38584,0.64800,0.28178,0.63164,0.33800,0.95800,nan,0.64800,0.88947,0.33800,0.48986,0.64800
model_2074,0.38411,0.24150,-0.54764,0.42073,0.41000,0.07300,0.8247276909889714,0.24150,0.30666,0.41000,0.35088,0.24150
model_706,0.38401,0.63200,0.24913,0.60809,0.33900,0.92500,nan,0.63200,0.81884,0.33900,0.47949,0.63200
model_358,0.38235,0.63350,0.25219,0.61054,0.33700,0.93000,nan,0.63350,0.82801,0.33700,0.47903,0.63350
model_2752,0.38181,0.64150,0.26852,0.62249,0.33500,0.94800,0.8204726815223694,0.64150,0.86563,0.33500,0.48306,0.64150
model_1644,0.37874,0.36050,-0.30484,0.44891,0.38200,0.33900,0.8548542354533921,0.36050,0.36625,0.38200,0.37396,0.36050
model_1072,0.37779,0.34850,-0.32932,0.44572,0.38300,0.31400,0.8614955534369259,0.34850,0.35828,0.38300,0.37023,0.34850
model_176,0.37437,0.37650,-0.27219,0.45358,0.37400,0.37900,0.8499405980110168,0.37650,0.37588,0.37400,0.37494,0.37650
model_2144,0.37245,0.64350,0.27260,0.62848,0.32500,0.96200,0.816929280757904,0.64350,0.89532,0.32500,0.47689,0.64350
model_1432,0.37067,0.65600,0.29810,0.65175,0.32100,0.99100,nan,0.65600,0.97273,0.32100,0.48271,0.65600
model_2862,0.37019,0.34250,-0.34156,0.44454,0.37500,0.31000,0.850515899793157,0.34250,0.35211,0.37500,0.36320,0.34250
model_1006,0.36909,0.65250,0.29096,0.64567,0.32000,0.98500,nan,0.65250,0.95522,0.32000,0.47940,0.65250
model_2718,0.36668,0.35900,-0.30790,0.44903,0.36800,0.35000,0.8406786366745278,0.35900,0.36149,0.36800,0.36472,0.35900
model_2306,0.36660,0.55050,0.08284,0.52973,0.33500,0.76600,nan,0.55050,0.58875,0.33500,0.42702,0.55050
model_2512,0.35882,0.22650,-0.57825,0.42039,0.38100,0.07200,nan,0.22650,0.29106,0.38100,0.33001,0.22650
model_2310,0.35135,0.48800,-0.04468,0.49421,0.32900,0.64700,nan,0.48800,0.48240,0.32900,0.39120,0.48800
model_1946,0.34677,0.32050,-0.38645,0.44062,0.35100,0.29000,0.8465828489173542,0.32050,0.33082,0.35100,0.34061,0.32050
model_3214,0.33258,0.58400,0.15119,0.55880,0.29400,0.87400,nan,0.58400,0.70000,0.29400,0.41408,0.58400
