FP,Balanced Bagging Classifier,Weighted XGBoost,Weighted Decision Tree Classifier,Weighted Logistic Regression
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<Q75_2<2.0', '1.0<YEAR_2<2.0', '0.0<REASON_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'1.0<SEASON_2<2.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<MONEY_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<REASON_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q1781_2<2.0', '0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q1781_2<2.0', '0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q1781_2<2.0', '0.0<Q75_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7988826815642458
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.1404494382022472,0.08426966292134831,0.15168539325842698,0.797752808988764
"{'0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<REASON_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<MONEY_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<CONVERS_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'1.0<YEAR_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<CONVERS_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'1.0<YEAR_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<Q1781_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<Q1781_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<CONVERS_2<2.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.13966480446927373,0.08379888268156424,0.15083798882681565,0.7932960893854749
"{'0.0<Q76_2<2.0', '0.0<Q75_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<Q1781_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<Q1781_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'1.0<SEASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'1.0<SEASON_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'1.0<SEASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.143646408839779,0.08839779005524862,0.15469613259668508,0.7955801104972375
"{'0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '0.0<Q75_2<2.0'}",0.14444444444444443,0.08888888888888889,0.15555555555555556,0.7944444444444444
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
"{'0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0', '0.0<Q75_2<2.0'}",0.1388888888888889,0.08333333333333333,0.15,0.7944444444444444
