FP,Balanced Bagging Classifier,Weighted Decision Tree Classifier,Weighted XGBoost,Weighted Logistic Regression
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<CONVERS_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<CONVERS_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<CONVERS_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<CONVERS_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<CONVERS_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.08433734939759036,0.07228915662650602,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11515151515151516,0.07878787878787878,0.06666666666666667,0.8303030303030303
"{'1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12574850299401197,0.08383233532934131,0.0718562874251497,0.8323353293413174
"{'1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12574850299401197,0.08383233532934131,0.0718562874251497,0.8323353293413174
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.12574850299401197,0.08383233532934131,0.0718562874251497,0.8323353293413174
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12574850299401197,0.08383233532934131,0.0718562874251497,0.8323353293413174
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<CONVERS_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<YEAR_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
"{'1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'0.0<CONVERS_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '1.0<YEAR_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.125,0.08333333333333333,0.07142857142857142,0.8273809523809523
"{'0.0<REASON_2<2.0', '1.0<YEAR_2<2.0', '0.0<Q401_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.12048192771084337,0.0783132530120482,0.06626506024096386,0.8313253012048193
