model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_14432,0.96697,0.95900,0.91634,0.93484,0.97200,0.94600,0.8683675970203184,0.95900,0.94737,0.97200,0.95953,0.95900
model_30528,0.96697,0.96850,0.93573,0.95485,0.96600,0.97100,nan,0.96850,0.97085,0.96600,0.96842,0.96850
model_25124,0.96697,0.96850,0.93573,0.95485,0.96600,0.97100,nan,0.96850,0.97085,0.96600,0.96842,0.96850
model_16096,0.96697,0.96850,0.93573,0.95485,0.96600,0.97100,nan,0.96850,0.97085,0.96600,0.96842,0.96850
model_32632,0.96695,0.94150,0.88064,0.90073,0.98300,0.90000,nan,0.94150,0.90766,0.98300,0.94383,0.94150
model_40416,0.96694,0.95100,0.90002,0.91885,0.97700,0.92500,nan,0.95100,0.92871,0.97700,0.95224,0.95100
model_27904,0.96693,0.97000,0.93879,0.95813,0.96500,0.97500,0.9799582287750078,0.97000,0.97475,0.96500,0.96985,0.97000
model_26944,0.96693,0.97000,0.93879,0.95813,0.96500,0.97500,0.9812694458685799,0.97000,0.97475,0.96500,0.96985,0.97000
model_30784,0.96693,0.97000,0.93879,0.95813,0.96500,0.97500,nan,0.97000,0.97475,0.96500,0.96985,0.97000
model_15040,0.96692,0.93350,0.86431,0.88620,0.98800,0.87900,0.8487207812257112,0.93350,0.89089,0.98800,0.93694,0.93350
model_25404,0.96684,0.96500,0.92859,0.94744,0.96800,0.96200,nan,0.96500,0.96223,0.96800,0.96510,0.96500
model_25984,0.96681,0.96650,0.93165,0.95065,0.96700,0.96600,nan,0.96650,0.96603,0.96700,0.96652,0.96650
model_26276,0.96681,0.96650,0.93165,0.95065,0.96700,0.96600,0.8747054297699888,0.96650,0.96603,0.96700,0.96652,0.96650
model_29618,0.96677,0.96800,0.93471,0.95390,0.96600,0.97000,nan,0.96800,0.96988,0.96600,0.96794,0.96800
model_30500,0.96677,0.96800,0.93471,0.95390,0.96600,0.97000,nan,0.96800,0.96988,0.96600,0.96794,0.96800
model_7922,0.96677,0.96800,0.93471,0.95390,0.96600,0.97000,0.9873236334038574,0.96800,0.96988,0.96600,0.96794,0.96800
model_19772,0.96675,0.96000,0.91838,0.93705,0.97100,0.94900,0.8052593827247619,0.96000,0.95010,0.97100,0.96044,0.96000
model_30302,0.96674,0.96950,0.93777,0.95718,0.96500,0.97400,0.9773077379481537,0.96950,0.97376,0.96500,0.96936,0.96950
model_29922,0.96674,0.96950,0.93777,0.95718,0.96500,0.97400,nan,0.96950,0.97376,0.96500,0.96936,0.96950
model_28902,0.96673,0.94250,0.88268,0.90272,0.98200,0.90300,0.8281706401078696,0.94250,0.91010,0.98200,0.94468,0.94250
model_26896,0.96671,0.97100,0.94083,0.96049,0.96400,0.97800,nan,0.97100,0.97769,0.96400,0.97080,0.97100
model_22714,0.96666,0.94550,0.88880,0.90841,0.98000,0.91100,nan,0.94550,0.91674,0.98000,0.94732,0.94550
model_24490,0.96661,0.96600,0.93063,0.94972,0.96700,0.96500,nan,0.96600,0.96507,0.96700,0.96603,0.96600
model_24494,0.96661,0.96600,0.93063,0.94972,0.96700,0.96500,nan,0.96600,0.96507,0.96700,0.96603,0.96600
model_3812,0.96661,0.92000,0.83677,0.86313,0.99600,0.84400,nan,0.92000,0.86458,0.99600,0.92565,0.92000
model_40218,0.96658,0.96750,0.93369,0.95296,0.96600,0.96900,0.8504657506254673,0.96750,0.96891,0.96600,0.96745,0.96750
model_26110,0.96658,0.96750,0.93369,0.95296,0.96600,0.96900,0.9647569374652086,0.96750,0.96891,0.96600,0.96745,0.96750
model_11584,0.96658,0.96750,0.93369,0.95296,0.96600,0.96900,0.9683363281847134,0.96750,0.96891,0.96600,0.96745,0.96750
model_14632,0.96655,0.95950,0.91736,0.93614,0.97100,0.94800,nan,0.95950,0.94917,0.97100,0.95996,0.95950
model_26296,0.96651,0.97050,0.93981,0.95954,0.96400,0.97700,nan,0.97050,0.97670,0.96400,0.97031,0.97050
model_29944,0.96648,0.97200,0.94287,0.96287,0.96300,0.98100,0.9769306483134997,0.97200,0.98065,0.96300,0.97175,0.97200
model_34248,0.96647,0.94500,0.88778,0.90757,0.98000,0.91000,0.8704954025646051,0.94500,0.91589,0.98000,0.94686,0.94500
model_37732,0.96646,0.95450,0.90716,0.92607,0.97400,0.93500,nan,0.95450,0.93744,0.97400,0.95537,0.95450
model_31418,0.96642,0.96550,0.92961,0.94879,0.96700,0.96400,nan,0.96550,0.96411,0.96700,0.96555,0.96550
model_29594,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,nan,0.96700,0.96794,0.96600,0.96697,0.96700
model_30612,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,0.9784810064783734,0.96700,0.96794,0.96600,0.96697,0.96700
model_7142,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,0.982436858572166,0.96700,0.96794,0.96600,0.96697,0.96700
model_40444,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,0.9947034386553808,0.96700,0.96794,0.96600,0.96697,0.96700
model_5286,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,nan,0.96700,0.96794,0.96600,0.96697,0.96700
model_30488,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,nan,0.96700,0.96794,0.96600,0.96697,0.96700
model_30840,0.96639,0.95750,0.91328,0.93216,0.97200,0.94300,nan,0.95750,0.94461,0.97200,0.95811,0.95750
model_14344,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,0.9941728402044355,0.96700,0.96794,0.96600,0.96697,0.96700
model_27250,0.96639,0.96700,0.93267,0.95203,0.96600,0.96800,0.9802030292612353,0.96700,0.96794,0.96600,0.96697,0.96700
model_23350,0.96635,0.96850,0.93573,0.95529,0.96500,0.97200,0.9955731278920247,0.96850,0.97180,0.96500,0.96839,0.96850
model_6520,0.96635,0.96850,0.93573,0.95529,0.96500,0.97200,nan,0.96850,0.97180,0.96500,0.96839,0.96850
model_38060,0.96633,0.96050,0.91940,0.93836,0.97000,0.95100,0.8881409765731323,0.96050,0.95191,0.97000,0.96087,0.96050
model_13482,0.96633,0.96050,0.91940,0.93836,0.97000,0.95100,0.8250135164107045,0.96050,0.95191,0.97000,0.96087,0.96050
model_29824,0.96632,0.97000,0.93879,0.95858,0.96400,0.97600,0.9849499842812938,0.97000,0.97571,0.96400,0.96982,0.97000
model_30844,0.96632,0.97000,0.93879,0.95858,0.96400,0.97600,0.9825867377221584,0.97000,0.97571,0.96400,0.96982,0.97000
model_22716,0.96631,0.94300,0.88370,0.90389,0.98100,0.90500,nan,0.94300,0.91171,0.98100,0.94509,0.94300
model_14422,0.96626,0.96350,0.92553,0.94467,0.96800,0.95900,0.8398051889737447,0.96350,0.95937,0.96800,0.96366,0.96350
model_3830,0.96625,0.93650,0.87043,0.89193,0.98500,0.88800,nan,0.93650,0.89790,0.98500,0.93944,0.93650
model_36620,0.96624,0.95550,0.90920,0.92821,0.97300,0.93800,0.8331347716693119,0.95550,0.94010,0.97300,0.95627,0.95550
model_23362,0.96623,0.96500,0.92859,0.94786,0.96700,0.96300,0.8369160571900924,0.96500,0.96315,0.96700,0.96507,0.96500
model_32318,0.96623,0.96500,0.92859,0.94786,0.96700,0.96300,nan,0.96500,0.96315,0.96700,0.96507,0.96500
model_28132,0.96621,0.94750,0.89288,0.91249,0.97800,0.91700,nan,0.94750,0.92177,0.97800,0.94905,0.94750
model_26888,0.96619,0.96650,0.93165,0.95109,0.96600,0.96700,nan,0.96650,0.96697,0.96600,0.96648,0.96650
model_29986,0.96619,0.96650,0.93165,0.95109,0.96600,0.96700,0.8491548602608429,0.96650,0.96697,0.96600,0.96648,0.96650
model_5304,0.96619,0.96650,0.93165,0.95109,0.96600,0.96700,nan,0.96650,0.96697,0.96600,0.96648,0.96650
model_29946,0.96616,0.96800,0.93471,0.95435,0.96500,0.97100,0.9775837552108806,0.96800,0.97082,0.96500,0.96790,0.96800
model_3738,0.96616,0.96800,0.93471,0.95435,0.96500,0.97100,0.8795565498476953,0.96800,0.97082,0.96500,0.96790,0.96800
model_16876,0.96614,0.96000,0.91838,0.93745,0.97000,0.95000,0.8610683104913238,0.96000,0.95098,0.97000,0.96040,0.96000
model_31206,0.96613,0.96950,0.93777,0.95763,0.96400,0.97500,0.984126614650175,0.96950,0.97472,0.96400,0.96933,0.96950
model_31694,0.96603,0.96450,0.92757,0.94694,0.96700,0.96200,nan,0.96450,0.96219,0.96700,0.96459,0.96450
model_3532,0.96601,0.95650,0.91124,0.93038,0.97200,0.94100,nan,0.95650,0.94277,0.97200,0.95716,0.95650
model_27800,0.96600,0.96600,0.93063,0.95016,0.96600,0.96600,nan,0.96600,0.96600,0.96600,0.96600,0.96600
model_10978,0.96600,0.96600,0.93063,0.95016,0.96600,0.96600,0.9220875744166235,0.96600,0.96600,0.96600,0.96600,0.96600
model_31390,0.96600,0.96600,0.93063,0.95016,0.96600,0.96600,nan,0.96600,0.96600,0.96600,0.96600,0.96600
model_16300,0.96600,0.93900,0.87554,0.89663,0.98300,0.89500,0.8581405557246466,0.93900,0.90349,0.98300,0.94157,0.93900
model_25990,0.96600,0.96600,0.93063,0.95016,0.96600,0.96600,nan,0.96600,0.96600,0.96600,0.96600,0.96600
model_6310,0.96597,0.96750,0.93369,0.95340,0.96500,0.97000,0.9765445248252361,0.96750,0.96985,0.96500,0.96742,0.96750
model_8704,0.96597,0.96750,0.93369,0.95340,0.96500,0.97000,0.9936898523222856,0.96750,0.96985,0.96500,0.96742,0.96750
model_30548,0.96597,0.96750,0.93369,0.95340,0.96500,0.97000,0.9808277215149357,0.96750,0.96985,0.96500,0.96742,0.96750
model_3606,0.96593,0.96900,0.93675,0.95668,0.96400,0.97400,0.9739601822120363,0.96900,0.97374,0.96400,0.96884,0.96900
model_25204,0.96593,0.96900,0.93675,0.95668,0.96400,0.97400,0.975856865945669,0.96900,0.97374,0.96400,0.96884,0.96900
model_6544,0.96593,0.96900,0.93675,0.95668,0.96400,0.97400,0.9823414042418228,0.96900,0.97374,0.96400,0.96884,0.96900
model_30424,0.96590,0.97050,0.93981,0.95999,0.96300,0.97800,0.9862425455797699,0.97050,0.97766,0.96300,0.97028,0.97050
model_31434,0.96584,0.96400,0.92655,0.94601,0.96700,0.96100,nan,0.96400,0.96123,0.96700,0.96411,0.96400
model_2416,0.96582,0.95600,0.91022,0.92949,0.97200,0.94000,0.848481619459951,0.95600,0.94186,0.97200,0.95669,0.95600
model_2582,0.96581,0.96550,0.92961,0.94922,0.96600,0.96500,nan,0.96550,0.96503,0.96600,0.96552,0.96550
model_36716,0.96577,0.94000,0.87758,0.89860,0.98200,0.89800,0.8002042174339294,0.94000,0.90590,0.98200,0.94242,0.94000
model_15276,0.96577,0.96700,0.93267,0.95246,0.96500,0.96900,nan,0.96700,0.96888,0.96500,0.96693,0.96700
model_29020,0.96577,0.96700,0.93267,0.95246,0.96500,0.96900,nan,0.96700,0.96888,0.96500,0.96693,0.96700
model_31426,0.96577,0.96700,0.93267,0.95246,0.96500,0.96900,nan,0.96700,0.96888,0.96500,0.96693,0.96700
model_30312,0.96574,0.96850,0.93573,0.95574,0.96400,0.97300,0.9816709510211287,0.96850,0.97275,0.96400,0.96836,0.96850
model_28144,0.96570,0.97000,0.93879,0.95904,0.96300,0.97700,0.9798514203123144,0.97000,0.97667,0.96300,0.96979,0.97000
model_3510,0.96569,0.93500,0.86737,0.88952,0.98500,0.88500,nan,0.93500,0.89545,0.98500,0.93810,0.93500
model_35056,0.96567,0.94450,0.88676,0.90708,0.97900,0.91000,0.8771042662953573,0.94450,0.91581,0.97900,0.94635,0.94450
model_29938,0.96565,0.93650,0.87043,0.89225,0.98400,0.88900,nan,0.93650,0.89863,0.98400,0.93938,0.93650
model_28098,0.96565,0.96350,0.92553,0.94509,0.96700,0.96000,nan,0.96350,0.96028,0.96700,0.96363,0.96350
model_14332,0.96561,0.96500,0.92859,0.94829,0.96600,0.96400,nan,0.96500,0.96407,0.96600,0.96503,0.96500
model_11696,0.96561,0.96500,0.92859,0.94829,0.96600,0.96400,0.8188416004180908,0.96500,0.96407,0.96600,0.96503,0.96500
model_19512,0.96558,0.96650,0.93165,0.95153,0.96500,0.96800,0.9959239209891596,0.96650,0.96790,0.96500,0.96645,0.96650
model_29034,0.96558,0.96650,0.93165,0.95153,0.96500,0.96800,nan,0.96650,0.96790,0.96500,0.96645,0.96650
model_21538,0.96557,0.94900,0.89594,0.91577,0.97600,0.92200,nan,0.94900,0.92600,0.97600,0.95034,0.94900
model_27240,0.96556,0.93150,0.86023,0.88334,0.98700,0.87600,nan,0.93150,0.88839,0.98700,0.93510,0.93150
model_14404,0.96554,0.96800,0.93471,0.95479,0.96400,0.97200,0.992383630701296,0.96800,0.97177,0.96400,0.96787,0.96800
model_26290,0.96554,0.96800,0.93471,0.95479,0.96400,0.97200,nan,0.96800,0.97177,0.96400,0.96787,0.96800
model_29926,0.96554,0.96800,0.93471,0.95479,0.96400,0.97200,nan,0.96800,0.97177,0.96400,0.96787,0.96800
model_30542,0.96554,0.96800,0.93471,0.95479,0.96400,0.97200,0.9806595769271687,0.96800,0.97177,0.96400,0.96787,0.96800
model_36884,0.96552,0.96000,0.91838,0.93786,0.96900,0.95100,0.9062168578525166,0.96000,0.95187,0.96900,0.96036,0.96000
model_29950,0.96551,0.96950,0.93777,0.95808,0.96300,0.97600,0.9782945096814954,0.96950,0.97568,0.96300,0.96930,0.96950
model_31464,0.96550,0.95200,0.90206,0.92169,0.97400,0.93000,0.9101418756406779,0.95200,0.93295,0.97400,0.95303,0.95200
model_8912,0.96548,0.92650,0.85003,0.87465,0.99000,0.86300,nan,0.92650,0.87844,0.99000,0.93089,0.92650
model_29750,0.96547,0.95350,0.90512,0.92469,0.97300,0.93400,0.8886295921159686,0.95350,0.93648,0.97300,0.95439,0.95350
model_23314,0.96545,0.94550,0.88880,0.90911,0.97800,0.91300,nan,0.94550,0.91831,0.97800,0.94722,0.94550
model_21306,0.96542,0.96450,0.92757,0.94736,0.96600,0.96300,0.9958051426052682,0.96450,0.96311,0.96600,0.96455,0.96450
model_21536,0.96542,0.94700,0.89186,0.91200,0.97700,0.91700,nan,0.94700,0.92170,0.97700,0.94854,0.94700
model_23344,0.96539,0.96600,0.93063,0.95059,0.96500,0.96700,0.9962612547723921,0.96600,0.96693,0.96500,0.96597,0.96600
model_27824,0.96539,0.96600,0.93063,0.95059,0.96500,0.96700,nan,0.96600,0.96693,0.96500,0.96597,0.96600
model_31202,0.96535,0.96750,0.93369,0.95385,0.96400,0.97100,0.9808017265859735,0.96750,0.97080,0.96400,0.96739,0.96750
model_40424,0.96535,0.96750,0.93369,0.95385,0.96400,0.97100,nan,0.96750,0.97080,0.96400,0.96739,0.96750
model_28808,0.96535,0.96750,0.93369,0.95385,0.96400,0.97100,0.9772286578996865,0.96750,0.97080,0.96400,0.96739,0.96750
model_26318,0.96532,0.96900,0.93675,0.95713,0.96300,0.97500,nan,0.96900,0.97470,0.96300,0.96881,0.96900
model_29708,0.96532,0.96900,0.93675,0.95713,0.96300,0.97500,0.9726552210527861,0.96900,0.97470,0.96300,0.96881,0.96900
model_15274,0.96530,0.96100,0.92042,0.94009,0.96800,0.95400,0.8111979544162751,0.96100,0.95464,0.96800,0.96127,0.96100
model_8076,0.96528,0.95300,0.90410,0.92382,0.97300,0.93300,0.861149383834033,0.95300,0.93558,0.97300,0.95392,0.95300
model_1906,0.96526,0.94500,0.88778,0.90826,0.97800,0.91200,0.8186839328092688,0.94500,0.91745,0.97800,0.94676,0.94500
model_37842,0.96521,0.93850,0.87452,0.89614,0.98200,0.89500,0.9007697616913606,0.93850,0.90340,0.98200,0.94106,0.93850
model_7436,0.96521,0.95600,0.91022,0.92988,0.97100,0.94100,nan,0.95600,0.94272,0.97100,0.95665,0.95600
model_26882,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,nan,0.96550,0.96597,0.96500,0.96548,0.96550
model_26838,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,0.8655456212018767,0.96550,0.96597,0.96500,0.96548,0.96550
model_29882,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,nan,0.96550,0.96597,0.96500,0.96548,0.96550
model_10690,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,0.9655742481714342,0.96550,0.96597,0.96500,0.96548,0.96550
model_31386,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,nan,0.96550,0.96597,0.96500,0.96548,0.96550
model_25086,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,nan,0.96550,0.96597,0.96500,0.96548,0.96550
model_28682,0.96519,0.96550,0.92961,0.94966,0.96500,0.96600,nan,0.96550,0.96597,0.96500,0.96548,0.96550
model_34302,0.96519,0.94800,0.89390,0.91406,0.97600,0.92000,0.8684475597015209,0.94800,0.92424,0.97600,0.94942,0.94800
model_6364,0.96516,0.96700,0.93267,0.95291,0.96400,0.97000,0.973561439143456,0.96700,0.96982,0.96400,0.96690,0.96700
model_25082,0.96516,0.96700,0.93267,0.95291,0.96400,0.97000,nan,0.96700,0.96982,0.96400,0.96690,0.96700
model_29924,0.96512,0.96850,0.93573,0.95618,0.96300,0.97400,nan,0.96850,0.97371,0.96300,0.96833,0.96850
model_24902,0.96512,0.96850,0.93573,0.95618,0.96300,0.97400,0.9715301480449614,0.96850,0.97371,0.96300,0.96833,0.96850
model_12638,0.96510,0.96050,0.91940,0.93918,0.96800,0.95300,0.8798270893281983,0.96050,0.95369,0.96800,0.96079,0.96050
model_26344,0.96509,0.97000,0.93879,0.95949,0.96200,0.97800,0.9717140822462697,0.97000,0.97764,0.96200,0.96976,0.97000
model_8016,0.96509,0.95250,0.90308,0.92294,0.97300,0.93200,nan,0.95250,0.93468,0.97300,0.95345,0.95250
model_38404,0.96500,0.96500,0.92859,0.94873,0.96500,0.96500,0.9944210313336737,0.96500,0.96500,0.96500,0.96500,0.96500
model_2894,0.96500,0.96500,0.92859,0.94873,0.96500,0.96500,nan,0.96500,0.96500,0.96500,0.96500,0.96500
model_15178,0.96500,0.96500,0.92859,0.94873,0.96500,0.96500,0.8869065636330113,0.96500,0.96500,0.96500,0.96500,0.96500
model_29828,0.96500,0.96500,0.92859,0.94873,0.96500,0.96500,0.9844636496412691,0.96500,0.96500,0.96500,0.96500,0.96500
model_25382,0.96500,0.96500,0.92859,0.94873,0.96500,0.96500,nan,0.96500,0.96500,0.96500,0.96500,0.96500
model_2606,0.96498,0.93950,0.87656,0.89811,0.98100,0.89800,nan,0.93950,0.90582,0.98100,0.94191,0.93950
model_26712,0.96496,0.96650,0.93165,0.95197,0.96400,0.96900,0.9730955995335543,0.96650,0.96884,0.96400,0.96642,0.96650
model_13384,0.96496,0.96650,0.93165,0.95197,0.96400,0.96900,0.9684950380636403,0.96650,0.96884,0.96400,0.96642,0.96650
model_15208,0.96496,0.96650,0.93165,0.95197,0.96400,0.96900,nan,0.96650,0.96884,0.96400,0.96642,0.96650
model_29504,0.96496,0.94900,0.89594,0.91614,0.97500,0.92300,0.8278506430227365,0.94900,0.92681,0.97500,0.95029,0.94900
model_27606,0.96496,0.96650,0.93165,0.95197,0.96400,0.96900,0.9775366893239842,0.96650,0.96884,0.96400,0.96642,0.96650
model_15184,0.96496,0.96650,0.93165,0.95197,0.96400,0.96900,0.9686730168987437,0.96650,0.96884,0.96400,0.96642,0.96650
model_26124,0.96495,0.95850,0.91532,0.93515,0.96900,0.94800,0.8705010933963131,0.95850,0.94907,0.96900,0.95893,0.95850
model_29036,0.96493,0.93300,0.86329,0.88633,0.98500,0.88100,nan,0.93300,0.89221,0.98500,0.93631,0.93300
model_14596,0.96493,0.96800,0.93471,0.95524,0.96300,0.97300,nan,0.96800,0.97273,0.96300,0.96784,0.96800
model_8038,0.96491,0.96000,0.91838,0.93827,0.96800,0.95200,nan,0.96000,0.95276,0.96800,0.96032,0.96000
model_26324,0.96484,0.96300,0.92451,0.94459,0.96600,0.96000,nan,0.96300,0.96024,0.96600,0.96311,0.96300
model_9976,0.96484,0.94550,0.88880,0.90946,0.97700,0.91400,0.8416984934951658,0.94550,0.91910,0.97700,0.94716,0.94550
model_7130,0.96483,0.93750,0.87248,0.89451,0.98200,0.89300,nan,0.93750,0.90174,0.98200,0.94016,0.93750
model_3670,0.96481,0.96450,0.92757,0.94779,0.96500,0.96400,0.9727486890965494,0.96450,0.96404,0.96500,0.96452,0.96450
model_16050,0.96481,0.96450,0.92757,0.94779,0.96500,0.96400,0.8461815898027797,0.96450,0.96404,0.96500,0.96452,0.96450
model_782,0.96481,0.96450,0.92757,0.94779,0.96500,0.96400,nan,0.96450,0.96404,0.96500,0.96452,0.96450
model_28810,0.96481,0.96450,0.92757,0.94779,0.96500,0.96400,0.9733731975727526,0.96450,0.96404,0.96500,0.96452,0.96450
model_28994,0.96481,0.96450,0.92757,0.94779,0.96500,0.96400,nan,0.96450,0.96404,0.96500,0.96452,0.96450
model_35846,0.96481,0.96450,0.92757,0.94779,0.96500,0.96400,0.8222807808583524,0.96450,0.96404,0.96500,0.96452,0.96450
model_6372,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.9689003939175198,0.96600,0.96787,0.96400,0.96593,0.96600
model_31394,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,nan,0.96600,0.96787,0.96400,0.96593,0.96600
model_7024,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.9883460381111515,0.96600,0.96787,0.96400,0.96593,0.96600
model_11592,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.9668934209006174,0.96600,0.96787,0.96400,0.96593,0.96600
model_6908,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.9823283277639822,0.96600,0.96787,0.96400,0.96593,0.96600
model_27908,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.9721358634013982,0.96600,0.96787,0.96400,0.96593,0.96600
model_28806,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.9729612438767045,0.96600,0.96787,0.96400,0.96593,0.96600
model_33290,0.96477,0.96600,0.93063,0.95103,0.96400,0.96800,0.8095964789390564,0.96600,0.96787,0.96400,0.96593,0.96600
model_33236,0.96476,0.95800,0.91430,0.93425,0.96900,0.94700,nan,0.95800,0.94814,0.96900,0.95846,0.95800
model_29894,0.96474,0.96750,0.93369,0.95429,0.96300,0.97200,nan,0.96750,0.97175,0.96300,0.96735,0.96750
model_29942,0.96474,0.96750,0.93369,0.95429,0.96300,0.97200,0.9729154161924438,0.96750,0.97175,0.96300,0.96735,0.96750
model_6504,0.96474,0.96750,0.93369,0.95429,0.96300,0.97200,nan,0.96750,0.97175,0.96300,0.96735,0.96750
model_29614,0.96471,0.91650,0.82963,0.85818,0.99500,0.83800,nan,0.91650,0.85998,0.99500,0.92258,0.91650
model_27252,0.96470,0.96900,0.93675,0.95758,0.96200,0.97600,0.9773227714387507,0.96900,0.97566,0.96200,0.96878,0.96900
model_40486,0.96470,0.95150,0.90104,0.92120,0.97300,0.93000,0.8182738334778322,0.95150,0.93289,0.97300,0.95252,0.95150
model_35120,0.96463,0.95450,0.90716,0.92722,0.97100,0.93800,0.8869961230821645,0.95450,0.93998,0.97100,0.95524,0.95450
model_7994,0.96461,0.96400,0.92655,0.94687,0.96500,0.96300,nan,0.96400,0.96307,0.96500,0.96404,0.96400
model_8338,0.96460,0.95600,0.91022,0.93027,0.97000,0.94200,nan,0.95600,0.94358,0.97000,0.95661,0.95600
model_38406,0.96458,0.96550,0.92961,0.95009,0.96400,0.96700,0.9942835798630347,0.96550,0.96690,0.96400,0.96545,0.96550
model_25084,0.96458,0.96550,0.92961,0.95009,0.96400,0.96700,nan,0.96550,0.96690,0.96400,0.96545,0.96550
model_19696,0.96458,0.96550,0.92961,0.95009,0.96400,0.96700,nan,0.96550,0.96690,0.96400,0.96545,0.96550
model_6348,0.96455,0.94950,0.89696,0.91736,0.97400,0.92500,0.9046056879793897,0.94950,0.92850,0.97400,0.95071,0.94950
model_8904,0.96454,0.96700,0.93267,0.95335,0.96300,0.97100,nan,0.96700,0.97077,0.96300,0.96687,0.96700
model_15538,0.96453,0.95900,0.91634,0.93646,0.96800,0.95000,nan,0.95900,0.95088,0.96800,0.95937,0.95900
model_34826,0.96453,0.95900,0.91634,0.93646,0.96800,0.95000,0.8175328918125319,0.95900,0.95088,0.96800,0.95937,0.95900
model_27604,0.96451,0.96850,0.93573,0.95663,0.96200,0.97500,0.9839200111506861,0.96850,0.97467,0.96200,0.96829,0.96850
model_26930,0.96449,0.96050,0.91940,0.93959,0.96700,0.95400,nan,0.96050,0.95459,0.96700,0.96076,0.96050
model_37132,0.96449,0.96050,0.91940,0.93959,0.96700,0.95400,nan,0.96050,0.95459,0.96700,0.96076,0.96050
model_33232,0.96449,0.96050,0.91940,0.93959,0.96700,0.95400,nan,0.96050,0.95459,0.96700,0.96076,0.96050
model_40412,0.96449,0.96050,0.91940,0.93959,0.96700,0.95400,nan,0.96050,0.95459,0.96700,0.96076,0.96050
model_16216,0.96445,0.93650,0.87043,0.89289,0.98200,0.89100,0.8622165715222515,0.93650,0.90009,0.98200,0.93926,0.93650
model_19112,0.96444,0.95400,0.90614,0.92634,0.97100,0.93700,nan,0.95400,0.93907,0.97100,0.95477,0.95400
model_38610,0.96441,0.93800,0.87350,0.89565,0.98100,0.89500,nan,0.93800,0.90331,0.98100,0.94056,0.93800
model_12576,0.96441,0.95550,0.90920,0.92938,0.97000,0.94100,0.8203635215759277,0.95550,0.94266,0.97000,0.95614,0.95550
model_6540,0.96441,0.95550,0.90920,0.92938,0.97000,0.94100,nan,0.95550,0.94266,0.97000,0.95614,0.95550
model_13416,0.96441,0.95550,0.90920,0.92938,0.97000,0.94100,nan,0.95550,0.94266,0.97000,0.95614,0.95550
model_6910,0.96439,0.96500,0.92859,0.94916,0.96400,0.96600,0.9828543685330174,0.96500,0.96593,0.96400,0.96496,0.96500
model_28690,0.96439,0.96500,0.92859,0.94916,0.96400,0.96600,nan,0.96500,0.96593,0.96400,0.96496,0.96500
model_38080,0.96437,0.95700,0.91226,0.93245,0.96900,0.94500,0.8659191750097965,0.95700,0.94629,0.96900,0.95751,0.95700
model_38910,0.96435,0.92350,0.84391,0.87005,0.99000,0.85700,nan,0.92350,0.87379,0.99000,0.92827,0.92350
model_30550,0.96435,0.96650,0.93165,0.95241,0.96300,0.97000,0.9790474447860882,0.96650,0.96979,0.96300,0.96638,0.96650
model_29892,0.96435,0.96650,0.93165,0.95241,0.96300,0.97000,nan,0.96650,0.96979,0.96300,0.96638,0.96650
model_39558,0.96434,0.95850,0.91532,0.93555,0.96800,0.94900,0.8235269253194217,0.95850,0.94995,0.96800,0.95889,0.95850
model_19842,0.96434,0.94100,0.87962,0.90124,0.97900,0.90300,0.91891282020252,0.94100,0.90985,0.97900,0.94316,0.94100
model_27204,0.96431,0.96800,0.93471,0.95568,0.96200,0.97400,nan,0.96800,0.97368,0.96200,0.96781,0.96800
